序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
2012,2022/11/13 16:49,42162.9345,-173.8155,0,0,2022/11/13
2014,2022/11/14 18:39,42162.8286,-173.8139,0,2,2022/11/14
2016,2022/11/15 13:05,42162.7518,-173.8329,0,2,2022/11/15
2018,2022/11/16 0:33,42162.7053,-173.8555,0,2,2022/11/16
2021,2022/11/17 18:58,42166.5946,-173.8515,0,2,2022/11/17
2022,2022/11/18 12:13,42166.5192,-173.9225,0,2,2022/11/18
2029,2022/11/19 14:42,42166.4085,-173.8811,0,0,2022/11/19
2030,2022/11/23 4:54,42166.0502,-174.0093,0,0,2022/11/23
2037,2022/11/24 19:40,42165.8918,-174.015,0,0,2022/11/24
2038,2022/11/25 13:00,42165.8203,-174.0142,0,0,2022/11/25
2041,2022/11/26 14:52,42165.7151,-173.9886,0,0,2022/11/26
2044,2022/11/27 19:58,42165.5968,-174.0644,0,0,2022/11/27
2045,2022/11/28 20:05,42165.4981,-174.0779,0,0,2022/11/28
2046,2022/11/29 9:51,42165.4412,-174.1244,0,0,2022/11/29
2047,2022/11/30 18:33,42165.3072,-174.0649,0,0,2022/11/30
2048,2022/12/1 13:30,42165.229,-174.0492,0,0,2022/12/1
2050,2022/12/2 13:53,42165.1287,-174.0458,0,0,2022/12/2
2052,2022/12/3 13:12,42165.0328,-174.0617,0,0,2022/12/3
2054,2022/12/4 13:33,42164.933,-174.0562,0,0,2022/12/4
2058,2022/12/5 19:04,42164.8127,-174.1051,0,0,2022/12/5
2060,2022/12/6 17:27,42164.7216,-174.0704,0,0,2022/12/6
2061,2022/12/7 19:16,42164.6173,-174.1127,0,0,2022/12/7
2062,2022/12/8 12:29,42164.5472,-174.0742,0,0,2022/12/8
2064,2022/12/9 12:36,42164.45,-174.0674,0,0,2022/12/9
2066,2022/12/10 14:38,42164.3448,-174.0333,0,0,2022/12/10
2068,2022/12/11 13:45,42164.2509,-174.0341,0,0,2022/12/11
2071,2022/12/12 14:33,42164.1497,-174.0217,0,0,2022/12/12
2073,2022/12/13 14:08,42164.053,-174.0153,0,0,2022/12/13
2080,2022/12/14 18:16,42163.9378,-174.066,0,0,2022/12/14
2081,2022/12/15 12:22,42163.8624,-174.0206,0,0,2022/12/15
2084,2022/12/16 13:04,42163.7604,-173.9937,0,0,2022/12/16
2087,2022/12/17 11:59,42163.6656,-174.0014,0,0,2022/12/17
2090,2022/12/18 13:33,42163.5602,-173.9582,0,0,2022/12/18
2093,2022/12/19 19:26,42163.438,-174.0324,0,0,2022/12/19
2094,2022/12/20 11:59,42163.3693,-173.9486,0,0,2022/12/20
2095,2022/12/21 12:37,42163.2687,-173.9156,0,0,2022/12/21
2096,2022/12/22 12:11,42163.1725,-173.9023,0,0,2022/12/22
2098,2022/12/23 12:17,42163.0741,-173.8776,0,0,2022/12/23
2101,2022/12/24 12:23,42162.9755,-173.8517,0,0,2022/12/24
2108,2022/12/25 21:06,42162.8423,-173.9242,0,0,2022/12/25
2110,2022/12/26 19:28,42162.7498,-173.8928,0,0,2022/12/26
2111,2022/12/27 14:29,42162.6705,-173.767,0,2,2022/12/27
2114,2022/12/28 17:57,42162.5567,-173.8149,0,2,2022/12/28
2115,2022/12/29 11:16,42162.4847,-173.8149,0,2,2022/12/29
2117,2022/12/30 12:59,42167.0825,-173.8153,0,2,2022/12/30
2119,2022/12/31 19:58,42166.9888,-173.8762,0,2,2022/12/31
2120,2023/1/1 13:40,42166.9134,-173.7932,0,2,2023/1/1
2123,2023/1/2 19:53,42166.7892,-173.9322,0,0,2023/1/2
2124,2023/1/4 20:23,42166.5907,-173.9843,0,0,2023/1/4
2125,2023/1/5 6:42,42166.5481,-173.9976,0,0,2023/1/5
2128,2023/1/6 6:48,42166.4497,-174.0196,0,0,2023/1/6
2135,2023/1/7 20:41,42166.2969,-174.0513,0,0,2023/1/7
2139,2023/1/8 20:47,42166.1985,-174.0711,0,0,2023/1/8
2143,2023/1/9 16:49,42166.116,-174.0517,0,0,2023/1/9
2148,2023/1/10 19:15,42166.0067,-174.1095,0,0,2023/1/10
2150,2023/1/11 12:28,42165.9344,-174.0096,0,0,2023/1/11
2156,2023/1/12 21:11,42165.7987,-174.1354,0,0,2023/1/12
2161,2023/1/13 18:46,42165.7081,-174.153,0,0,2023/1/13
2162,2023/1/14 14:59,42165.6237,-174.0874,0,0,2023/1/14
2164,2023/1/15 13:53,42165.5287,-174.0753,0,0,2023/1/15
2170,2023/1/16 19:51,42165.4056,-174.1891,0,0,2023/1/16
2171,2023/1/17 13:07,42165.3341,-174.0826,0,0,2023/1/17
2174,2023/1/18 13:50,42165.2329,-174.1011,0,0,2023/1/18
2178,2023/1/19 12:10,42165.1415,-174.0884,0,0,2023/1/19
2180,2023/1/20 12:27,42165.042,-174.0933,0,0,2023/1/20
2181,2023/1/24 7:10,42164.6689,-174.1828,0,0,2023/1/24
2182,2023/1/25 12:27,42164.5467,-174.0944,0,0,2023/1/25
2185,2023/1/26 15:04,42164.4359,-174.1477,0,0,2023/1/26
2187,2023/1/27 15:47,42164.3333,-174.163,0,0,2023/1/27
2188,2023/1/28 19:19,42164.2195,-174.2011,0,0,2023/1/28
2189,2023/1/29 19:24,42164.1197,-174.1937,0,0,2023/1/29
2191,2023/1/30 12:54,42164.0471,-174.074,0,0,2023/1/30
2193,2023/1/31 12:43,42163.9493,-174.0621,0,0,2023/1/31
2198,2023/2/1 17:59,42163.8296,-174.1646,0,0,2023/2/1
2200,2023/2/2 14:19,42163.7458,-174.0797,0,0,2023/2/2
2204,2023/2/3 13:00,42163.6524,-174.0357,0,0,2023/2/3
2212,2023/2/4 19:59,42163.5249,-174.122,0,0,2023/2/4
2216,2023/2/5 20:05,42163.4245,-174.1055,0,0,2023/2/5
2219,2023/2/6 14:24,42163.3474,-174.0295,0,0,2023/2/6
2222,2023/2/7 12:45,42163.2533,-173.971,0,0,2023/2/7
2226,2023/2/8 11:46,42163.156,-173.9364,0,0,2023/2/8
2233,2023/2/9 8:01,42163.0705,-173.9556,0,0,2023/2/9
2238,2023/2/10 16:26,42162.9334,-174.0031,0,0,2023/2/10
2241,2023/2/11 12:10,42162.8499,-173.8782,0,0,2023/2/11
2246,2023/2/12 13:01,42162.7453,-173.8731,0,0,2023/2/12
2249,2023/2/13 13:59,42162.6408,-173.8742,0,2,2023/2/13
2251,2023/2/14 11:18,42162.5517,-173.7888,0,2,2023/2/14
2257,2023/2/15 2:07,42162.4905,-173.9062,0,2,2023/2/15
2263,2023/2/17 21:15,42166.5899,-173.9683,0,2,2023/2/17
2266,2023/2/18 19:37,42166.4982,-174.0042,0,2,2023/2/18
2268,2023/2/19 13:47,42166.4219,-173.9701,0,2,2023/2/19
2272,2023/2/20 11:13,42166.3319,-173.9244,0,0,2023/2/20
2275,2023/2/21 14:33,42166.2184,-174.0343,0,0,2023/2/21
2277,2023/2/22 12:41,42166.125,-173.9989,0,0,2023/2/22
2282,2023/2/23 20:06,42165.993,-174.0946,0,0,2023/2/23
2288,2023/2/24 16:46,42165.9055,-174.1239,0,0,2023/2/24
2291,2023/2/25 14:33,42165.8141,-174.1034,0,0,2023/2/25
2294,2023/2/26 12:28,42165.7224,-174.0577,0,0,2023/2/26
2298,2023/2/27 10:09,42165.6327,-174.0231,0,0,2023/2/27
2305,2023/2/28 14:39,42165.5141,-174.1453,0,0,2023/2/28
2310,2023/3/1 19:24,42165.3961,-174.1741,0,0,2023/3/1
2312,2023/3/2 17:19,42165.3047,-174.1938,0,0,2023/3/2
2316,2023/3/3 13:58,42165.2186,-174.1574,0,0,2023/3/3
2322,2023/3/4 14:04,42165.1183,-174.1674,0,0,2023/3/4
2328,2023/3/5 19:19,42164.9963,-174.1998,0,0,2023/3/5
2330,2023/3/6 15:58,42164.9094,-174.2113,0,0,2023/3/6
2334,2023/3/7 14:20,42164.8141,-174.1885,0,0,2023/3/7
2338,2023/3/8 19:36,42164.6908,-174.2033,0,0,2023/3/8
2340,2023/3/9 14:50,42164.6083,-174.2007,0,0,2023/3/9
2342,2023/3/10 17:57,42164.4942,-174.211,0,0,2023/3/10
2344,2023/3/11 13:00,42164.4138,-174.154,0,0,2023/3/11
2351,2023/3/12 19:59,42164.284,-174.1897,0,0,2023/3/12
2352,2023/3/13 13:11,42164.2117,-174.1513,0,0,2023/3/13
2358,2023/3/14 13:15,42164.1116,-174.1467,0,0,2023/3/14
2364,2023/3/15 12:54,42164.0135,-174.1295,0,0,2023/3/15
2369,2023/3/16 18:59,42163.889,-174.1605,0,0,2023/3/16
2371,2023/3/17 13:00,42163.8133,-174.113,0,0,2023/3/17
2373,2023/3/18 14:32,42163.7074,-174.1345,0,0,2023/3/18
2380,2023/3/19 18:54,42163.5891,-174.1215,0,0,2023/3/19
2383,2023/3/20 13:21,42163.5114,-174.0829,0,0,2023/3/20
2389,2023/3/21 12:21,42163.4144,-174.0407,0,0,2023/3/21
2392,2023/3/22 12:17,42163.3141,-174.0222,0,0,2023/3/22
2396,2023/3/23 15:49,42163.1983,-174.0628,0,0,2023/3/23
2398,2023/3/24 18:11,42163.0876,-174.0341,0,0,2023/3/24
2400,2023/3/25 19:27,42162.9825,-174.0083,0,0,2023/3/25
2402,2023/3/26 19:32,42162.8821,-173.9858,0,0,2023/3/26
2404,2023/3/27 14:51,42162.8014,-173.9692,0,2,2023/3/27
2407,2023/3/28 13:41,42162.7061,-173.9294,0,2,2023/3/28
2411,2023/3/29 0:06,42162.6643,-173.9549,0,2,2023/3/29
2419,2023/3/30 19:54,42166.6005,-173.9364,0,2,2023/3/30
2421,2023/3/31 19:59,42166.5136,-173.9609,0,2,2023/3/31
2424,2023/4/1 13:49,42166.4424,-173.9803,0,2,2023/4/1
2431,2023/4/2 16:44,42166.3294,-174.0136,0,0,2023/4/2
2433,2023/4/3 13:59,42166.2386,-174.0262,0,0,2023/4/3
2436,2023/4/4 14:15,42166.1365,-174.0489,0,0,2023/4/4
2439,2023/4/5 15:08,42166.0305,-174.0722,0,0,2023/4/5
2441,2023/4/6 14:58,42165.929,-174.088,0,0,2023/4/6
2444,2023/4/7 19:13,42165.8102,-174.093,0,0,2023/4/7
2445,2023/4/8 13:04,42165.7345,-174.0964,0,0,2023/4/8
2446,2023/4/9 6:11,42165.663,-173.975,0,0,2023/4/9
2450,2023/4/10 14:50,42165.5262,-174.1383,0,0,2023/4/10
2453,2023/4/11 19:15,42165.4084,-174.1391,0,0,2023/4/11
2454,2023/4/12 14:20,42165.3291,-174.1535,0,0,2023/4/12
2455,2023/4/13 9:00,42165.2514,-174.037,0,0,2023/4/13
2457,2023/4/14 12:49,42165.1359,-174.1486,0,0,2023/4/14
2460,2023/4/15 14:49,42165.028,-174.1705,0,0,2023/4/15
2464,2023/4/16 12:38,42164.9372,-174.1533,0,0,2023/4/16
2468,2023/4/17 14:00,42164.8309,-174.1716,0,0,2023/4/17
2474,2023/4/18 13:00,42164.7353,-174.162,0,0,2023/4/18
2476,2023/4/19 14:06,42164.6308,-174.1712,0,0,2023/4/19
2482,2023/4/20 18:21,42164.5136,-174.1649,0,0,2023/4/20
2488,2023/4/21 19:45,42164.4085,-174.1695,0,0,2023/4/21
2490,2023/4/22 14:24,42164.3308,-174.1615,0,0,2023/4/22
2494,2023/4/23 12:40,42164.2389,-174.1427,0,0,2023/4/23
2499,2023/4/24 13:55,42164.1351,-174.1473,0,0,2023/4/24
2503,2023/4/25 12:53,42164.041,-174.1315,0,0,2023/4/25
2505,2023/4/26 14:22,42163.9361,-174.1307,0,0,2023/4/26
2508,2023/4/27 12:06,42163.847,-174.1021,0,0,2023/4/27
2514,2023/4/28 19:02,42163.7189,-174.1125,0,0,2023/4/28
2517,2023/4/29 19:08,42163.6185,-174.1006,0,0,2023/4/29
2518,2023/4/30 12:20,42163.5459,-174.069,0,0,2023/4/30
2519,2023/5/1 6:11,42163.4713,-173.923,0,0,2023/5/1
2523,2023/5/2 14:05,42163.3362,-174.0473,0,0,2023/5/2
2530,2023/5/3 19:28,42163.2129,-174.0404,0,0,2023/5/3
2533,2023/5/4 19:34,42163.1114,-174.0217,0,0,2023/5/4
2537,2023/5/5 15:16,42163.0282,-173.9852,0,0,2023/5/5
2540,2023/5/6 14:34,42162.9303,-173.964,0,0,2023/5/6
2543,2023/5/7 11:58,42162.8412,-173.9309,0,0,2023/5/7
2547,2023/5/8 12:00,42162.7411,-173.9066,0,0,2023/5/8
2552,2023/5/9 14:21,42162.6315,-173.8875,0,2,2023/5/9
2554,2023/5/10 11:57,42162.5418,-173.8523,0,2,2023/5/10
2557,2023/5/11 6:33,42162.4648,-173.8597,0,2,2023/5/11
2563,2023/5/12 20:15,42166.7488,-173.9354,0,2,2023/5/12
2564,2023/5/13 11:44,42166.6796,-173.9224,0,2,2023/5/13
2565,2023/5/14 0:21,42166.6274,-173.8996,0,2,2023/5/14
2575,2023/5/15 14:51,42166.4676,-173.982,0,0,2023/5/15
2579,2023/5/16 13:43,42166.372,-174.003,0,0,2023/5/16
2584,2023/5/17 17:15,42166.2571,-174.03,0,0,2023/5/17
2585,2023/5/18 10:35,42166.1845,-174.0116,0,0,2023/5/18
2587,2023/5/19 2:54,42166.1177,-173.9153,0,0,2023/5/19
2593,2023/5/20 20:57,42165.9445,-174.1033,0,0,2023/5/20
2598,2023/5/21 17:35,42165.8592,-174.1036,0,0,2023/5/21
2603,2023/5/22 19:24,42165.7541,-174.133,0,0,2023/5/22
2605,2023/5/23 19:29,42165.6557,-174.1469,0,0,2023/5/23
2609,2023/5/24 10:58,42165.5915,-174.112,0,0,2023/5/24
2612,2023/5/25 17:56,42165.4642,-174.1582,0,0,2023/5/25
2613,2023/5/26 8:43,42165.4031,-174.0845,0,0,2023/5/26
2619,2023/5/27 19:49,42165.2576,-174.1885,0,0,2023/5/27
2623,2023/5/28 14:18,42165.18,-174.1617,0,0,2023/5/28
2628,2023/5/29 14:24,42165.0793,-174.1669,0,0,2023/5/29
2633,2023/5/30 13:11,42164.984,-174.1702,0,0,2023/5/30
2639,2023/5/31 11:47,42164.8895,-174.1696,0,0,2023/5/31
2645,2023/6/1 19:23,42164.7583,-174.2077,0,0,2023/6/1
2647,2023/6/2 11:57,42164.6894,-174.1715,0,0,2023/6/2
2653,2023/6/3 14:20,42164.5803,-174.172,0,0,2023/6/3
2659,2023/6/4 11:54,42164.4914,-174.167,0,0,2023/6/4
2665,2023/6/5 13:42,42164.3852,-174.1638,0,0,2023/6/5
2672,2023/6/6 15:31,42164.2792,-174.1642,0,0,2023/6/6
2676,2023/6/7 19:02,42164.1663,-174.1864,0,0,2023/6/7
2677,2023/6/8 13:07,42164.0909,-174.1422,0,0,2023/6/8
2678,2023/6/9 5:57,42164.0213,-174.0258,0,0,2023/6/9
2682,2023/6/10 13:16,42163.8907,-174.1214,0,0,2023/6/10
2688,2023/6/11 14:48,42163.7847,-174.1135,0,0,2023/6/11
2690,2023/6/12 12:35,42163.6936,-174.0954,0,0,2023/6/12
2694,2023/6/13 19:33,42163.5658,-174.1185,0,0,2023/6/13
2695,2023/6/14 13:12,42163.4918,-174.0653,0,0,2023/6/14
2701,2023/6/15 13:50,42163.3901,-174.0496,0,0,2023/6/15
2708,2023/6/16 18:04,42163.2748,-174.0683,0,0,2023/6/16
2712,2023/6/17 16:26,42163.1832,-174.0345,0,0,2023/6/17
2714,2023/6/18 12:18,42163.1016,-173.9899,0,0,2023/6/18
2717,2023/6/19 12:19,42163.0038,-173.9682,0,0,2023/6/19
2725,2023/6/20 13:44,42162.8995,-173.9481,0,2,2023/6/20
2727,2023/6/21 12:53,42162.8045,-173.9217,0,2,2023/6/21
2732,2023/6/22 13:06,42162.7047,-173.8969,0,2,2023/6/22
2734,2023/6/23 11:51,42166.5029,-173.9149,0,2,2023/6/23
2735,2023/6/24 11:08,42166.63,-173.9374,0,2,2023/6/24
2737,2023/6/25 11:24,42166.5245,-173.9619,0,2,2023/6/25
2738,2023/6/26 15:28,42166.3989,-174.0123,0,0,2023/6/26
2739,2023/6/27 19:00,42166.2834,-174.0525,0,0,2023/6/27
2740,2023/6/29 0:22,42166.1606,-173.9184,0,0,2023/6/29
2742,2023/7/1 19:20,42165.8864,-174.115,0,0,2023/7/1
2743,2023/7/3 0:48,42165.7664,-173.968,0,0,2023/7/3
2744,2023/7/4 12:14,42165.6207,-174.1157,0,0,2023/7/4
2745,2023/7/5 13:40,42165.5164,-174.1351,0,0,2023/7/5
2746,2023/7/6 19:15,42165.395,-174.1688,0,0,2023/7/6
2747,2023/7/8 0:59,42165.2722,-174.011,0,0,2023/7/8
2748,2023/7/9 2:57,42165.1645,-174.0199,0,0,2023/7/9
2750,2023/7/10 12:25,42165.0252,-174.1586,0,0,2023/7/10
2751,2023/7/11 12:50,42164.9243,-174.1642,0,0,2023/7/11
2753,2023/7/12 15:17,42164.8155,-174.194,0,0,2023/7/12
2755,2023/7/13 16:52,42164.7109,-174.2094,0,0,2023/7/13
2757,2023/7/15 1:33,42164.5783,-174.025,0,0,2023/7/15
2759,2023/7/16 3:53,42164.4713,-174.0559,0,0,2023/7/16
2760,2023/7/17 12:17,42164.3389,-174.1532,0,0,2023/7/17
2762,2023/7/18 15:34,42164.2277,-174.1858,0,0,2023/7/18
2764,2023/7/19 17:22,42164.1222,-174.1872,0,0,2023/7/19
2766,2023/7/21 0:27,42163.9944,-174.0013,0,0,2023/7/21
2768,2023/7/24 13:02,42163.639,-174.0961,0,0,2023/7/24
2770,2023/7/25 14:10,42163.5336,-174.0963,0,0,2023/7/25
2773,2023/7/26 15:05,42163.4296,-174.0921,0,0,2023/7/26
2780,2023/7/27 14:31,42163.3323,-174.0681,1,0,2023/7/27
2782,2023/7/28 14:12,42163.2345,-174.0456,0,0,2023/7/28
2784,2023/7/30 0:17,42163.0943,-173.868,0,0,2023/7/30
2787,2023/7/31 0:37,42162.9937,-173.8456,0,2,2023/7/31
2788,2023/8/1 16:42,42162.8258,-173.9738,0,2,2023/8/1
2790,2023/8/2 16:47,42162.7212,-173.9477,0,2,2023/8/2
2792,2023/8/3 9:32,42166.8674,-173.9072,0,2,2023/8/3
2794,2023/8/4 11:20,42166.5388,-173.9426,0,2,2023/8/4
2796,2023/8/5 14:32,42166.4345,-174.0095,0,2,2023/8/5
2798,2023/8/6 18:49,42166.3103,-173.9955,0,0,2023/8/6
2800,2023/8/7 20:37,42166.206,-173.9522,0,0,2023/8/7
2803,2023/8/9 2:20,42166.0818,-173.9322,0,0,2023/8/9
2805,2023/8/10 10:47,42165.9476,-174.0536,0,0,2023/8/10
2806,2023/8/11 12:57,42165.8399,-174.0972,0,0,2023/8/11
2808,2023/8/12 19:18,42165.7149,-174.0683,0,0,2023/8/12
2810,2023/8/14 0:31,42165.5951,-173.9812,0,0,2023/8/14
2812,2023/8/15 2:33,42165.4864,-174.0308,0,0,2023/8/15
2813,2023/8/16 9:18,42165.354,-174.1152,0,0,2023/8/16
2815,2023/8/17 12:42,42165.2399,-174.1588,0,0,2023/8/17
2817,2023/8/18 18:50,42165.1158,-174.1278,0,0,2023/8/18
2820,2023/8/20 3:23,42164.9812,-174.0942,0,0,2023/8/20
2821,2023/8/21 4:10,42164.878,-174.114,0,0,2023/8/21
2823,2023/8/22 13:03,42164.7407,-174.1837,0,0,2023/8/22
2825,2023/8/24 17:32,42164.524,-174.1637,0,0,2023/8/24
2829,2023/8/25 18:34,42164.4211,-174.1272,0,0,2023/8/25
2831,2023/8/26 14:49,42164.3375,-174.1889,0,0,2023/8/26
2837,2023/8/27 9:47,42164.2596,-174.1281,0,0,2023/8/27
2843,2023/8/28 18:51,42164.1242,-174.0933,0,0,2023/8/28
2847,2023/8/29 18:49,42164.0258,-174.0838,0,0,2023/8/29
2849,2023/8/30 15:15,42163.9414,-174.1539,0,0,2023/8/30
2850,2023/8/31 11:17,42163.8587,-174.1087,0,0,2023/8/31
2853,2023/9/1 19:10,42163.7273,-174.0325,0,0,2023/9/1
2854,2023/9/2 13:28,42163.6513,-174.1126,0,0,2023/9/2
2857,2023/9/3 14:32,42163.5476,-174.1022,0,0,2023/9/3
2859,2023/9/4 13:00,42163.4542,-174.0777,0,0,2023/9/4
2860,2023/9/5 13:25,42163.3536,-174.0646,0,0,2023/9/5
2861,2023/9/6 14:14,42163.2513,-174.0495,0,0,2023/9/6
2864,2023/9/7 17:55,42163.1367,-173.9607,0,0,2023/9/7
2865,2023/9/8 17:59,42163.038,-173.9357,0,0,2023/9/8
2866,2023/9/9 5:13,42162.9906,-173.9379,0,0,2023/9/9
2869,2023/9/10 14:12,42162.8547,-173.9628,0,0,2023/9/10
2870,2023/9/11 14:00,42162.7554,-173.9382,0,2,2023/9/11
2871,2023/9/12 14:55,42162.6526,-173.9068,0,2,2023/9/12
2873,2023/9/13 14:13,42162.5553,-173.8841,0,2,2023/9/13
2874,2023/9/14 14:35,42166.7127,-173.9075,0,2,2023/9/14
2877,2023/9/15 16:49,42166.649,-173.8888,0,2,2023/9/15
2878,2023/9/16 13:45,42166.5506,-173.9584,0,2,2023/9/16
2880,2023/9/17 12:52,42166.4572,-173.9768,0,0,2023/9/17
2882,2023/9/18 14:45,42166.3496,-173.9963,0,0,2023/9/18
2884,2023/9/19 9:12,42166.2733,-173.9632,0,0,2023/9/19
2885,2023/9/20 13:20,42166.155,-174.0396,0,0,2023/9/20
2888,2023/9/21 13:51,42166.053,-174.0561,0,0,2023/9/21
2896,2023/9/22 15:38,42165.9461,-174.047,0,0,2023/9/22
2898,2023/9/23 12:59,42165.857,-174.0852,0,0,2023/9/23
2900,2023/9/24 13:08,42165.7572,-174.0989,0,0,2023/9/24
2906,2023/9/25 17:35,42165.64,-174.0259,0,0,2023/9/25
2908,2023/9/26 14:52,42165.5523,-174.1063,0,0,2023/9/26
2912,2023/9/27 13:04,42165.4597,-174.1298,0,0,2023/9/27
2916,2023/9/28 14:34,42165.3549,-174.126,0,0,2023/9/28
2921,2023/9/29 12:32,42165.2643,-174.1427,0,0,2023/9/29
2924,2023/9/30 13:22,42165.162,-174.1485,0,0,2023/9/30
2926,2023/10/1 13:32,42165.0616,-174.1513,0,0,2023/10/1
2930,2023/10/2 14:40,42164.9582,-174.1388,0,0,2023/10/2
2935,2023/10/3 15:15,42164.8564,-174.1266,0,0,2023/10/3
2940,2023/10/4 14:44,42164.7603,-174.1373,0,0,2023/10/4
2946,2023/10/5 14:29,42164.6624,-174.1406,0,0,2023/10/5
2952,2023/10/6 14:50,42164.5626,-174.1305,0,0,2023/10/6
2958,2023/10/7 18:29,42164.4494,-174.0312,0,0,2023/10/7
2963,2023/10/8 18:33,42164.351,-174.0254,0,0,2023/10/8
2964,2023/10/9 15:03,42164.2663,-174.109,0,0,2023/10/9
2968,2023/10/10 11:50,42164.1808,-174.1358,0,0,2023/10/10
2974,2023/10/11 14:23,42164.0715,-174.1072,0,0,2023/10/11
2977,2023/10/12 13:44,42163.9751,-174.1087,0,0,2023/10/12
2980,2023/10/13 13:28,42163.8764,-174.1008,0,0,2023/10/13
2986,2023/10/14 13:47,42163.7752,-174.0834,0,0,2023/10/14
2993,2023/10/15 14:52,42163.6715,-174.0457,0,0,2023/10/15
3000,2023/10/16 19:09,42163.5543,-173.9411,0,0,2023/10/16
3002,2023/10/17 13:07,42163.4784,-174.0465,0,0,2023/10/17
3008,2023/10/18 13:24,42163.378,-174.0244,0,0,2023/10/18
3011,2023/10/19 14:44,42163.2729,-173.9764,0,0,2023/10/19
3015,2023/10/20 13:33,42163.179,-173.9809,0,0,2023/10/20
3020,2023/10/21 13:01,42163.082,-173.9668,0,0,2023/10/21
3025,2023/10/22 12:42,42162.9847,-173.9473,0,0,2023/10/22
3031,2023/10/23 19:39,42162.858,-173.8069,0,0,2023/10/23
3033,2023/10/24 11:08,42162.7933,-173.9041,0,2,2023/10/24
3035,2023/10/25 15:00,42162.6784,-173.8194,0,2,2023/10/25
3038,2023/10/26 13:47,42162.5839,-173.8206,0,2,2023/10/26
3041,2023/10/27 7:04,42164.6075,-173.809,0,2,2023/10/27
3045,2023/10/28 14:35,42166.7166,-173.8491,0,2,2023/10/28
3049,2023/10/29 15:11,42166.6157,-173.8564,0,2,2023/10/29
3052,2023/10/30 15:50,42166.5133,-173.8616,0,2,2023/10/30
3054,2023/10/31 13:18,42166.4228,-173.943,0,0,2023/10/31
3057,2023/11/1 14:55,42166.3182,-173.9245,0,0,2023/11/1
3058,2023/11/2 14:39,42166.2198,-173.949,0,0,2023/11/2
3060,2023/11/3 14:41,42166.1217,-173.965,0,0,2023/11/3
3062,2023/11/4 12:40,42166.0314,-174.0256,0,0,2023/11/4
3065,2023/11/5 14:05,42165.9268,-174.0106,0,0,2023/11/5
3067,2023/11/6 7:34,42165.855,-174.0306,0,0,2023/11/6
3069,2023/11/7 11:01,42165.7415,-174.0822,0,0,2023/11/7
3070,2023/11/8 19:05,42165.61,-173.9904,0,0,2023/11/8
3071,2023/11/9 11:50,42165.5396,-174.099,0,0,2023/11/9
3076,2023/11/10 17:30,42165.4177,-174.0051,0,0,2023/11/10
3082,2023/11/11 17:34,42165.3179,-174.0135,0,0,2023/11/11
3086,2023/11/12 17:39,42165.2178,-174.0209,0,0,2023/11/12
3090,2023/11/13 14:41,42165.1301,-174.0647,0,0,2023/11/13
3096,2023/11/14 12:38,42165.0389,-174.1151,0,0,2023/11/14
3102,2023/11/15 12:42,42164.9391,-174.115,0,0,2023/11/15
3108,2023/11/16 11:03,42164.8469,-174.1396,0,0,2023/11/16
3111,2023/11/17 12:50,42164.7407,-174.1104,0,0,2023/11/17
3119,2023/11/18 18:04,42164.621,-174.0393,0,0,2023/11/18
3121,2023/11/19 11:15,42164.55,-174.1317,0,0,2023/11/19
3127,2023/11/20 18:12,42164.4233,-174.0359,0,0,2023/11/20
3129,2023/11/21 13:07,42164.3454,-174.0846,0,0,2023/11/21
3136,2023/11/22 13:11,42164.2467,-174.0749,0,0,2023/11/22
3141,2023/11/23 13:15,42164.1478,-174.0639,0,0,2023/11/23
3147,2023/11/24 18:29,42164.0278,-174.0161,0,0,2023/11/24
3152,2023/11/25 13:24,42163.9498,-174.0384,0,0,2023/11/25
3157,2023/11/26 11:45,42163.8582,-174.0632,0,0,2023/11/26
3163,2023/11/27 13:32,42163.7525,-174.0084,0,0,2023/11/27
3169,2023/11/28 11:53,42163.6608,-174.0318,0,0,2023/11/28
3175,2023/11/29 13:40,42163.5557,-173.9742,0,0,2023/11/29
3177,2023/11/30 10:56,42163.4685,-174.0168,0,0,2023/11/30
3179,2023/12/1 12:21,42163.3648,-173.9699,0,0,2023/12/1
3185,2023/12/2 19:02,42163.2401,-173.9267,0,0,2023/12/2
3188,2023/12/3 19:06,42163.1411,-173.9107,0,0,2023/12/3
3190,2023/12/4 19:10,42163.0419,-173.8935,0,0,2023/12/4
3191,2023/12/5 14:57,42162.9595,-173.833,0,0,2023/12/5
3195,2023/12/6 13:33,42162.8659,-173.8311,0,2,2023/12/6
3200,2023/12/7 10:40,42162.7779,-173.8687,0,2,2023/12/7
3202,2023/12/8 2:15,42162.7137,-173.8386,0,2,2023/12/8
3208,2023/12/9 21:13,42166.7017,-173.9197,0,2,2023/12/9
3212,2023/12/10 14:12,42166.6215,-173.8688,0,2,2023/12/10
3218,2023/12/11 14:12,42166.5223,-173.8915,0,2,2023/12/11
3225,2023/12/12 14:41,42166.4197,-173.9081,0,0,2023/12/12
3230,2023/12/13 19:46,42166.2991,-173.9956,0,0,2023/12/13
3234,2023/12/14 19:50,42166.1993,-174.0173,0,0,2023/12/14
3236,2023/12/15 13:01,42166.1275,-173.9841,0,0,2023/12/15
3239,2023/12/16 13:17,42166.0275,-173.9949,0,0,2023/12/16
3242,2023/12/17 14:30,42165.924,-173.9958,0,0,2023/12/17
