序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
47,2020-07-31 14:17:43,42253.7068,-171.8523,0,0,2020-07-31
48,2020-08-01 13:01:58,42253.6096,-172.4216,0,0,2020-08-01
49,2020-08-02 01:26:42,42253.562,-173.1678,0,0,2020-08-02
50,2020-08-02 14:11:41,42253.5146,-174.0855,0,0,2020-08-02
51,2020-08-03 01:54:12,42253.4647,-174.5172,0,0,2020-08-03
52,2020-08-03 12:54:52,42253.4236,-174.6399,0,0,2020-08-03
53,2020-08-04 13:08:55,42253.3343,-175.8817,0,0,2020-08-04
54,2020-08-05 14:44:03,42253.2458,-177.7038,0,0,2020-08-05
55,2020-08-06 01:51:42,42253.2049,-177.9008,0,0,2020-08-06
56,2020-08-07 01:24:42,42253.1243,-178.8224,0,0,2020-08-07
57,2020-08-07 12:38:03,42253.0857,-179.0479,0,0,2020-08-07
58,2020-08-08 14:36:24,42253.0059,178.9477,0,0,2020-08-08
59,2020-08-09 01:31:42,42252.9614,178.8629,0,0,2020-08-09
60,2020-08-09 14:47:07,42252.9273,177.7514,0,0,2020-08-09
61,2020-08-10 14:46:49,42252.8631,176.6232,0,0,2020-08-10
62,2020-08-11 13:04:48,42252.8014,176.2362,0,0,2020-08-11
63,2020-08-12 13:11:50,42252.7394,175.0556,0,0,2020-08-12
64,2020-08-12 15:09:25,42252.7323,174.2403,0,0,2020-08-12
65,2020-08-13 14:02:55,42252.6791,173.5397,0,0,2020-08-13
66,2020-08-14 13:06:22,42252.6249,172.8465,0,0,2020-08-14
67,2020-08-15 12:33:24,42252.5832,171.9634,0,0,2020-08-15
68,2020-08-15 14:16:32,42252.5745,171.1915,0,0,2020-08-15
69,2020-08-16 13:15:11,42252.5317,170.531,0,0,2020-08-16
70,2020-08-17 12:47:00,42252.4888,169.6202,0,0,2020-08-17
71,2020-08-17 14:30:08,42252.4886,168.8499,0,0,2020-08-17
72,2020-08-18 12:45:06,42252.4598,168.5105,0,0,2020-08-18
73,2020-08-18 14:55:51,42252.4564,167.5633,0,0,2020-08-18
74,2020-08-19 15:01:01,42252.4316,166.4101,0,0,2020-08-19
75,2020-08-20 14:26:02,42252.408,165.5102,0,0,2020-08-20
76,2020-08-21 13:31:42,42252.3947,164.7927,0,0,2020-08-21
77,2020-08-21 14:59:43,42252.3936,164.1725,0,0,2020-08-21
78,2020-08-22 12:38:59,42252.3843,164.066,0,0,2020-08-22
79,2020-08-22 14:49:11,42252.3826,163.1138,0,0,2020-08-22
80,2020-08-22 15:24:32,42252.3803,162.9207,0,0,2020-08-22
81,2020-08-23 14:37:22,42252.3812,162.0675,0,0,2020-08-23
82,2020-08-24 12:43:03,42252.3801,161.7942,0,0,2020-08-24
83,2020-08-24 14:52:54,42252.3792,160.8473,0,0,2020-08-24
84,2020-08-25 14:59:17,42252.3871,159.6872,0,0,2020-08-25
85,2020-08-26 11:12:06,42252.3975,160.039,0,0,2020-08-26
86,2020-08-26 14:53:29,42252.406,158.5989,0,0,2020-08-26
87,2020-08-27 14:48:20,42252.424,157.509,0,0,2020-08-27
88,2020-08-28 13:05:19,42252.45,157.1433,0,0,2020-08-28
89,2020-08-28 15:06:58,42252.4553,156.2738,0,0,2020-08-28
90,2020-08-29 12:22:53,42252.4835,156.318,0,0,2020-08-29
91,2020-08-29 14:33:39,42252.4829,155.3598,0,0,2020-08-29
92,2020-08-30 14:15:20,42252.5227,154.3657,0,0,2020-08-30
93,2020-08-31 14:22:50,42252.5675,153.1873,0,0,2020-08-31
94,2020-09-01 11:55:37,42252.6111,153.1033,0,0,2020-09-01
95,2020-09-01 14:29:07,42252.6148,152.0184,0,0,2020-09-01
96,2020-09-02 13:10:55,42252.6717,151.4803,0,0,2020-09-02
97,2020-09-02 14:35:57,42252.6754,150.8446,0,0,2020-09-02
98,2020-09-03 13:09:05,42252.7315,150.3681,0,0,2020-09-03
99,2020-09-03 14:52:53,42252.7306,149.6077,0,0,2020-09-03
100,2020-09-04 14:41:12,42252.8016,148.5554,0,0,2020-09-04
101,2020-09-05 13:30:55,42252.8648,147.9479,0,0,2020-09-05
102,2020-09-05 15:17:31,42252.8659,147.2075,0,0,2020-09-05
103,2020-09-06 13:20:04,42252.9299,146.9026,0,0,2020-09-06
104,2020-09-07 13:26:49,42253.0037,145.7221,0,0,2020-09-07
105,2020-09-08 12:01:09,42253.0865,145.1708,0,0,2020-09-08
106,2020-09-08 13:33:39,42253.0908,144.5389,0,0,2020-09-08
107,2020-09-09 13:40:29,42253.1762,143.3551,0,0,2020-09-09
108,2020-09-10 13:39:42,42253.2689,142.2285,0,0,2020-09-10
109,2020-09-11 13:34:42,42253.3743,141.1319,0,0,2020-09-11
110,2020-09-12 14:00:49,42253.4583,139.799,0,0,2020-09-12
111,2020-09-13 14:07:27,42253.5515,138.6145,0,0,2020-09-13
112,2020-09-14 14:14:12,42253.6665,137.4258,0,0,2020-09-14
113,2020-09-15 14:21:00,42253.7806,136.2375,0,0,2020-09-15
114,2020-09-16 13:59:42,42253.9004,135.2575,0,0,2020-09-16
115,2020-09-17 12:51:27,42254.016,134.6282,0,0,2020-09-17
116,2020-09-18 16:46:33,42254.1566,132.1355,0,0,2020-09-18
117,2020-09-19 13:05:05,42254.2645,132.2446,0,0,2020-09-19
118,2020-09-20 13:11:48,42254.3993,131.0492,0,0,2020-09-20
119,2020-09-21 13:18:38,42254.5311,129.8517,0,0,2020-09-21
120,2020-09-22 13:25:26,42254.669,128.6517,0,0,2020-09-22
121,2020-09-23 13:32:14,42254.815,127.4487,0,0,2020-09-23
122,2020-09-24 13:39:04,42254.9587,126.2436,0,0,2020-09-24
123,2020-09-25 13:45:51,42255.1109,125.0365,0,0,2020-09-25
124,2020-09-26 13:52:37,42255.2622,123.8275,0,0,2020-09-26
125,2020-09-27 13:32:12,42255.4139,122.8248,0,0,2020-09-27
126,2020-09-28 14:06:13,42255.5663,121.4041,0,0,2020-09-28
127,2020-10-01 14:26:35,42256.0314,117.7562,0,0,2020-10-01
128,2020-10-02 14:33:19,42256.1814,116.5385,0,0,2020-10-02
129,2020-10-04 13:03:48,42256.4632,114.867,0,0,2020-10-04
130,2020-10-04 14:46:56,42256.4745,114.0976,0,0,2020-10-04
131,2020-10-05 13:10:33,42256.6185,113.6442,0,0,2020-10-05
132,2020-10-05 14:53:41,42256.6292,112.8755,0,0,2020-10-05
133,2020-10-06 15:00:27,42256.7789,111.6532,0,0,2020-10-06
134,2020-10-07 13:24:05,42256.9072,111.1932,0,0,2020-10-07
135,2020-10-08 13:30:57,42257.0498,109.963,0,0,2020-10-08
136,2020-10-09 13:37:34,42257.1904,108.7326,0,0,2020-10-09
137,2020-10-11 13:51:04,42257.4661,106.263,0,0,2020-10-11
138,2020-10-12 13:57:50,42257.6011,105.0255,0,0,2020-10-12
139,2020-10-13 14:04:34,42257.7325,103.7867,0,0,2020-10-13
140,2020-10-14 14:11:21,42257.8523,102.5473,0,0,2020-10-14
141,2020-10-15 14:18:07,42257.9698,101.3052,0,0,2020-10-15
142,2020-10-16 14:24:46,42258.093,100.0627,0,0,2020-10-16
143,2020-10-17 14:31:39,42258.2004,98.8181,0,0,2020-10-17
144,2020-10-18 21:25:07,42258.3569,97.9478,0,0,2020-10-18
145,2020-10-19 14:45:10,42258.433,96.327,0,0,2020-10-19
146,2020-10-20 14:52:03,42258.5401,95.0789,0,0,2020-10-20
147,2020-10-22 13:22:22,42258.7431,93.3506,0,0,2020-10-22
148,2020-10-22 15:05:30,42258.7498,92.5836,0,0,2020-10-22
149,2020-10-23 13:29:08,42258.8341,92.1006,0,0,2020-10-23
150,2020-10-23 15:12:16,42258.8392,91.3359,0,0,2020-10-23
151,2020-10-24 01:32:31,42258.8801,91.4536,0,0,2020-10-24
152,2020-10-24 13:36:00,42258.9204,90.8478,0,0,2020-10-24
153,2020-10-25 01:39:19,42258.9587,90.1999,0,0,2020-10-25
154,2020-10-25 13:42:46,42258.9982,89.5944,0,0,2020-10-25
155,2020-10-26 13:49:25,42259.0743,88.3398,0,0,2020-10-26
156,2020-10-27 01:52:53,42259.1115,87.6862,0,0,2020-10-27
157,2020-10-27 13:56:15,42259.142,87.0826,0,0,2020-10-27
158,2020-10-28 01:59:33,42259.1783,86.4283,0,0,2020-10-28
159,2020-10-29 02:06:26,42259.2347,85.168,0,0,2020-10-29
160,2020-10-29 14:09:47,42259.2626,84.5652,0,0,2020-10-29
161,2020-10-30 02:13:12,42259.2846,83.9078,0,0,2020-10-30
162,2020-10-30 14:16:34,42259.3077,83.3057,0,0,2020-10-30
163,2020-10-31 14:23:18,42259.348,82.0459,0,0,2020-10-31
164,2020-11-01 02:26:38,42259.3593,81.3866,0,0,2020-11-01
165,2020-11-01 14:30:06,42259.3774,80.7853,0,0,2020-11-01
166,2020-11-02 02:33:25,42259.3915,80.1242,0,0,2020-11-02
167,2020-11-02 21:05:54,42259.4092,79.623,0,0,2020-11-02
168,2020-11-03 02:40:16,42259.4185,78.8609,0,0,2020-11-03
169,2020-11-03 14:43:35,42259.4188,78.265,0,0,2020-11-03
170,2020-11-04 01:53:43,42259.4239,78.0147,0,0,2020-11-04
171,2020-11-04 14:50:19,42259.4326,77.0044,0,0,2020-11-04
172,2020-11-05 02:53:46,42259.4397,76.3382,0,0,2020-11-05
173,2020-11-05 14:57:05,42259.44,75.7443,0,0,2020-11-05
174,2020-11-06 02:27:21,42259.434,75.3335,0,0,2020-11-06
175,2020-11-06 15:03:45,42259.4326,74.4864,0,0,2020-11-06
176,2020-11-07 15:10:27,42259.4264,73.2282,0,0,2020-11-07
177,2020-11-08 14:27:30,42260.4349,72.3548,0,0,2020-11-08
178,2020-11-10 15:30:46,42259.352,69.4615,0,0,2020-11-10
179,2020-11-11 13:54:20,42259.3173,68.9653,0,0,2020-11-11
180,2020-11-12 01:57:42,42259.3046,68.3097,0,0,2020-11-12
181,2020-11-12 14:01:09,42259.2914,67.7054,0,0,2020-11-12
182,2020-11-13 14:07:56,42259.2432,66.4484,0,0,2020-11-13
183,2020-11-14 02:11:18,42259.2161,65.791,0,0,2020-11-14
184,2020-11-14 14:52:42,42259.1882,64.9037,0,0,2020-11-14
185,2020-11-15 02:18:03,42259.1617,64.5326,0,0,2020-11-15
186,2020-11-15 14:21:24,42259.1293,63.936,0,0,2020-11-15
187,2020-11-16 02:25:57,42259.0983,63.2663,0,0,2020-11-16
188,2020-11-16 14:28:11,42259.0678,62.6794,0,0,2020-11-16
189,2020-11-17 14:30:42,42259.0036,61.4557,0,0,2020-11-17
190,2020-11-18 02:56:32,42258.9706,60.6188,0,0,2020-11-18
191,2020-11-18 14:41:44,42258.9362,60.1678,0,0,2020-11-18
192,2020-11-19 14:48:30,42258.8536,58.9147,0,0,2020-11-19
193,2020-11-21 02:17:47,42258.7329,57.3151,0,0,2020-11-21
194,2020-11-21 15:02:01,42258.6861,56.4105,0,0,2020-11-21
195,2020-11-22 03:05:20,42258.6402,55.7457,0,0,2020-11-22
196,2020-11-22 15:08:45,42258.5962,55.1606,0,0,2020-11-22
197,2020-11-23 03:00:43,42258.5505,54.5816,0,0,2020-11-23
198,2020-11-24 03:18:56,42258.4592,53.2446,0,0,2020-11-24
199,2020-11-25 02:39:30,42258.3555,52.3517,0,0,2020-11-25
200,2020-11-25 13:45:55,42258.3047,52.178,0,0,2020-11-25
201,2020-11-26 03:32:22,42258.2441,50.7548,0,0,2020-11-26
202,2020-11-26 15:35:43,42258.179,50.1802,0,0,2020-11-26
203,2020-11-27 03:39:07,42258.1302,49.5128,0,0,2020-11-27
204,2020-11-27 15:42:33,42258.0716,48.9388,0,0,2020-11-27
205,2020-11-28 03:45:51,42258.0155,48.2727,0,0,2020-11-28
206,2020-11-29 02:09:33,42257.903,47.8099,0,0,2020-11-29
207,2020-11-29 14:12:56,42257.8379,47.2129,0,0,2020-11-29
208,2020-11-30 02:16:13,42257.7807,46.5692,0,0,2020-11-30
209,2020-11-30 14:19:40,42257.7176,45.9732,0,0,2020-11-30
210,2020-12-01 02:23:01,42257.6555,45.3286,0,0,2020-12-01
211,2020-12-01 14:26:27,42257.5882,44.7352,0,0,2020-12-01
212,2020-12-02 02:29:34,42257.5236,44.0917,0,0,2020-12-02
213,2020-12-03 04:26:56,42257.3787,42.0741,0,0,2020-12-03
214,2020-12-03 14:57:42,42257.3218,42.1298,0,0,2020-12-03
215,2020-12-04 14:46:32,42257.1896,41.0312,0,0,2020-12-04
216,2020-12-05 02:49:51,42257.1211,40.3836,0,0,2020-12-05
217,2020-12-05 14:53:18,42257.0532,39.7993,0,0,2020-12-05
218,2020-12-06 02:49:42,42256.9833,39.2051,0,0,2020-12-06
219,2020-12-06 17:56:10,42256.8917,37.7233,0,0,2020-12-06
220,2020-12-07 01:31:15,42256.8556,38.6005,0,0,2020-12-07
221,2020-12-07 14:49:42,42256.7761,37.4708,0,0,2020-12-07
222,2020-12-08 02:52:42,42256.7087,36.8273,0,0,2020-12-08
223,2020-12-09 01:19:53,42256.5844,36.3159,0,0,2020-12-09
224,2020-12-10 01:14:16,42256.4522,35.1729,0,0,2020-12-10
225,2020-12-11 15:04:42,42256.2262,32.6671,0,0,2020-12-11
226,2020-12-12 03:37:12,42256.158,31.8003,0,0,2020-12-12
227,2020-12-12 19:28:38,42256.0672,30.839,0,0,2020-12-12
228,2020-12-13 03:43:56,42256.0283,30.5828,0,0,2020-12-13
229,2020-12-13 14:04:07,42255.9694,30.7741,0,0,2020-12-13
230,2020-12-14 03:50:39,42255.8955,29.3687,0,0,2020-12-14
231,2020-12-15 03:57:24,42255.7603,28.1576,0,0,2020-12-15
232,2020-12-16 02:21:01,42255.6413,27.7228,0,0,2020-12-16
233,2020-12-16 14:24:28,42255.5717,27.1377,0,0,2020-12-16
234,2020-12-17 02:27:51,42255.5119,26.5101,0,0,2020-12-17
235,2020-12-17 14:31:11,42255.4452,25.9275,0,0,2020-12-17
236,2020-12-18 02:34:38,42255.3829,25.299,0,0,2020-12-18
237,2020-12-19 03:15:13,42255.2521,23.8264,0,0,2020-12-19
238,2020-12-19 14:44:38,42255.1943,23.5106,0,0,2020-12-19
239,2020-12-21 02:54:39,42255.019,21.6737,0,0,2020-12-21
240,2020-12-21 14:58:06,42254.9567,21.0981,0,0,2020-12-21
241,2020-12-21 21:41:45,42254.9249,21.0723,0,0,2020-12-21
242,2020-12-22 03:01:26,42254.8992,20.4674,0,0,2020-12-22
243,2020-12-23 03:08:10,42254.7803,19.2631,0,0,2020-12-23
244,2020-12-23 15:11:37,42254.7188,18.692,0,0,2020-12-23
245,2020-12-24 15:18:20,42254.6078,17.491,0,0,2020-12-24
246,2020-12-25 03:21:45,42254.5557,16.8577,0,0,2020-12-25
247,2020-12-25 15:25:07,42254.503,16.2908,0,0,2020-12-25
248,2020-12-26 03:28:27,42254.4472,15.6582,0,0,2020-12-26
249,2020-12-26 15:31:53,42254.3919,15.0937,0,0,2020-12-26
250,2020-12-27 03:35:14,42254.3406,14.4599,0,0,2020-12-27
251,2020-12-27 15:38:33,42254.2913,13.8981,0,0,2020-12-27
252,2020-12-28 05:40:02,42254.2341,12.6355,0,0,2020-12-28
253,2020-12-28 15:45:19,42254.1935,12.704,0,0,2020-12-28
254,2020-12-29 06:04:14,42254.1273,11.447,0,0,2020-12-29
255,2020-12-29 15:52:10,42254.0819,11.5137,0,0,2020-12-29
256,2020-12-30 06:14:08,42254.0312,10.2925,0,0,2020-12-30
257,2020-12-31 04:02:11,42253.9418,9.6889,0,0,2020-12-31
258,2020-12-31 16:05:38,42253.9038,9.1364,0,0,2020-12-31
259,2021-01-01 14:29:16,42253.8274,8.69,0,0,2021-01-01
260,2021-01-02 02:32:33,42253.7829,8.0858,0,0,2021-01-02
261,2021-01-02 14:35:56,42253.7336,7.5044,0,0,2021-01-02
262,2021-01-03 02:39:19,42253.6969,6.8969,0,0,2021-01-03
263,2021-01-04 03:20:00,42253.613,5.446,0,0,2021-01-04
264,2021-01-05 02:52:53,42253.5518,4.5188,0,0,2021-01-05
265,2021-01-06 04:21:42,42253.4771,2.7258,0,0,2021-01-06
266,2021-01-06 15:02:58,42253.4535,2.7582,0,0,2021-01-06
267,2021-01-07 03:52:42,42253.4211,1.7911,0,0,2021-01-07
268,2021-01-08 03:13:07,42253.3765,0.9568,0,0,2021-01-08
269,2021-01-08 15:16:33,42253.352,0.3873,0,0,2021-01-08
270,2021-01-09 03:52:42,42253.3213,-0.4773,0,0,2021-01-09
271,2021-01-09 15:23:18,42253.2937,-0.7943,0,0,2021-01-09
272,2021-01-10 03:39:42,42253.2739,-1.5124,0,0,2021-01-10
273,2021-01-10 15:30:00,42253.2537,-1.9769,0,0,2021-01-10
274,2021-01-11 03:33:25,42253.2384,-2.5972,0,0,2021-01-11
275,2021-01-12 03:40:09,42253.2004,-3.7795,0,0,2021-01-12
276,2021-01-12 15:43:36,42253.1781,-4.3393,0,0,2021-01-12
277,2021-01-13 03:46:58,42253.1716,-4.9622,0,0,2021-01-13
278,2021-01-13 15:50:17,42253.1618,-5.5203,0,0,2021-01-13
279,2021-01-14 07:41:44,42253.1559,-6.6614,0,0,2021-01-14
280,2021-01-15 04:00:27,42253.1435,-7.3255,0,0,2021-01-15
281,2021-01-16 08:17:34,42253.1243,-8.7707,0,0,2021-01-16
282,2021-01-17 02:30:34,42253.1156,-8.9029,0,0,2021-01-17
283,2021-01-18 02:37:21,42253.1128,-10.0837,0,0,2021-01-18
284,2021-01-19 02:44:08,42253.1161,-11.2656,0,0,2021-01-19
285,2021-01-20 02:50:49,42253.1229,-12.4472,0,0,2021-01-20
286,2021-01-21 02:24:51,42253.128,-13.3864,0,0,2021-01-21
287,2021-01-22 03:04:25,42253.1412,-14.8129,0,0,2021-01-22
288,2021-01-22 05:31:32,42253.1438,-15.7685,0,0,2021-01-22
289,2021-01-23 05:52:58,42253.1578,-16.9695,0,0,2021-01-23
290,2021-01-24 03:17:55,42253.1798,-17.1803,0,0,2021-01-24
291,2021-01-25 03:24:38,42253.1995,-18.3635,0,0,2021-01-25
292,2021-01-26 03:31:20,42253.2359,-19.5484,0,0,2021-01-26
293,2021-01-27 02:40:08,42253.2641,-20.2891,0,0,2021-01-27
294,2021-01-28 02:58:53,42253.3007,-21.5628,0,0,2021-01-28
295,2021-01-29 05:54:42,42253.3492,-23.7858,0,0,2021-01-29
296,2021-01-31 08:07:31,42253.447,-25.9089,0,0,2021-01-31
297,2021-02-01 02:43:11,42253.4836,-25.9813,0,0,2021-02-01
298,2021-02-01 06:49:39,42253.4893,-27.2579,0,0,2021-02-01
299,2021-02-02 08:47:29,42253.5614,-27.9858,0,0,2021-02-02
300,2021-02-03 04:25:20,42253.611,-29.0221,0,0,2021-02-03
301,2021-02-05 02:55:43,42253.748,-30.6228,0,0,2021-02-05
302,2021-02-06 03:02:21,42253.8218,-31.8117,0,0,2021-02-06
303,2021-02-07 04:34:56,42253.9007,-33.6422,0,0,2021-02-07
304,2021-02-08 03:15:46,42253.9754,-34.1936,0,0,2021-02-08
305,2021-02-09 03:22:32,42254.0678,-35.3886,0,0,2021-02-09
306,2021-02-10 04:04:46,42254.1498,-36.854,0,0,2021-02-10
307,2021-02-12 03:42:42,42254.3418,-38.9763,0,0,2021-02-12
308,2021-02-13 21:21:56,42254.503,-40.9073,0,0,2021-02-13
309,2021-02-14 07:49:55,42254.5464,-42.0512,0,0,2021-02-14
310,2021-02-17 04:16:26,42254.8392,-44.9758,0,0,2021-02-17
311,2021-02-19 10:53:59,42255.0672,-46.8692,0,0,2021-02-19
312,2021-02-21 08:36:10,42255.2656,-49.979,0,0,2021-02-21
313,2021-02-22 03:46:42,42255.355,-50.5282,0,0,2021-02-22
314,2021-02-23 05:37:36,42255.4556,-52.4092,0,0,2021-02-23
315,2021-02-25 09:29:20,42255.6884,-54.3548,0,0,2021-02-25
316,2021-02-26 09:56:59,42255.7994,-55.3608,0,0,2021-02-26
317,2021-02-27 06:03:33,42255.882,-57.1694,0,0,2021-02-27
318,2021-03-01 03:54:01,42256.0827,-58.7233,0,0,2021-03-01
319,2021-03-02 05:22:18,42256.1918,-60.4957,0,0,2021-03-02
320,2021-03-03 05:58:59,42256.3026,-61.8343,0,0,2021-03-03
321,2021-03-05 08:56:57,42256.5357,-63.9614,0,0,2021-03-05
322,2021-03-06 04:44:49,42256.6256,-64.9535,0,0,2021-03-06
323,2021-03-07 06:07:18,42256.7338,-66.5672,0,0,2021-03-07
324,2021-03-08 02:20:30,42256.8189,-66.255,0,0,2021-03-08
325,2021-03-09 03:04:41,42256.9255,-67.7282,0,0,2021-03-09
326,2021-03-10 03:11:26,42257.032,-68.9569,0,0,2021-03-10
327,2021-03-12 05:15:38,42257.2423,-72.2247,0,0,2021-03-12
328,2021-03-12 11:06:28,42257.2682,-71.5461,0,0,2021-03-12
329,2021-03-13 08:02:37,42257.3463,-73.6925,0,0,2021-03-13
330,2021-03-14 10:07:58,42257.4472,-74.2491,0,0,2021-03-14
331,2021-03-14 23:56:47,42257.5005,-74.2558,0,0,2021-03-14
332,2021-03-15 07:30:53,42257.5295,-76.1425,0,0,2021-03-15
333,2021-03-16 10:44:14,42257.633,-76.436,0,0,2021-03-16
334,2021-03-17 09:24:47,42257.7159,-78.0977,0,0,2021-03-17
335,2021-03-18 08:18:44,42257.7894,-79.6128,0,0,2021-03-18
336,2021-03-19 06:16:17,42257.863,-80.8296,0,0,2021-03-19
337,2021-03-20 04:23:53,42257.9307,-81.362,0,0,2021-03-20
338,2021-03-20 06:19:22,42257.9335,-82.0324,0,0,2021-03-20
339,2021-03-21 06:16:45,42258.0059,-83.2183,0,0,2021-03-21
340,2021-03-22 04:31:46,42258.0702,-83.804,0,0,2021-03-22
341,2021-03-23 04:20:57,42258.1364,-84.9158,0,0,2021-03-23
342,2021-03-24 04:45:16,42258.1968,-86.2896,0,0,2021-03-24
343,2021-03-27 03:22:17,42258.3487,-89.2457,0,0,2021-03-27
344,2021-03-27 05:05:25,42258.3543,-90.0154,0,0,2021-03-27
345,2021-03-28 04:39:19,42258.4149,-91.0282,0,0,2021-03-28
346,2021-03-29 04:27:04,42258.4533,-92.1322,0,0,2021-03-29
347,2021-03-30 04:09:42,42258.4936,-93.1963,0,0,2021-03-30
348,2021-03-31 04:10:56,42258.528,-94.4025,0,0,2021-03-31
349,2021-04-01 05:01:03,42258.5567,-95.9719,0,0,2021-04-01
350,2021-04-02 04:37:22,42258.6024,-97.0005,0,0,2021-04-02
351,2021-04-03 04:09:10,42258.6227,-97.9833,0,0,2021-04-03
352,2021-04-04 05:54:53,42258.6486,-99.9029,0,0,2021-04-04
353,2021-04-06 04:00:45,42258.6794,-101.5155,0,0,2021-04-06
354,2021-04-06 14:08:40,42258.6892,-101.4769,0,0,2021-04-06
355,2021-04-07 14:03:46,42258.6954,-102.6608,0,0,2021-04-07
356,2021-04-08 05:20:20,42258.7025,-104.5018,0,0,2021-04-08
357,2021-04-09 05:18:24,42258.7053,-105.6896,0,0,2021-04-09
358,2021-04-09 14:22:46,42258.7059,-105.1483,0,0,2021-04-09
359,2021-04-10 14:39:31,42258.7107,-106.4359,0,0,2021-04-10
360,2021-04-11 05:16:58,42258.696,-108.0808,0,0,2021-04-11
361,2021-04-12 15:29:31,42258.6791,-109.1466,0,0,2021-04-12
362,2021-04-14 14:04:12,42258.6475,-111.0917,0,0,2021-04-14
363,2021-04-15 03:46:21,42258.6312,-112.2074,0,0,2021-04-15
364,2021-04-15 13:46:50,42258.6162,-112.2425,0,0,2021-04-15
365,2021-04-15 15:49:41,42258.6137,-112.8912,0,0,2021-04-15
366,2021-04-16 06:40:51,42258.5956,-114.5255,0,0,2021-04-16
367,2021-04-16 15:56:17,42258.5793,-114.1385,0,0,2021-04-16
368,2021-04-17 03:59:38,42258.5576,-114.7043,0,0,2021-04-17
369,2021-04-17 13:49:23,42258.541,-114.6553,0,0,2021-04-17
370,2021-04-17 16:02:57,42258.5421,-115.3864,0,0,2021-04-17
371,2021-04-18 14:58:39,42258.4984,-116.1543,0,0,2021-04-18
372,2021-04-18 16:09:31,42258.4964,-116.6329,0,0,2021-04-18
373,2021-04-19 04:29:27,42258.4812,-117.3293,0,0,2021-04-19
374,2021-04-19 13:52:21,42258.453,-117.0678,0,0,2021-04-19
