序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
182,2020-10-30 00:29:12,42179.8351,81.7278,0,0,2020-10-30
183,2020-10-30 19:57:50,42179.8685,82.4347,0,0,2020-10-30
184,2020-10-31 01:09:42,42179.8752,81.3093,0,0,2020-10-31
185,2020-10-31 13:01:42,42179.8918,81.98,0,0,2020-10-31
186,2020-10-31 22:39:09,42179.9098,81.8828,0,0,2020-10-31
187,2020-11-01 12:46:58,42179.9263,81.8154,0,0,2020-11-01
188,2020-11-01 22:03:15,42179.9437,81.8249,0,0,2020-11-01
189,2020-11-02 12:54:06,42179.9594,81.5909,0,0,2020-11-02
190,2020-11-02 23:14:07,42179.9763,81.2834,0,0,2020-11-02
191,2020-11-03 11:17:49,42179.9892,81.6377,0,0,2020-11-03
192,2020-11-04 11:24:56,42180.0226,81.417,0,0,2020-11-04
193,2020-11-05 13:15:20,42180.0526,80.921,0,0,2020-11-05
194,2020-11-06 11:38:52,42180.077,80.9721,0,0,2020-11-06
195,2020-11-06 23:42:15,42180.0947,80.2715,0,0,2020-11-06
196,2020-11-07 11:45:57,42180.1036,80.7471,0,0,2020-11-07
197,2020-11-08 11:49:28,42181.1416,80.5375,0,0,2020-11-08
198,2020-11-10 12:07:08,42180.1715,80.0685,0,0,2020-11-10
199,2020-11-11 12:14:06,42180.1951,79.8416,0,0,2020-11-11
200,2020-11-11 23:19:42,42180.2153,79.3153,0,0,2020-11-11
201,2020-11-13 11:55:31,42180.2526,79.4741,0,0,2020-11-13
202,2020-11-14 12:35:15,42180.2765,79.1602,0,0,2020-11-14
203,2020-11-15 12:42:25,42180.2922,78.936,0,0,2020-11-15
204,2020-11-16 11:06:11,42180.3158,78.9798,0,0,2020-11-16
205,2020-11-17 11:13:12,42180.3371,78.7526,0,0,2020-11-17
206,2020-11-18 11:20:14,42180.3576,78.5242,0,0,2020-11-18
207,2020-11-18 23:05:42,42180.3677,77.8694,0,0,2020-11-18
208,2020-11-20 11:34:22,42180.3971,78.0652,0,0,2020-11-20
209,2020-11-20 23:37:42,42180.414,77.2594,0,0,2020-11-20
210,2020-11-21 11:41:24,42180.4179,77.835,0,0,2020-11-21
211,2020-11-22 11:48:31,42180.4328,77.6052,0,0,2020-11-22
212,2020-11-23 11:55:33,42180.4474,77.3759,0,0,2020-11-23
213,2020-11-23 23:58:45,42180.4578,76.5029,0,0,2020-11-23
214,2020-11-24 12:02:31,42180.4583,77.1478,0,0,2020-11-24
215,2020-11-24 21:22:36,42180.4662,77.0972,0,0,2020-11-24
216,2020-11-25 12:09:34,42180.4704,76.9198,0,0,2020-11-25
217,2020-11-26 10:33:27,42180.4853,76.9576,0,0,2020-11-26
218,2020-11-26 22:36:45,42180.4928,76.2701,0,0,2020-11-26
219,2020-11-27 10:40:26,42180.4895,76.7287,0,0,2020-11-27
220,2020-11-28 10:47:30,42180.4976,76.4978,0,0,2020-11-28
221,2020-11-28 22:49:42,42180.5004,75.7589,0,0,2020-11-28
222,2020-11-29 10:54:35,42180.501,76.267,0,0,2020-11-29
223,2020-11-30 11:01:34,42180.5052,76.0358,0,0,2020-11-30
224,2020-11-30 23:04:57,42180.5097,75.2368,0,0,2020-11-30
225,2020-12-01 11:12:42,42180.5071,75.7938,0,0,2020-12-01
226,2020-12-01 21:28:35,42180.5097,75.5354,0,0,2020-12-01
227,2020-12-01 22:46:42,42180.5097,75.1135,0,0,2020-12-01
228,2020-12-02 23:30:42,42180.515,74.6717,0,0,2020-12-02
229,2020-12-03 11:22:30,42180.5085,75.3444,0,0,2020-12-03
230,2020-12-04 11:29:33,42180.5004,75.1163,0,0,2020-12-04
231,2020-12-04 23:32:52,42180.5024,74.2284,0,0,2020-12-04
232,2020-12-05 11:36:42,42180.4968,74.8884,0,0,2020-12-05
233,2020-12-05 23:25:12,42180.494,74.0459,0,0,2020-12-05
234,2020-12-06 09:48:42,42180.4903,74.9534,0,0,2020-12-06
235,2020-12-06 21:52:42,42180.4883,74.3071,0,0,2020-12-06
236,2020-12-07 10:12:42,42180.4838,74.6833,0,0,2020-12-07
237,2020-12-08 09:59:42,42180.4768,74.5053,0,0,2020-12-08
238,2020-12-09 09:51:42,42180.474,74.3136,0,0,2020-12-09
239,2020-12-09 22:39:42,42180.4679,73.3945,0,0,2020-12-09
240,2020-12-10 19:43:04,42180.4746,74.0425,0,0,2020-12-10
241,2020-12-11 10:13:42,42180.467,73.8339,0,0,2020-12-11
242,2020-12-11 22:38:55,42180.4608,72.9601,0,0,2020-12-11
243,2020-12-12 10:42:40,42180.451,73.5477,0,0,2020-12-12
244,2020-12-12 21:02:40,42180.4482,73.2594,0,0,2020-12-12
245,2020-12-12 22:45:55,42180.4465,72.7085,0,0,2020-12-12
246,2020-12-13 09:49:42,42180.4361,73.4767,0,0,2020-12-13
247,2020-12-14 10:56:45,42180.4244,73.0931,0,0,2020-12-14
248,2020-12-15 11:03:45,42180.4165,72.8667,0,0,2020-12-15
249,2020-12-15 21:23:49,42180.4162,72.4896,0,0,2020-12-15
250,2020-12-16 11:10:46,42180.4095,72.6415,0,0,2020-12-16
251,2020-12-16 21:30:49,42180.4081,72.2319,0,0,2020-12-16
252,2020-12-17 14:07:32,42180.3985,72.4023,0,0,2020-12-17
253,2020-12-17 21:37:55,42180.3966,71.9741,0,0,2020-12-17
254,2020-12-18 09:41:37,42180.389,72.445,0,0,2020-12-18
255,2020-12-19 09:48:26,42180.3755,72.2171,0,0,2020-12-19
256,2020-12-20 09:55:28,42180.3601,71.9885,0,0,2020-12-20
257,2020-12-21 10:02:31,42180.3433,71.7598,0,0,2020-12-21
258,2020-12-21 20:22:42,42180.3363,71.5056,0,0,2020-12-21
259,2020-12-21 22:05:50,42180.3365,70.9532,0,0,2020-12-21
260,2020-12-23 10:16:39,42180.3057,71.3043,0,0,2020-12-23
261,2020-12-24 10:23:38,42180.2829,71.0783,0,0,2020-12-24
262,2020-12-25 10:30:40,42180.2613,70.853,0,0,2020-12-25
263,2020-12-25 20:50:43,42180.2524,70.486,0,0,2020-12-25
264,2020-12-26 10:37:41,42180.2366,70.63,0,0,2020-12-26
265,2020-12-26 22:03:42,42180.2246,69.8831,0,0,2020-12-26
266,2020-12-27 22:24:42,42180.1974,69.5736,0,0,2020-12-27
267,2020-12-28 21:11:47,42180.1687,69.7205,0,0,2020-12-28
268,2020-12-28 22:13:42,42180.1665,69.409,0,0,2020-12-28
269,2020-12-29 21:18:50,42180.1353,69.4672,0,0,2020-12-29
270,2020-12-30 02:59:22,42180.1292,69.4137,0,0,2020-12-30
271,2020-12-30 09:22:32,42180.1163,69.9868,0,0,2020-12-30
272,2020-12-30 20:01:22,42180.1031,69.6702,0,0,2020-12-30
273,2020-12-30 21:25:51,42180.1022,69.2152,0,0,2020-12-30
274,2021-01-01 19:56:43,42180.0371,69.266,0,0,2021-01-01
275,2021-01-01 21:39:59,42180.0357,68.7161,0,0,2021-01-01
276,2021-01-02 20:47:40,42180.0009,68.7768,0,0,2021-01-02
277,2021-01-03 20:51:42,42179.9647,68.5411,0,0,2021-01-03
278,2021-01-03 21:54:01,42179.9622,68.2273,0,0,2021-01-03
279,2021-01-04 09:57:43,42179.9431,68.8725,0,0,2021-01-04
280,2021-01-05 10:04:46,42179.9055,68.654,0,0,2021-01-05
281,2021-01-05 21:23:42,42179.8865,67.9498,0,0,2021-01-05
282,2021-01-06 20:32:11,42179.848,68.01,0,0,2021-01-06
283,2021-01-06 21:39:42,42179.8469,67.6634,0,0,2021-01-06
284,2021-01-07 20:46:23,42179.8085,67.722,0,0,2021-01-07
285,2021-01-08 20:45:55,42179.7697,67.5137,0,0,2021-01-08
286,2021-01-09 02:57:15,42179.7605,67.6045,0,0,2021-01-09
287,2021-01-09 21:56:42,42179.7282,66.9704,0,0,2021-01-09
288,2021-01-10 21:00:00,42179.6906,67.0213,0,0,2021-01-10
289,2021-01-10 23:07:56,42179.6884,66.5851,0,0,2021-01-10
290,2021-01-11 19:23:48,42179.655,67.3272,0,0,2021-01-11
291,2021-01-11 21:06:56,42179.6527,66.7785,0,0,2021-01-11
292,2021-01-12 21:13:57,42179.6126,66.5376,0,0,2021-01-12
293,2021-01-13 21:56:42,42179.5702,66.1564,0,0,2021-01-13
294,2021-01-14 21:28:00,42179.529,66.0644,0,0,2021-01-14
295,2021-01-15 20:35:42,42179.4849,66.109,0,0,2021-01-15
296,2021-01-15 21:42:42,42179.4824,65.8036,0,0,2021-01-15
297,2021-01-16 19:31:42,42179.4409,66.2476,0,0,2021-01-16
298,2021-01-16 21:11:42,42179.4395,65.7283,0,0,2021-01-16
299,2021-01-17 19:39:42,42179.3968,65.9972,0,0,2021-01-17
300,2021-01-17 20:44:15,42179.3938,65.6543,0,0,2021-01-17
301,2021-01-18 20:19:42,42179.3449,65.5755,0,0,2021-01-18
302,2021-01-18 21:59:42,42179.3441,65.1492,0,0,2021-01-18
303,2021-01-19 20:37:42,42179.2995,65.2781,0,0,2021-01-19
304,2021-01-19 21:38:42,42179.2964,65.017,0,0,2021-01-19
305,2021-01-20 20:35:42,42179.2465,65.0848,0,0,2021-01-20
306,2021-01-20 21:17:42,42179.2439,64.8958,0,0,2021-01-20
307,2021-01-21 18:50:33,42179.1974,65.4394,0,0,2021-01-21
308,2021-01-21 20:33:49,42179.1943,64.8915,0,0,2021-01-21
309,2021-01-22 20:40:52,42179.1384,64.656,0,0,2021-01-22
310,2021-01-23 20:53:00,42179.0851,64.4005,0,0,2021-01-23
311,2021-01-24 20:54:52,42179.027,64.1943,0,0,2021-01-24
312,2021-01-25 21:01:54,42178.9687,63.9683,0,0,2021-01-25
313,2021-01-26 19:18:47,42178.9159,64.2782,0,0,2021-01-26
314,2021-01-27 19:32:42,42178.8522,64.0033,0,0,2021-01-27
315,2021-01-27 20:36:49,42178.848,63.6817,0,0,2021-01-27
316,2021-01-28 20:49:30,42178.7849,63.4328,0,0,2021-01-28
317,2021-01-29 19:31:42,42178.724,63.6121,0,0,2021-01-29
318,2021-01-30 06:22:42,42178.6923,64.2607,0,0,2021-01-30
319,2021-02-01 06:14:42,42178.5619,63.9039,0,0,2021-02-01
320,2021-02-02 18:31:39,42178.4609,63.1532,0,0,2021-02-02
321,2021-02-02 20:14:55,42178.4538,62.6187,0,0,2021-02-02
322,2021-02-03 20:21:56,42178.3893,62.3974,0,0,2021-02-03
323,2021-02-04 18:45:41,42178.329,62.6908,0,0,2021-02-04
324,2021-02-04 20:28:56,42178.3237,62.18,0,0,2021-02-04
325,2021-02-05 06:37:42,42178.3009,63.1246,0,0,2021-02-05
326,2021-02-06 06:23:42,42178.2347,62.9731,0,0,2021-02-06
327,2021-02-06 19:08:42,42178.1988,62.1835,0,0,2021-02-06
328,2021-02-07 06:59:42,42178.1724,62.7085,0,0,2021-02-07
329,2021-02-07 18:54:42,42178.1354,62.0685,0,0,2021-02-07
330,2021-02-08 02:45:54,42178.1146,62.4734,0,0,2021-02-08
331,2021-02-08 19:13:37,42178.0709,61.7787,0,0,2021-02-08
332,2021-02-09 06:15:42,42178.0366,62.4497,0,0,2021-02-09
333,2021-02-09 19:20:37,42178.0013,61.555,0,0,2021-02-09
334,2021-02-10 03:19:56,42177.9775,62.2652,0,0,2021-02-10
335,2021-02-10 19:27:38,42177.9328,61.3335,0,0,2021-02-10
336,2021-02-11 03:38:30,42177.9096,62.1465,0,0,2021-02-11
337,2021-02-11 19:34:40,42177.8644,61.1144,0,0,2021-02-11
338,2021-02-12 07:11:42,42177.831,61.7818,0,0,2021-02-12
339,2021-02-12 18:57:42,42177.7959,61.1144,0,0,2021-02-12
340,2021-02-13 02:52:07,42177.7746,61.7011,0,0,2021-02-13
341,2021-02-13 06:28:42,42177.7628,61.7097,0,0,2021-02-13
342,2021-02-13 22:16:40,42177.7146,60.44,0,0,2021-02-13
343,2021-02-14 06:31:42,42177.6871,61.527,0,0,2021-02-14
344,2021-02-14 19:55:47,42177.6464,60.4772,0,0,2021-02-14
345,2021-02-15 06:39:42,42177.6167,61.3316,0,0,2021-02-15
346,2021-02-15 18:35:42,42177.5799,60.6778,0,0,2021-02-15
347,2021-02-17 18:52:42,42177.4155,60.2268,0,0,2021-02-17
348,2021-02-18 06:31:42,42177.3844,60.8311,0,0,2021-02-18
349,2021-02-19 06:48:42,42177.3111,60.6167,0,0,2021-02-19
350,2021-02-19 14:49:42,42177.2834,60.8699,0,0,2021-02-19
351,2021-02-20 18:54:39,42177.1894,59.6795,0,0,2021-02-20
352,2021-02-22 06:08:42,42177.0693,60.2065,0,0,2021-02-22
353,2021-02-22 19:14:42,42177.0256,59.2373,0,0,2021-02-22
354,2021-02-23 19:15:44,42176.9405,59.0612,0,0,2021-02-23
355,2021-02-25 18:36:43,42176.7756,58.8964,0,0,2021-02-25
356,2021-02-27 00:46:46,42176.6603,59.1094,0,0,2021-02-27
357,2021-02-27 18:00:34,42176.5972,58.7394,0,0,2021-02-27
358,2021-02-28 05:40:42,42176.5534,59.2891,0,0,2021-02-28
359,2021-02-28 17:54:23,42176.5105,58.602,0,0,2021-02-28
360,2021-03-01 04:28:42,42176.4712,59.2674,0,0,2021-03-01
361,2021-03-01 18:14:35,42176.4227,58.3292,0,0,2021-03-01
362,2021-03-02 18:21:36,42176.3323,58.1284,0,0,2021-03-02
363,2021-03-03 04:42:02,42176.2953,58.936,0,0,2021-03-03
364,2021-03-03 18:13:42,42176.2476,58.0017,0,0,2021-03-03
365,2021-03-06 18:49:44,42175.9853,57.3571,0,0,2021-03-06
366,2021-03-07 17:13:30,42175.9026,57.6609,0,0,2021-03-07
367,2021-03-08 18:42:42,42175.81,57.0715,0,0,2021-03-08
368,2021-03-09 02:15:03,42175.7828,58.065,0,0,2021-03-09
369,2021-03-09 04:29:42,42175.7749,58.0446,0,0,2021-03-09
370,2021-03-09 17:27:33,42175.7259,57.2656,0,0,2021-03-09
371,2021-03-10 05:24:42,42175.6843,57.774,0,0,2021-03-10
372,2021-03-11 17:41:32,42175.5497,56.8785,0,0,2021-03-11
373,2021-03-12 18:08:42,42175.4602,56.5952,0,0,2021-03-12
374,2021-03-13 17:55:21,42175.3718,56.5023,0,0,2021-03-13
375,2021-03-14 04:15:47,42175.3326,57.3367,0,0,2021-03-14
376,2021-03-15 04:22:45,42175.2408,57.1791,0,0,2021-03-15
377,2021-03-15 18:42:42,42175.1814,56.0174,0,0,2021-03-15
378,2021-03-16 04:29:50,42175.1401,57.022,0,0,2021-03-16
