序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
31,2020-07-24 02:06:04,42204.8177,-25.8283,0,0,2020-07-24
32,2020-07-25 02:13:03,42204.8731,-26.3729,0,0,2020-07-25
33,2020-07-26 02:19:59,42204.9318,-26.917,0,0,2020-07-26
34,2020-07-27 02:27:00,42204.9934,-27.4611,0,0,2020-07-27
35,2020-07-28 02:34:04,42205.056,-28.0046,0,0,2020-07-28
36,2020-07-29 00:57:46,42205.1148,-28.1897,0,0,2020-07-29
37,2020-07-30 01:04:45,42205.1859,-28.7424,0,0,2020-07-30
38,2020-07-31 02:54:50,42205.2629,-29.6309,0,0,2020-07-31
39,2020-08-01 01:32:51,42205.3306,-29.9008,0,0,2020-08-01
40,2020-08-02 01:25:37,42205.4045,-30.4023,0,0,2020-08-02
41,2020-08-02 06:39:42,42205.425,-30.623,0,0,2020-08-02
42,2020-08-03 05:27:44,42205.4955,-31.2799,0,0,2020-08-03
43,2020-08-04 01:39:35,42205.5599,-31.5114,0,0,2020-08-04
44,2020-08-05 01:46:35,42205.636,-32.0661,0,0,2020-08-05
45,2020-08-06 03:19:38,42205.7212,-32.8404,0,0,2020-08-06
46,2020-08-07 03:38:25,42205.8018,-33.3952,0,0,2020-08-07
47,2020-08-08 00:24:12,42205.8687,-33.3609,0,0,2020-08-08
48,2020-08-09 01:45:42,42205.9578,-34.196,0,0,2020-08-09
49,2020-08-10 00:38:12,42206.034,-34.4864,0,0,2020-08-10
50,2020-08-11 00:45:10,42206.1152,-35.0502,0,0,2020-08-11
51,2020-08-11 23:08:52,42206.1899,-35.2387,0,0,2020-08-11
52,2020-08-12 03:45:32,42206.2099,-36.058,0,0,2020-08-12
53,2020-08-13 00:59:09,42206.2835,-36.1806,0,0,2020-08-13
54,2020-08-13 11:19:22,42206.3139,-36.0469,0,0,2020-08-13
55,2020-08-14 01:06:10,42206.3611,-36.7466,0,0,2020-08-14
56,2020-08-14 08:46:41,42206.3872,-36.6209,0,0,2020-08-14
57,2020-08-14 23:29:46,42206.4392,-36.9276,0,0,2020-08-14
58,2020-08-16 04:42:53,42206.544,-38.1877,0,0,2020-08-16
59,2020-08-16 06:21:56,42206.5511,-38.0138,0,0,2020-08-16
60,2020-08-17 01:27:02,42206.6191,-38.4457,0,0,2020-08-17
61,2020-08-18 08:17:01,42206.736,-38.8083,0,0,2020-08-18
62,2020-08-19 01:41:06,42206.8017,-39.5801,0,0,2020-08-19
63,2020-08-20 00:04:45,42206.8855,-39.7782,0,0,2020-08-20
64,2020-08-21 03:12:57,42206.9914,-40.8721,0,0,2020-08-21
65,2020-08-21 09:14:27,42207.0145,-40.3402,0,0,2020-08-21
66,2020-08-22 10:38:54,42207.1128,-40.8751,0,0,2020-08-22
67,2020-08-23 09:51:39,42207.2059,-41.4066,0,0,2020-08-23
68,2020-08-24 10:52:56,42207.3104,-41.9793,0,0,2020-08-24
69,2020-08-25 10:59:57,42207.4108,-42.5347,0,0,2020-08-25
70,2020-08-26 02:36:28,42207.4776,-43.5546,0,0,2020-08-26
71,2020-08-26 11:06:51,42207.5133,-43.0925,0,0,2020-08-26
72,2020-08-27 00:53:38,42207.5724,-43.8206,0,0,2020-08-27
73,2020-08-28 03:28:10,42207.6873,-44.7148,0,0,2020-08-28
74,2020-08-29 01:07:31,42207.782,-44.9819,0,0,2020-08-29
75,2020-08-30 01:14:32,42207.8888,-45.5638,0,0,2020-08-30
76,2020-08-31 01:21:31,42207.997,-46.1458,0,0,2020-08-31
77,2020-09-01 01:28:34,42208.1038,-46.7282,0,0,2020-09-01
78,2020-09-01 11:48:46,42208.1516,-46.4842,0,0,2020-09-01
79,2020-09-02 01:35:30,42208.2129,-47.3105,0,0,2020-09-02
80,2020-09-02 07:52:07,42208.2407,-47.0275,0,0,2020-09-02
81,2020-09-03 12:02:44,42208.3635,-47.6292,0,0,2020-09-03
82,2020-09-04 01:09:07,42208.4226,-48.3596,0,0,2020-09-04
83,2020-09-04 10:26:26,42208.463,-48.0645,0,0,2020-09-04
84,2020-09-05 10:33:22,42208.5684,-48.6344,0,0,2020-09-05
85,2020-09-06 00:20:05,42208.6308,-49.325,0,0,2020-09-06
86,2020-09-06 10:40:17,42208.6764,-49.207,0,0,2020-09-06
87,2020-09-07 10:47:23,42208.7848,-49.7821,0,0,2020-09-07
88,2020-09-08 10:54:22,42208.8908,-50.3591,0,0,2020-09-08
89,2020-09-09 00:41:05,42208.9521,-51.1145,0,0,2020-09-09
90,2020-09-09 11:01:20,42208.999,-50.9383,0,0,2020-09-09
91,2020-09-10 00:48:02,42209.06,-51.7119,0,0,2020-09-10
92,2020-09-10 11:08:13,42209.1067,-51.5194,0,0,2020-09-10
93,2020-09-11 11:15:12,42209.2132,-52.1022,0,0,2020-09-11
94,2020-09-12 11:22:17,42209.3214,-52.6872,0,0,2020-09-12
95,2020-09-13 02:35:42,42209.3866,-53.6854,0,0,2020-09-13
96,2020-09-13 11:28:55,42209.4265,-53.2726,0,0,2020-09-13
97,2020-09-14 11:35:55,42209.5331,-53.8605,0,0,2020-09-14
98,2020-09-15 11:42:58,42209.6399,-54.4499,0,0,2020-09-15
99,2020-09-16 11:49:51,42209.7447,-55.0401,0,0,2020-09-16
100,2020-09-17 10:03:00,42209.8456,-55.477,0,0,2020-09-17
101,2020-09-18 02:07:37,42209.9176,-56.5369,0,0,2020-09-18
102,2020-09-18 12:03:35,42209.9612,-56.2251,0,0,2020-09-18
103,2020-09-18 22:23:55,42210.0078,-56.4078,0,0,2020-09-18
104,2020-09-20 10:31:44,42210.1731,-57.2539,0,0,2020-09-20
105,2020-09-21 01:53:26,42210.2451,-58.2646,0,0,2020-09-21
106,2020-09-21 11:11:44,42210.2878,-57.8966,0,0,2020-09-21
107,2020-09-22 11:19:11,42210.3977,-58.4957,0,0,2020-09-22
108,2020-09-23 10:55:20,42210.5093,-59.0481,0,0,2020-09-23
109,2020-09-24 11:02:17,42210.6217,-59.6487,0,0,2020-09-24
110,2020-09-25 11:09:12,42210.7361,-60.2516,0,0,2020-09-25
111,2020-09-26 11:16:13,42210.85,-60.8563,0,0,2020-09-26
112,2020-09-27 10:00:05,42210.9565,-61.3467,0,0,2020-09-27
113,2020-09-27 11:23:11,42210.9616,-61.4623,0,0,2020-09-27
114,2020-09-28 11:30:10,42211.0723,-62.0699,0,0,2020-09-28
115,2020-09-29 10:38:23,42211.1786,-62.5871,0,0,2020-09-29
116,2020-09-30 11:44:06,42211.2927,-63.2897,0,0,2020-09-30
117,2020-09-30 22:04:14,42211.34,-63.4784,0,0,2020-09-30
118,2020-10-01 11:51:04,42211.401,-63.9014,0,0,2020-10-01
119,2020-10-02 10:14:39,42211.501,-64.3567,0,0,2020-10-02
120,2020-10-03 00:01:18,42211.5618,-65.1189,0,0,2020-10-03
121,2020-10-03 11:54:08,42211.614,-65.1118,0,0,2020-10-03
122,2020-10-04 12:11:56,42211.72,-65.7428,0,0,2020-10-04
123,2020-10-05 02:03:46,42211.7799,-66.6209,0,0,2020-10-05
124,2020-10-05 12:18:48,42211.824,-66.3582,0,0,2020-10-05
125,2020-10-06 02:11:00,42211.8839,-67.2332,0,0,2020-10-06
126,2020-10-06 12:25:48,42211.9278,-66.9744,0,0,2020-10-06
127,2020-10-07 00:29:08,42211.9787,-67.6429,0,0,2020-10-07
128,2020-10-07 11:03:05,42212.0234,-67.4584,0,0,2020-10-07
129,2020-10-07 12:32:50,42212.029,-67.591,0,0,2020-10-07
130,2020-10-08 12:39:41,42212.1288,-68.208,0,0,2020-10-08
131,2020-10-09 10:52:43,42212.2204,-68.663,0,0,2020-10-09
132,2020-10-10 00:49:53,42212.2772,-69.5355,0,0,2020-10-10
133,2020-10-10 06:10:41,42212.2997,-69.3163,0,0,2020-10-10
134,2020-10-10 11:10:12,42212.3191,-69.3033,0,0,2020-10-10
135,2020-10-11 11:17:03,42212.4169,-69.9278,0,0,2020-10-11
136,2020-10-12 09:27:42,42212.5058,-70.3911,0,0,2020-10-12
137,2020-10-13 11:30:56,42212.6081,-71.1802,0,0,2020-10-13
138,2020-10-13 23:34:23,42212.6567,-71.7685,0,0,2020-10-13
139,2020-10-14 11:37:57,42212.704,-71.808,0,0,2020-10-14
140,2020-10-15 11:49:42,42212.7981,-72.4433,0,0,2020-10-15
141,2020-10-16 11:09:21,42212.8904,-73.0006,0,0,2020-10-16
142,2020-10-17 05:36:07,42212.9618,-73.6682,0,0,2020-10-17
143,2020-10-17 11:08:54,42212.9831,-73.6203,0,0,2020-10-17
144,2020-10-18 03:21:59,42213.0478,-74.553,0,0,2020-10-18
145,2020-10-18 11:09:14,42213.0784,-74.2427,0,0,2020-10-18
146,2020-10-18 22:25:46,42213.1223,-74.6281,0,0,2020-10-18
147,2020-10-19 12:12:40,42213.1752,-74.9568,0,0,2020-10-19
148,2020-10-20 12:19:41,42213.2685,-75.5882,0,0,2020-10-20
149,2020-10-20 20:56:29,42213.3025,-75.5731,0,0,2020-10-20
150,2020-10-21 06:13:55,42213.3382,-76.0568,0,0,2020-10-21
151,2020-10-22 12:33:07,42213.4535,-76.8517,0,0,2020-10-22
152,2020-10-22 22:53:33,42213.4923,-77.2461,0,0,2020-10-22
153,2020-10-23 10:57:08,42213.5364,-77.3493,0,0,2020-10-23
154,2020-10-23 21:17:16,42213.5744,-77.526,0,0,2020-10-23
155,2020-10-24 06:15:51,42213.6084,-77.9193,0,0,2020-10-24
156,2020-10-24 21:24:11,42213.6621,-78.181,0,0,2020-10-24
157,2020-10-24 23:07:27,42213.6686,-78.5604,0,0,2020-10-24
158,2020-10-25 11:11:01,42213.7121,-78.63,0,0,2020-10-25
159,2020-10-25 21:31:07,42213.7498,-78.8384,0,0,2020-10-25
160,2020-10-26 11:17:59,42213.7985,-79.272,0,0,2020-10-26
161,2020-10-27 11:24:57,42213.8817,-79.9147,0,0,2020-10-27
162,2020-10-28 11:31:52,42213.9635,-80.5579,0,0,2020-10-28
163,2020-10-29 10:40:58,42214.038,-81.1135,0,0,2020-10-29
164,2020-10-29 23:42:13,42214.0807,-81.856,0,0,2020-10-29
165,2020-10-30 11:45:42,42214.1207,-81.8462,0,0,2020-10-30
166,2020-10-31 12:13:55,42214.1966,-82.5143,0,0,2020-10-31
167,2020-11-01 12:36:45,42214.27,-83.1693,0,0,2020-11-01
168,2020-11-02 12:14:46,42214.3414,-83.7891,0,0,2020-11-02
169,2020-11-02 20:43:23,42214.3653,-83.784,0,0,2020-11-02
170,2020-11-03 06:02:45,42214.3917,-84.2421,0,0,2020-11-03
171,2020-11-03 12:09:16,42214.408,-84.4219,0,0,2020-11-03
172,2020-11-04 10:38:01,42214.471,-84.9367,0,0,2020-11-04
173,2020-11-05 04:47:55,42214.5182,-85.6713,0,0,2020-11-05
174,2020-11-05 12:31:12,42214.5387,-85.7183,0,0,2020-11-05
175,2020-11-06 10:25:33,42214.5955,-86.1989,0,0,2020-11-06
176,2020-11-07 09:57:15,42214.6552,-86.797,0,0,2020-11-07
177,2020-11-07 10:57:50,42214.6577,-86.8921,0,0,2020-11-07
178,2020-11-08 22:16:20,42215.5808,-87.9737,0,0,2020-11-08
179,2020-11-10 11:18:32,42214.8247,-88.8523,0,0,2020-11-10
180,2020-11-11 11:25:29,42214.8776,-89.506,0,0,2020-11-11
181,2020-11-11 23:28:50,42214.9057,-90.1716,0,0,2020-11-11
182,2020-11-13 11:39:26,42214.9852,-90.8145,0,0,2020-11-13
183,2020-11-14 11:46:16,42215.0342,-91.4679,0,0,2020-11-14
184,2020-11-14 20:23:10,42215.0516,-91.4683,0,0,2020-11-14
185,2020-11-15 11:53:16,42215.0834,-92.1216,0,0,2020-11-15
186,2020-11-16 10:16:49,42215.127,-92.6364,0,0,2020-11-16
187,2020-11-17 10:23:50,42215.1722,-93.296,0,0,2020-11-17
188,2020-11-18 12:06:23,42215.22,-94.075,0,0,2020-11-18
189,2020-11-18 20:50:48,42215.2344,-94.1605,0,0,2020-11-18
190,2020-11-19 20:57:49,42215.2785,-94.8377,0,0,2020-11-19
191,2020-11-20 10:44:30,42215.2993,-95.2769,0,0,2020-11-20
192,2020-11-20 22:47:57,42215.321,-95.8928,0,0,2020-11-20
193,2020-11-21 13:08:56,42215.339,-96.0369,0,0,2020-11-21
194,2020-11-22 10:58:23,42215.3716,-96.5987,0,0,2020-11-22
195,2020-11-22 21:18:34,42215.384,-96.8737,0,0,2020-11-22
196,2020-11-22 23:01:50,42215.3865,-97.2458,0,0,2020-11-22
197,2020-11-23 11:05:18,42215.4034,-97.2595,0,0,2020-11-23
198,2020-11-23 23:08:45,42215.4199,-97.9223,0,0,2020-11-23
199,2020-11-24 11:12:16,42215.4329,-97.9205,0,0,2020-11-24
200,2020-11-24 23:15:38,42215.4483,-98.5978,0,0,2020-11-24
201,2020-11-25 12:05:01,42215.4618,-98.6235,0,0,2020-11-25
202,2020-11-26 11:58:50,42215.4866,-99.2712,0,0,2020-11-26
203,2020-11-26 23:29:30,42215.499,-99.9473,0,0,2020-11-26
204,2020-11-27 12:27:37,42215.5082,-99.9371,0,0,2020-11-27
205,2020-11-28 12:42:19,42215.5257,-100.5907,0,0,2020-11-28
206,2020-11-29 12:37:33,42215.5411,-101.2421,0,0,2020-11-29
207,2020-11-30 12:20:38,42215.5543,-101.8909,0,0,2020-11-30
208,2020-12-01 12:57:55,42215.5639,-102.5436,0,0,2020-12-01
209,2020-12-01 22:20:36,42215.5681,-103.0095,0,0,2020-12-01
210,2020-12-02 20:44:17,42215.5723,-103.3138,0,0,2020-12-02
211,2020-12-02 22:27:33,42215.5737,-103.6906,0,0,2020-12-02
212,2020-12-03 13:14:52,42215.5749,-103.8397,0,0,2020-12-03
213,2020-12-04 13:03:31,42215.5752,-104.4961,0,0,2020-12-04
214,2020-12-04 22:41:22,42215.5746,-105.0498,0,0,2020-12-04
215,2020-12-05 11:10:06,42215.5754,-105.1036,0,0,2020-12-05
216,2020-12-06 11:41:30,42215.5701,-105.7859,0,0,2020-12-06
217,2020-12-06 13:02:22,42215.5695,-105.799,0,0,2020-12-06
218,2020-12-07 07:15:32,42215.565,-106.1349,0,0,2020-12-07
219,2020-12-07 11:04:54,42215.5639,-106.4043,0,0,2020-12-07
220,2020-12-08 06:41:38,42215.5586,-106.7926,0,0,2020-12-08
221,2020-12-08 12:55:55,42215.556,-107.1039,0,0,2020-12-08
222,2020-12-09 11:00:53,42215.5473,-107.706,0,0,2020-12-09
223,2020-12-10 12:58:57,42215.5341,-108.4041,0,0,2020-12-10
224,2020-12-11 06:38:40,42215.5254,-108.746,0,0,2020-12-11
225,2020-12-11 12:58:07,42215.52,-109.0548,0,0,2020-12-11
226,2020-12-12 06:41:03,42215.5096,-109.3952,0,0,2020-12-12
227,2020-12-12 10:56:12,42215.508,-109.6583,0,0,2020-12-12
228,2020-12-12 21:53:25,42215.5015,-110.1333,0,0,2020-12-12
229,2020-12-13 12:27:26,42215.4919,-110.3636,0,0,2020-12-13
230,2020-12-14 10:55:02,42215.4765,-110.9613,0,0,2020-12-14
231,2020-12-14 22:07:15,42215.4677,-111.4933,0,0,2020-12-14
232,2020-12-15 12:36:54,42215.4562,-111.6626,0,0,2020-12-15
233,2020-12-16 10:35:43,42215.4377,-112.2414,0,0,2020-12-16
234,2020-12-16 22:21:04,42215.4247,-112.8497,0,0,2020-12-16
235,2020-12-17 10:14:13,42215.4079,-112.8627,0,0,2020-12-17
236,2020-12-17 22:28:02,42215.3944,-113.5256,0,0,2020-12-17
237,2020-12-18 11:19:27,42215.3792,-113.589,0,0,2020-12-18
238,2020-12-18 22:34:45,42215.3668,-114.2006,0,0,2020-12-18
239,2020-12-19 11:30:17,42215.3513,-114.2469,0,0,2020-12-19
240,2020-12-20 12:39:30,42215.3232,-114.9064,0,0,2020-12-20
241,2020-12-20 22:48:31,42215.3078,-115.548,0,0,2020-12-20
242,2020-12-21 11:31:36,42215.2912,-115.5476,0,0,2020-12-21
243,2020-12-22 12:18:46,42215.2414,-116.2056,0,0,2020-12-22
244,2020-12-22 23:02:19,42215.2231,-116.8871,0,0,2020-12-22
245,2020-12-23 12:18:39,42215.1998,-116.8527,0,0,2020-12-23
246,2020-12-24 11:22:37,42215.1599,-117.4858,0,0,2020-12-24
247,2020-12-25 12:45:39,42215.1112,-118.1363,0,0,2020-12-25
248,2020-12-25 13:16:57,42215.1101,-118.113,0,0,2020-12-25
249,2020-12-26 10:37:08,42215.0657,-118.7397,0,0,2020-12-26
250,2020-12-26 21:46:45,42215.0437,-119.2608,0,0,2020-12-26
251,2020-12-27 11:24:11,42215.0153,-119.4271,0,0,2020-12-27
252,2020-12-28 06:34:56,42214.9703,-119.7689,0,0,2020-12-28
253,2020-12-28 12:26:47,42214.9554,-120.078,0,0,2020-12-28
254,2020-12-29 10:37:16,42214.9009,-120.6781,0,0,2020-12-29
255,2020-12-29 12:41:06,42214.8972,-120.7144,0,0,2020-12-29
256,2020-12-30 10:33:27,42214.8418,-121.3185,0,0,2020-12-30
257,2020-12-30 22:14:20,42214.8112,-121.9458,0,0,2020-12-30
258,2020-12-31 10:37:52,42214.778,-121.9669,0,0,2020-12-31
259,2021-01-01 10:24:49,42214.7111,-122.595,0,0,2021-01-01
260,2021-01-02 04:46:39,42214.6599,-123.077,0,0,2021-01-02
261,2021-01-02 08:39:37,42214.6518,-123.088,0,0,2021-01-02
262,2021-01-03 10:55:32,42214.5719,-123.9079,0,0,2021-01-03
263,2021-01-04 12:38:55,42214.4929,-124.554,0,0,2021-01-04
264,2021-01-05 10:19:40,42214.4257,-125.1513,0,0,2021-01-05
265,2021-01-06 11:54:53,42214.345,-125.8428,0,0,2021-01-06
266,2021-01-07 10:46:18,42214.2742,-126.4527,0,0,2021-01-07
267,2021-01-07 11:47:51,42214.2719,-126.4788,0,0,2021-01-07
268,2021-01-08 10:55:19,42214.196,-127.0951,0,0,2021-01-08
269,2021-01-09 10:46:30,42214.1167,-127.7227,0,0,2021-01-09
270,2021-01-10 10:49:51,42214.038,-128.3588,0,0,2021-01-10
271,2021-01-11 10:42:46,42213.9565,-128.9857,0,0,2021-01-11
272,2021-01-12 12:02:04,42213.8693,-129.6363,0,0,2021-01-12
273,2021-01-12 13:18:37,42213.8645,-129.5765,0,0,2021-01-12
274,2021-01-12 16:20:53,42213.8536,-129.3829,0,0,2021-01-12
275,2021-01-13 10:11:44,42213.792,-130.2183,0,0,2021-01-13
276,2021-01-14 14:15:46,42213.6911,-130.7546,0,0,2021-01-14
277,2021-01-15 14:04:21,42213.6011,-131.395,0,0,2021-01-15
278,2021-01-15 16:12:13,42213.5932,-131.2683,0,0,2021-01-15
279,2021-01-16 14:31:46,42213.5066,-131.9813,0,0,2021-01-16
280,2021-01-16 15:42:40,42213.5027,-131.9065,0,0,2021-01-16
281,2021-01-17 11:47:40,42213.4257,-132.7727,0,0,2021-01-17
282,2021-01-18 11:13:11,42213.3362,-133.3962,0,0,2021-01-18
283,2021-01-19 10:04:53,42213.2415,-133.9731,0,0,2021-01-19
284,2021-01-20 14:07:56,42213.1352,-134.4991,0,0,2021-01-20
285,2021-01-20 16:12:11,42213.1268,-134.3872,0,0,2021-01-20
286,2021-01-21 14:05:03,42213.0312,-135.1206,0,0,2021-01-21
287,2021-01-21 16:18:59,42213.0228,-135.007,0,0,2021-01-21
288,2021-01-22 14:50:37,42212.9165,-135.6773,0,0,2021-01-22
289,2021-01-22 16:14:38,42212.9092,-135.6241,0,0,2021-01-22
290,2021-01-23 14:07:36,42212.8102,-136.3469,0,0,2021-01-23
291,2021-01-23 15:07:48,42212.8057,-136.2742,0,0,2021-01-23
292,2021-01-24 11:41:18,42212.7127,-137.1099,0,0,2021-01-24
293,2021-01-24 14:20:55,42212.6989,-136.9424,0,0,2021-01-24
294,2021-01-24 16:26:45,42212.6885,-136.8587,0,0,2021-01-24
295,2021-01-25 11:57:01,42212.6042,-137.7178,0,0,2021-01-25
296,2021-01-26 10:34:35,42212.499,-138.328,0,0,2021-01-26
297,2021-01-27 09:16:39,42212.3989,-138.8644,0,0,2021-01-27
298,2021-01-27 13:21:44,42212.3773,-138.8564,0,0,2021-01-27
299,2021-01-28 14:03:31,42212.2567,-139.4071,0,0,2021-01-28
300,2021-01-29 11:44:53,42212.1496,-140.1639,0,0,2021-01-29
301,2021-01-29 14:40:32,42212.1375,-139.9669,0,0,2021-01-29
302,2021-01-30 14:57:30,42212.0169,-140.5542,0,0,2021-01-30
303,2021-01-31 14:28:17,42211.8971,-141.1895,0,0,2021-01-31
304,2021-02-01 06:34:43,42211.8176,-141.7104,0,0,2021-02-01
305,2021-02-01 13:56:54,42211.7847,-141.8327,0,0,2021-02-01
306,2021-02-02 11:45:35,42211.6787,-142.5802,0,0,2021-02-02
307,2021-02-02 15:41:49,42211.6599,-142.3358,0,0,2021-02-02
308,2021-02-03 11:49:31,42211.557,-143.1775,0,0,2021-02-03
309,2021-02-04 13:11:05,42211.4279,-143.6909,0,0,2021-02-04
310,2021-02-05 14:14:51,42211.3045,-144.2011,0,0,2021-02-05
311,2021-02-06 14:41:24,42211.1803,-144.7649,0,0,2021-02-06
312,2021-02-07 14:52:53,42211.0591,-145.3471,0,0,2021-02-07
313,2021-02-08 14:16:16,42210.943,-145.977,0,0,2021-02-08
314,2021-02-08 18:13:57,42210.9219,-146.1284,0,0,2021-02-08
315,2021-02-09 13:51:15,42210.8247,-146.5983,0,0,2021-02-09
316,2021-02-09 18:20:49,42210.8028,-146.7448,0,0,2021-02-09
317,2021-02-10 14:45:42,42210.6996,-147.1241,0,0,2021-02-10
318,2021-02-10 18:27:35,42210.6805,-147.36,0,0,2021-02-10
319,2021-02-11 14:42:55,42210.5748,-147.7133,0,0,2021-02-11
320,2021-02-11 16:14:39,42210.5675,-147.6953,0,0,2021-02-11
321,2021-02-12 09:46:05,42210.4775,-148.5029,0,0,2021-02-12
322,2021-02-12 14:04:34,42210.4562,-148.3401,0,0,2021-02-12
323,2021-02-12 16:14:39,42210.4452,-148.2836,0,0,2021-02-12
324,2021-02-13 14:12:25,42210.3297,-148.9137,0,0,2021-02-13
325,2021-02-14 10:41:02,42210.2229,-149.698,0,0,2021-02-14
326,2021-02-14 14:11:56,42210.2054,-149.4963,0,0,2021-02-14
327,2021-02-15 14:39:55,42210.0817,-150.0491,0,0,2021-02-15
328,2021-02-15 16:08:55,42210.0739,-150.0351,0,0,2021-02-15
329,2021-02-16 11:56:03,42209.9673,-150.8252,0,0,2021-02-16
330,2021-02-16 14:29:44,42209.953,-150.6371,0,0,2021-02-16
331,2021-02-17 14:40:30,42209.8243,-151.2052,0,0,2021-02-17
332,2021-02-17 15:51:15,42209.8178,-151.1871,0,0,2021-02-17
333,2021-02-18 13:03:11,42209.7068,-151.8974,0,0,2021-02-18
334,2021-02-19 10:33:06,42209.5927,-152.5947,0,0,2021-02-19
335,2021-02-20 12:40:42,42209.4485,-153.0724,0,0,2021-02-20
336,2021-02-20 17:53:28,42209.4192,-153.1226,0,0,2021-02-20
337,2021-02-21 09:43:04,42209.3369,-153.7256,0,0,2021-02-21
338,2021-02-21 18:00:24,42209.2922,-153.7202,0,0,2021-02-21
339,2021-02-22 13:47:17,42209.1826,-154.1222,0,0,2021-02-22
340,2021-02-22 18:07:16,42209.1581,-154.3161,0,0,2021-02-22
341,2021-02-23 14:29:53,42209.0482,-154.6451,0,0,2021-02-23
342,2021-02-23 18:14:11,42209.0271,-154.9118,0,0,2021-02-23
343,2021-02-24 14:57:14,42208.9141,-155.1948,0,0,2021-02-24
344,2021-02-25 10:12:59,42208.8071,-156.0139,0,0,2021-02-25
345,2021-02-25 12:52:44,42208.7933,-155.89,0,0,2021-02-25
346,2021-02-25 15:48:59,42208.7773,-155.765,0,0,2021-02-25
347,2021-02-26 10:46:37,42208.6713,-156.5749,0,0,2021-02-26
348,2021-02-27 11:47:20,42208.5322,-157.093,0,0,2021-02-27
349,2021-02-27 18:41:54,42208.4937,-157.2843,0,0,2021-02-27
350,2021-02-28 10:25:15,42208.4107,-157.7017,0,0,2021-02-28
351,2021-02-28 18:48:49,42208.3652,-157.8754,0,0,2021-02-28
352,2021-03-01 08:35:39,42208.2902,-158.1973,0,0,2021-03-01
353,2021-03-02 10:18:58,42208.1513,-158.818,0,0,2021-03-02
354,2021-03-02 19:02:34,42208.105,-159.0518,0,0,2021-03-02
355,2021-03-03 11:34:32,42208.0181,-159.3315,0,0,2021-03-03
356,2021-03-03 19:09:34,42207.9776,-159.6385,0,0,2021-03-03
357,2021-03-04 12:26:11,42207.8871,-159.8215,0,0,2021-03-04
358,2021-03-04 14:22:57,42207.8759,-159.6831,0,0,2021-03-04
359,2021-03-04 19:16:16,42207.8503,-160.2222,0,0,2021-03-04
360,2021-03-05 14:16:13,42207.7528,-160.239,0,0,2021-03-05
361,2021-03-05 17:40:03,42207.7345,-160.4564,0,0,2021-03-05
362,2021-03-06 12:38:10,42207.6356,-160.9028,0,0,2021-03-06
363,2021-03-06 14:09:43,42207.6283,-160.7931,0,0,2021-03-06
364,2021-03-06 17:47:02,42207.6103,-161.0328,0,0,2021-03-06
365,2021-03-07 12:14:04,42207.5142,-161.4819,0,0,2021-03-07
366,2021-03-07 17:53:56,42207.4852,-161.6084,0,0,2021-03-07
367,2021-03-08 14:39:33,42207.3782,-161.8696,0,0,2021-03-08
368,2021-03-08 18:00:50,42207.3613,-162.1833,0,0,2021-03-08
369,2021-03-09 08:41:42,42207.2857,-162.6318,0,0,2021-03-09
