序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
94,2020-08-26 01:03:26,42144.4839,86.4515,0,0,2020-08-26
95,2020-08-27 21:06:45,42144.5996,86.0821,0,0,2020-08-27
96,2020-08-28 01:46:08,42144.6113,87.0088,0,0,2020-08-28
97,2020-08-28 10:48:22,42144.6374,86.92,0,0,2020-08-28
98,2020-08-28 21:21:45,42144.6654,86.4088,0,0,2020-08-28
99,2020-08-28 23:05:54,42144.6696,86.8747,0,0,2020-08-28
100,2020-08-29 18:10:12,42144.7219,86.576,0,0,2020-08-29
101,2020-08-30 14:31:44,42144.7782,87.7528,0,0,2020-08-30
102,2020-08-30 17:22:54,42144.7866,86.988,0,0,2020-08-30
103,2020-08-30 21:45:17,42144.7987,87.0577,0,0,2020-08-30
104,2020-08-31 18:48:13,42144.8592,86.9762,0,0,2020-08-31
105,2020-09-01 01:14:29,42144.8771,88.0252,0,0,2020-09-01
106,2020-09-01 21:08:27,42144.9342,87.4502,0,0,2020-09-01
107,2020-09-01 22:25:49,42144.9364,87.7968,0,0,2020-09-01
108,2020-09-02 21:27:44,42145.0022,87.8035,0,0,2020-09-02
109,2020-09-03 14:04:11,42145.0518,88.7832,0,0,2020-09-03
110,2020-09-03 21:39:38,42145.072,88.1298,0,0,2020-09-03
111,2020-09-03 22:56:57,42145.0773,88.4814,0,0,2020-09-03
112,2020-09-04 21:59:33,42145.1414,88.4951,0,0,2020-09-04
113,2020-09-05 00:55:53,42145.1501,89.0274,0,0,2020-09-05
114,2020-09-05 17:51:46,42145.2005,88.292,0,0,2020-09-05
115,2020-09-06 01:20:41,42145.224,89.2645,0,0,2020-09-06
116,2020-09-06 02:43:17,42145.2302,89.0808,0,0,2020-09-06
117,2020-09-06 14:46:52,42145.2677,89.3175,0,0,2020-09-06
118,2020-09-07 02:50:24,42145.3069,89.2861,0,0,2020-09-07
119,2020-09-07 21:23:52,42145.359,89.1401,0,0,2020-09-07
120,2020-09-08 01:47:53,42145.3696,89.6997,0,0,2020-09-08
121,2020-09-08 16:44:28,42145.4144,89.2105,0,0,2020-09-08
122,2020-09-09 18:41:23,42145.4993,89.1947,0,0,2020-09-09
123,2020-09-10 15:15:41,42145.5631,90.0701,0,0,2020-09-10
124,2020-09-10 19:05:17,42145.5687,89.4634,0,0,2020-09-10
125,2020-09-11 03:32:42,42145.5922,90.0336,0,0,2020-09-11
126,2020-09-11 20:58:18,42145.6485,90.0927,0,0,2020-09-11
127,2020-09-11 22:18:01,42145.6538,90.4531,0,0,2020-09-11
128,2020-09-12 15:29:54,42145.7068,90.439,0,0,2020-09-12
129,2020-09-12 17:46:20,42145.7146,89.9518,0,0,2020-09-12
130,2020-09-12 21:19:18,42145.7264,90.4549,0,0,2020-09-12
131,2020-09-13 22:05:46,42145.8092,90.9265,0,0,2020-09-13
132,2020-09-14 15:44:16,42145.8694,90.8048,0,0,2020-09-14
133,2020-09-14 23:43:37,42145.8949,91.4526,0,0,2020-09-14
134,2020-09-15 21:10:46,42145.9619,91.2059,0,0,2020-09-15
135,2020-09-16 13:53:35,42146.0221,91.7657,0,0,2020-09-16
136,2020-09-16 15:58:36,42146.0313,91.1757,0,0,2020-09-16
137,2020-09-16 20:45:47,42146.0478,91.3508,0,0,2020-09-16
138,2020-09-17 02:56:42,42146.0663,91.4996,0,0,2020-09-17
139,2020-09-17 19:03:47,42146.1203,91.2164,0,0,2020-09-17
140,2020-09-17 22:33:02,42146.1366,92.0522,0,0,2020-09-17
141,2020-09-18 19:59:05,42146.2105,91.6623,0,0,2020-09-18
142,2020-09-18 22:46:18,42146.2195,92.3382,0,0,2020-09-18
143,2020-09-20 03:16:42,42146.3234,92.0777,0,0,2020-09-20
144,2020-09-20 14:44:08,42146.3651,92.3773,0,0,2020-09-20
145,2020-09-21 02:47:42,42146.4116,92.3998,0,0,2020-09-21
146,2020-09-21 21:05:49,42146.4796,92.7332,0,0,2020-09-21
147,2020-09-22 13:15:16,42146.5407,93.2134,0,0,2020-09-22
148,2020-09-22 21:06:55,42146.5715,92.9917,0,0,2020-09-22
149,2020-09-23 14:28:13,42146.6446,93.0796,0,0,2020-09-23
150,2020-09-23 19:51:15,42146.6647,92.9011,0,0,2020-09-23
151,2020-09-24 13:29:39,42146.7328,93.5686,0,0,2020-09-24
152,2020-09-25 01:33:14,42146.7776,93.5323,0,0,2020-09-25
153,2020-09-25 15:20:04,42146.8395,93.2538,0,0,2020-09-25
154,2020-09-25 21:48:19,42146.8652,93.894,0,0,2020-09-25
155,2020-09-26 01:40:23,42146.879,93.7149,0,0,2020-09-26
156,2020-09-26 20:38:58,42146.9582,93.8699,0,0,2020-09-26
157,2020-09-27 20:53:38,42147.059,94.1799,0,0,2020-09-27
158,2020-09-28 01:40:42,42147.0767,94.1283,0,0,2020-09-28
159,2020-09-28 19:51:06,42147.152,94.1462,0,0,2020-09-28
160,2020-09-29 14:05:33,42147.2279,94.4069,0,0,2020-09-29
161,2020-09-30 14:12:43,42147.3279,94.5706,0,0,2020-09-30
162,2020-10-01 14:19:55,42147.4329,94.7335,0,0,2020-10-01
163,2020-10-02 00:40:20,42147.4724,95.1644,0,0,2020-10-02
164,2020-10-02 14:27:09,42147.5287,94.8981,0,0,2020-10-02
165,2020-10-02 19:30:30,42147.5477,95.0246,0,0,2020-10-02
166,2020-10-03 00:47:24,42147.5695,95.3418,0,0,2020-10-03
167,2020-10-03 21:11:37,42147.6592,95.6764,0,0,2020-10-03
168,2020-10-04 12:58:17,42147.7275,95.7125,0,0,2020-10-04
169,2020-10-04 14:41:32,42147.7353,95.2301,0,0,2020-10-04
170,2020-10-05 13:05:24,42147.8331,95.8698,0,0,2020-10-05
171,2020-10-06 01:08:58,42147.8868,95.8524,0,0,2020-10-06
172,2020-10-06 20:37:43,42147.965,96.2554,0,0,2020-10-06
173,2020-10-07 01:34:42,42147.9818,95.9502,0,0,2020-10-07
174,2020-10-07 20:55:24,42148.0652,96.5415,0,0,2020-10-07
175,2020-10-08 01:23:21,42148.0837,96.1868,0,0,2020-10-08
176,2020-10-08 21:21:20,42148.1703,96.828,0,0,2020-10-08
177,2020-10-09 01:30:22,42148.1916,96.3526,0,0,2020-10-09
178,2020-10-09 11:50:49,42148.2392,96.9694,0,0,2020-10-09
179,2020-10-09 13:45:42,42148.2456,96.4315,0,0,2020-10-09
180,2020-10-10 01:37:37,42148.3036,96.5171,0,0,2020-10-10
181,2020-10-10 20:14:25,42148.3834,97.0816,0,0,2020-10-10
182,2020-10-11 12:05:10,42148.4498,97.2838,0,0,2020-10-11
183,2020-10-11 20:40:19,42148.4898,97.3889,0,0,2020-10-11
184,2020-10-12 13:55:34,42148.5615,96.9496,0,0,2020-10-12
185,2020-10-12 21:00:00,42148.5923,97.6546,0,0,2020-10-12
186,2020-10-13 00:15:52,42148.6094,97.3928,0,0,2020-10-13
187,2020-10-13 20:58:53,42148.7021,97.8661,0,0,2020-10-13
188,2020-10-14 00:23:00,42148.7158,97.5523,0,0,2020-10-14
189,2020-10-14 21:28:57,42148.8097,98.1123,0,0,2020-10-14
190,2020-10-15 12:33:51,42148.8816,97.8745,0,0,2020-10-15
191,2020-10-16 14:37:26,42148.9993,97.5616,0,0,2020-10-16
192,2020-10-16 20:38:15,42149.0273,98.4601,0,0,2020-10-16
193,2020-10-17 00:56:40,42149.0502,97.9745,0,0,2020-10-17
194,2020-10-17 22:49:48,42149.1556,98.605,0,0,2020-10-17
195,2020-10-18 00:51:46,42149.1628,98.1738,0,0,2020-10-18
196,2020-10-18 11:12:05,42149.213,98.7862,0,0,2020-10-18
197,2020-10-18 20:55:26,42149.26,98.8989,0,0,2020-10-18
198,2020-10-19 00:58:50,42149.2782,98.3288,0,0,2020-10-19
199,2020-10-19 21:20:38,42149.3777,99.1114,0,0,2020-10-19
200,2020-10-20 13:52:12,42149.4566,98.4253,0,0,2020-10-20
201,2020-10-20 23:29:59,42149.5057,99.0174,0,0,2020-10-20
202,2020-10-22 11:40:44,42149.6941,99.347,0,0,2020-10-22
203,2020-10-22 19:17:44,42149.7348,99.4819,0,0,2020-10-22
204,2020-10-22 23:44:18,42149.7569,99.3104,0,0,2020-10-22
205,2020-10-23 11:47:53,42149.814,99.4801,0,0,2020-10-23
206,2020-10-23 18:35:07,42149.8493,99.5216,0,0,2020-10-23
207,2020-10-23 23:51:31,42149.8726,99.4552,0,0,2020-10-23
208,2020-10-24 11:55:08,42149.9325,99.6112,0,0,2020-10-24
209,2020-10-24 23:58:42,42149.9922,99.598,0,0,2020-10-24
210,2020-10-25 14:11:43,42150.0692,99.2705,0,0,2020-10-25
211,2020-10-26 12:09:22,42150.1846,99.8688,0,0,2020-10-26
212,2020-10-26 21:58:07,42150.233,100.349,0,0,2020-10-26
213,2020-10-27 00:49:51,42150.2473,99.7578,0,0,2020-10-27
214,2020-10-27 12:16:35,42150.3067,99.997,0,0,2020-10-27
215,2020-10-28 10:40:29,42150.4221,100.6134,0,0,2020-10-28
216,2020-10-29 12:30:55,42150.5518,100.2551,0,0,2020-10-29
217,2020-10-29 18:31:25,42150.5832,100.7281,0,0,2020-10-29
218,2020-10-30 00:34:28,42150.6157,100.3061,0,0,2020-10-30
219,2020-10-30 14:27:49,42150.6874,100.1452,0,0,2020-10-30
220,2020-10-31 11:02:03,42150.7921,100.9846,0,0,2020-10-31
221,2020-10-31 21:49:47,42150.8495,101.2081,0,0,2020-10-31
222,2020-10-31 23:33:36,42150.8588,100.8377,0,0,2020-10-31
223,2020-11-01 13:45:59,42150.9274,100.5243,0,0,2020-11-01
224,2020-11-01 21:57:41,42150.9717,101.3459,0,0,2020-11-01
225,2020-11-02 11:16:22,42151.0375,101.22,0,0,2020-11-02
226,2020-11-02 23:19:54,42151.1005,101.2032,0,0,2020-11-02
227,2020-11-03 12:51:37,42151.1708,100.9731,0,0,2020-11-03
228,2020-11-04 11:30:43,42151.2893,101.4502,0,0,2020-11-04
229,2020-11-04 21:51:01,42151.3459,101.8379,0,0,2020-11-04
230,2020-11-05 11:37:51,42151.4162,101.565,0,0,2020-11-05
231,2020-11-06 00:42:08,42151.4854,101.4213,0,0,2020-11-06
232,2020-11-06 11:44:46,42151.5409,101.6819,0,0,2020-11-06
233,2020-11-07 10:08:43,42151.6554,102.2824,0,0,2020-11-07
234,2020-11-07 11:51:58,42151.6638,101.7987,0,0,2020-11-07
235,2020-11-08 10:39:55,42152.714,102.2861,0,0,2020-11-08
236,2020-11-10 21:34:27,42152.093,102.7916,0,0,2020-11-10
237,2020-11-11 12:16:04,42152.1728,102.2977,0,0,2020-11-11
238,2020-11-13 10:51:35,42152.4255,102.9122,0,0,2020-11-13
239,2020-11-14 21:19:04,42152.6109,103.4101,0,0,2020-11-14
240,2020-11-15 11:05:54,42152.688,103.1166,0,0,2020-11-15
241,2020-11-15 21:26:16,42152.7488,103.5205,0,0,2020-11-15
242,2020-11-16 11:13:06,42152.8219,103.2197,0,0,2020-11-16
243,2020-11-17 09:36:59,42152.9524,103.795,0,0,2020-11-17
244,2020-11-18 09:44:08,42153.0908,103.8871,0,0,2020-11-18
245,2020-11-18 21:47:43,42153.1609,103.8364,0,0,2020-11-18
246,2020-11-20 09:58:24,42153.3645,104.0662,0,0,2020-11-20
247,2020-11-20 21:37:13,42153.4315,104.1327,0,0,2020-11-20
248,2020-11-20 22:12:42,42153.4334,103.9983,0,0,2020-11-20
249,2020-11-21 21:42:35,42153.5696,104.237,0,0,2020-11-21
250,2020-11-22 11:53:42,42153.6528,103.8829,0,0,2020-11-22
251,2020-11-22 21:22:43,42153.708,104.4365,0,0,2020-11-22
252,2020-11-23 10:32:32,42153.7856,104.2705,0,0,2020-11-23
253,2020-11-23 11:41:32,42153.792,104.0386,0,0,2020-11-23
254,2020-11-23 21:04:42,42153.8461,104.6264,0,0,2020-11-23
255,2020-11-23 22:23:24,42153.8528,104.3347,0,0,2020-11-23
256,2020-11-24 20:47:23,42153.9783,104.8117,0,0,2020-11-24
257,2020-11-25 10:34:14,42154.0582,104.5001,0,0,2020-11-25
258,2020-11-25 21:27:08,42154.1215,104.778,0,0,2020-11-25
259,2020-11-26 08:58:06,42154.1837,105.0583,0,0,2020-11-26
260,2020-11-26 21:42:30,42154.2585,104.8368,0,0,2020-11-26
261,2020-11-27 09:05:13,42154.3255,105.1341,0,0,2020-11-27
262,2020-11-27 22:00:34,42154.4022,104.8872,0,0,2020-11-27
263,2020-11-28 09:12:24,42154.4653,105.2077,0,0,2020-11-28
264,2020-11-29 09:19:29,42154.6009,105.2809,0,0,2020-11-29
265,2020-11-29 23:15:51,42154.6829,104.945,0,0,2020-11-29
266,2020-11-30 09:26:36,42154.7412,105.3523,0,0,2020-11-30
267,2020-11-30 20:17:42,42154.8029,105.6043,0,0,2020-11-30
268,2020-12-01 09:33:46,42154.8805,105.4232,0,0,2020-12-01
269,2020-12-01 21:37:08,42154.9483,105.4145,0,0,2020-12-01
270,2020-12-02 20:34:15,42155.0771,105.7562,0,0,2020-12-02
271,2020-12-02 21:54:52,42155.0833,105.4652,0,0,2020-12-02
272,2020-12-03 09:47:54,42155.1528,105.567,0,0,2020-12-03
273,2020-12-04 09:54:58,42155.292,105.6399,0,0,2020-12-04
274,2020-12-04 21:58:09,42155.359,105.6698,0,0,2020-12-04
275,2020-12-05 20:34:06,42155.4873,106.064,0,0,2020-12-05
276,2020-12-06 00:20:45,42155.5083,105.7339,0,0,2020-12-06
277,2020-12-06 17:34:25,42155.6056,106.6083,0,0,2020-12-06
278,2020-12-08 18:23:18,42155.8852,106.7825,0,0,2020-12-08
279,2020-12-09 20:53:03,42156.0393,106.381,0,0,2020-12-09
280,2020-12-10 20:04:40,42156.176,106.6558,0,0,2020-12-10
281,2020-12-10 21:12:42,42156.1822,106.408,0,0,2020-12-10
282,2020-12-11 21:13:45,42156.3245,106.4982,0,0,2020-12-11
283,2020-12-12 21:12:20,42156.4686,106.5944,0,0,2020-12-12
284,2020-12-13 22:03:44,42156.6176,106.5701,0,0,2020-12-13
285,2020-12-14 07:39:46,42156.6765,107.1686,0,0,2020-12-14
286,2020-12-14 23:55:12,42156.772,106.7499,0,0,2020-12-14
287,2020-12-15 07:46:54,42156.8213,107.2145,0,0,2020-12-15
288,2020-12-15 19:50:22,42156.8947,107.1458,0,0,2020-12-15
289,2020-12-16 07:54:02,42156.9698,107.2577,0,0,2020-12-16
290,2020-12-16 19:57:29,42157.0438,107.1997,0,0,2020-12-16
291,2020-12-17 08:01:07,42157.1178,107.2998,0,0,2020-12-17
292,2020-12-17 20:04:42,42157.1878,107.2529,0,0,2020-12-17
293,2020-12-18 20:11:40,42157.3364,107.3055,0,0,2020-12-18
294,2020-12-19 08:15:13,42157.4115,107.3812,0,0,2020-12-19
295,2020-12-19 21:36:03,42157.4966,107.1553,0,0,2020-12-19
296,2020-12-20 08:22:16,42157.5594,107.421,0,0,2020-12-20
297,2020-12-20 20:25:48,42157.6286,107.41,0,0,2020-12-20
298,2020-12-21 08:29:26,42157.697,107.4621,0,0,2020-12-21
299,2020-12-21 22:32:37,42157.7869,107.3133,0,0,2020-12-21
300,2020-12-22 08:36:36,42157.8472,107.502,0,0,2020-12-22
301,2020-12-22 20:08:13,42157.9164,107.6154,0,0,2020-12-22
302,2020-12-23 16:16:45,42158.0361,108.3094,0,0,2020-12-23
303,2020-12-24 19:11:05,42158.1997,107.9623,0,0,2020-12-24
304,2020-12-25 07:14:39,42158.2765,108.0638,0,0,2020-12-25
305,2020-12-25 19:18:08,42158.3482,107.9993,0,0,2020-12-25
306,2020-12-26 07:21:43,42158.4172,108.0896,0,0,2020-12-26
307,2020-12-26 21:18:46,42158.4996,107.7338,0,0,2020-12-26
308,2020-12-27 07:28:53,42158.5629,108.1133,0,0,2020-12-27
309,2020-12-27 19:32:20,42158.6341,108.0713,0,0,2020-12-27
310,2020-12-27 23:12:38,42158.6557,107.9413,0,0,2020-12-27
311,2020-12-28 21:50:10,42158.7916,107.8729,0,0,2020-12-28
312,2020-12-29 07:43:01,42158.8513,108.1605,0,0,2020-12-29
313,2020-12-29 20:46:12,42158.9278,107.9882,0,0,2020-12-29
314,2020-12-30 07:50:12,42158.997,108.1835,0,0,2020-12-30
315,2020-12-30 20:55:03,42159.0721,108.0403,0,0,2020-12-30
316,2020-12-31 07:57:13,42159.1368,108.209,0,0,2020-12-31
317,2021-01-01 18:18:42,42159.3383,108.6297,0,0,2021-01-01
318,2021-01-01 21:29:14,42159.3557,108.1569,0,0,2021-01-01
319,2021-01-01 23:04:33,42159.3647,108.3455,0,0,2021-01-01
320,2021-01-02 21:46:32,42159.4972,108.2381,0,0,2021-01-02
321,2021-01-03 22:07:08,42159.6424,108.3406,0,0,2021-01-03
322,2021-01-04 19:30:56,42159.7705,108.5168,0,0,2021-01-04
323,2021-01-05 21:15:17,42159.9229,108.4138,0,0,2021-01-05
324,2021-01-06 20:15:51,42160.0636,108.5091,0,0,2021-01-06
325,2021-01-06 23:00:47,42160.0804,108.7243,0,0,2021-01-06
326,2021-01-07 19:22:08,42160.2012,108.684,0,0,2021-01-07
327,2021-01-07 23:19:02,42160.2253,108.8752,0,0,2021-01-07
328,2021-01-08 19:14:20,42160.3458,108.7512,0,0,2021-01-08
329,2021-01-08 20:26:42,42160.3537,108.5981,0,0,2021-01-08
330,2021-01-09 14:59:57,42160.4753,109.4726,0,0,2021-01-09
331,2021-01-09 20:50:49,42160.5028,108.6394,0,0,2021-01-09
332,2021-01-09 23:58:30,42160.5241,109.203,0,0,2021-01-09
333,2021-01-10 19:40:15,42160.6449,108.7659,0,0,2021-01-10
334,2021-01-11 17:52:25,42160.7845,109.1562,0,0,2021-01-11
335,2021-01-12 17:50:42,42160.9308,109.1957,0,0,2021-01-12
336,2021-01-13 17:43:42,42161.0779,109.2535,0,0,2021-01-13
337,2021-01-13 21:57:46,42161.1051,108.97,0,0,2021-01-13
338,2021-01-14 22:18:28,42161.2573,109.0981,0,0,2021-01-14
339,2021-01-15 18:20:36,42161.3806,109.1723,0,0,2021-01-15
340,2021-01-16 00:12:33,42161.4145,109.6622,0,0,2021-01-16
341,2021-01-16 20:03:14,42161.5404,108.9703,0,0,2021-01-16
342,2021-01-17 00:30:20,42161.5692,109.7923,0,0,2021-01-17
343,2021-01-17 20:01:04,42161.6864,109.0082,0,0,2021-01-17
344,2021-01-17 21:35:35,42161.6968,109.1197,0,0,2021-01-17
345,2021-01-18 20:46:07,42161.842,109.0619,0,0,2021-01-18
346,2021-01-19 20:50:42,42161.9857,109.1096,0,0,2021-01-19
347,2021-01-20 22:15:32,42162.1391,109.4094,0,0,2021-01-20
348,2021-01-21 17:19:51,42162.2554,109.5214,0,0,2021-01-21
349,2021-01-21 21:17:56,42162.2809,109.2516,0,0,2021-01-21
350,2021-01-22 14:13:24,42162.388,110.0047,0,0,2021-01-22
351,2021-01-22 17:01:35,42162.4104,109.6031,0,0,2021-01-22
352,2021-01-23 17:09:16,42162.5517,109.586,0,0,2021-01-23
353,2021-01-24 05:12:12,42162.6307,109.6518,0,0,2021-01-24
354,2021-01-24 18:06:24,42162.7005,109.3938,0,0,2021-01-24
355,2021-01-24 20:47:59,42162.7151,109.2889,0,0,2021-01-24
356,2021-01-25 20:54:11,42162.8589,109.3371,0,0,2021-01-25
357,2021-01-26 00:04:17,42162.874,110.1075,0,0,2021-01-26
358,2021-01-26 17:22:02,42162.9769,109.5645,0,0,2021-01-26
359,2021-01-27 20:51:01,42163.1425,109.3925,0,0,2021-01-27
360,2021-01-29 17:36:42,42163.4122,109.5251,0,0,2021-01-29
361,2021-01-30 14:22:49,42163.5316,110.1451,0,0,2021-01-30
362,2021-01-31 17:17:22,42163.6922,109.5915,0,0,2021-01-31
363,2021-02-01 16:54:35,42163.8299,109.6707,0,0,2021-02-01
364,2021-02-02 19:20:55,42163.9902,109.3727,0,0,2021-02-02
365,2021-02-03 16:57:42,42164.1208,109.6468,0,0,2021-02-03
366,2021-02-04 16:15:39,42164.2607,109.7952,0,0,2021-02-04
367,2021-02-05 16:33:42,42164.4048,109.7162,0,0,2021-02-05
368,2021-02-06 18:55:42,42164.566,109.3914,0,0,2021-02-06
369,2021-02-07 03:53:42,42164.6235,109.9383,0,0,2021-02-07
370,2021-02-07 18:30:42,42164.7177,109.399,0,0,2021-02-07
371,2021-02-07 21:39:23,42164.7384,109.8437,0,0,2021-02-07
372,2021-02-08 20:25:38,42164.8794,109.5595,0,0,2021-02-08
373,2021-02-09 16:07:43,42164.9958,109.7521,0,0,2021-02-09
374,2021-02-10 03:40:42,42165.0678,109.9345,0,0,2021-02-10
375,2021-02-10 15:37:51,42165.1432,109.8453,0,0,2021-02-10
376,2021-02-11 16:25:42,42165.298,109.643,0,0,2021-02-11
377,2021-02-12 20:21:54,42165.4676,109.5755,0,0,2021-02-12
378,2021-02-13 19:04:42,42165.601,109.3782,0,0,2021-02-13
