序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
53,2020-07-30 20:30:51,42145.2038,85.9532,0,0,2020-07-30
54,2020-07-31 00:44:51,42145.2058,86.4118,0,0,2020-07-31
55,2020-07-31 19:27:09,42145.2632,86.3788,0,0,2020-07-31
56,2020-08-01 19:05:44,42145.3282,86.6917,0,0,2020-08-01
57,2020-08-02 17:29:43,42145.3909,87.3406,0,0,2020-08-02
58,2020-08-03 06:03:42,42145.427,86.9795,0,0,2020-08-03
59,2020-08-03 22:15:52,42145.4769,86.9569,0,0,2020-08-03
60,2020-08-04 19:13:12,42145.5289,87.345,0,0,2020-08-04
61,2020-08-05 01:01:21,42145.5544,87.7844,0,0,2020-08-05
62,2020-08-05 19:13:23,42145.6026,87.5706,0,0,2020-08-05
63,2020-08-06 01:15:14,42145.6258,88.0815,0,0,2020-08-06
64,2020-08-06 20:58:34,42145.6815,87.6133,0,0,2020-08-06
65,2020-08-07 18:05:43,42145.7353,88.292,0,0,2020-08-07
66,2020-08-08 18:12:55,42145.8087,88.48,0,0,2020-08-08
67,2020-08-09 05:31:42,42145.8378,88.4425,0,0,2020-08-09
68,2020-08-09 17:42:42,42145.8739,88.8335,0,0,2020-08-09
69,2020-08-10 18:27:21,42145.9577,88.8586,0,0,2020-08-10
70,2020-08-11 16:51:15,42146.0215,89.4978,0,0,2020-08-11
71,2020-08-11 22:36:21,42146.0447,89.0677,0,0,2020-08-11
72,2020-08-12 16:55:41,42146.0921,89.6951,0,0,2020-08-12
73,2020-08-12 22:54:20,42146.1136,89.3896,0,0,2020-08-12
74,2020-08-13 20:03:15,42146.1822,89.2976,0,0,2020-08-13
75,2020-08-14 17:12:54,42146.2469,90.0467,0,0,2020-08-14
76,2020-08-15 17:20:04,42146.3178,90.2286,0,0,2020-08-15
77,2020-08-15 20:32:55,42146.3256,89.7729,0,0,2020-08-15
78,2020-08-16 22:32:12,42146.4141,90.3216,0,0,2020-08-16
79,2020-08-17 17:34:25,42146.4788,90.5908,0,0,2020-08-17
80,2020-08-17 22:32:16,42146.495,90.5728,0,0,2020-08-17
81,2020-08-18 17:41:38,42146.5564,90.7736,0,0,2020-08-18
82,2020-08-19 17:48:53,42146.6336,90.9578,0,0,2020-08-19
83,2020-08-19 23:16:22,42146.6566,91.2359,0,0,2020-08-19
84,2020-08-20 04:32:42,42146.6698,91.0388,0,0,2020-08-20
85,2020-08-20 20:35:01,42146.7283,90.9681,0,0,2020-08-20
86,2020-08-21 16:46:42,42146.7961,91.6405,0,0,2020-08-21
87,2020-08-21 22:27:07,42146.8143,91.5505,0,0,2020-08-21
88,2020-08-22 16:27:15,42146.8776,91.935,0,0,2020-08-22
89,2020-08-22 22:43:53,42146.8986,91.8594,0,0,2020-08-22
90,2020-08-23 16:34:24,42146.9604,92.1091,0,0,2020-08-23
91,2020-08-24 16:41:34,42147.0523,92.2815,0,0,2020-08-24
92,2020-08-25 03:01:53,42147.0901,92.4182,0,0,2020-08-25
93,2020-08-25 16:48:49,42147.145,92.4536,0,0,2020-08-25
94,2020-08-25 22:10:43,42147.168,92.4678,0,0,2020-08-25
95,2020-08-26 22:20:33,42147.2623,92.7458,0,0,2020-08-26
96,2020-08-27 17:03:12,42147.3335,92.8006,0,0,2020-08-27
97,2020-08-27 22:45:10,42147.3505,93.0738,0,0,2020-08-27
98,2020-08-28 21:16:58,42147.4458,92.9929,0,0,2020-08-28
99,2020-08-29 00:16:04,42147.4505,93.5155,0,0,2020-08-29
100,2020-08-29 18:15:56,42147.5217,92.9999,0,0,2020-08-29
101,2020-08-30 21:44:28,42147.6398,93.5667,0,0,2020-08-30
102,2020-08-31 15:39:29,42147.7023,93.9591,0,0,2020-08-31
103,2020-08-31 19:13:23,42147.7278,93.4002,0,0,2020-08-31
104,2020-09-01 19:31:45,42147.832,93.6407,0,0,2020-09-01
105,2020-09-02 02:16:05,42147.8541,94.1949,0,0,2020-09-02
106,2020-09-02 19:48:50,42147.9319,93.8949,0,0,2020-09-02
107,2020-09-03 21:32:11,42148.0403,94.452,0,0,2020-09-03
108,2020-09-03 22:55:47,42148.044,94.7215,0,0,2020-09-03
109,2020-09-04 20:27:42,42148.1285,94.4534,0,0,2020-09-04
110,2020-09-05 19:09:15,42148.2151,94.4899,0,0,2020-09-05
111,2020-09-05 21:58:08,42148.2285,95.0025,0,0,2020-09-05
112,2020-09-06 14:48:38,42148.2994,95.3328,0,0,2020-09-06
113,2020-09-07 14:55:46,42148.3994,95.4891,0,0,2020-09-07
114,2020-09-09 15:10:11,42148.601,95.7958,0,0,2020-09-09
115,2020-09-10 15:17:19,42148.708,95.9474,0,0,2020-09-10
116,2020-09-11 03:24:42,42148.7637,95.6533,0,0,2020-09-11
117,2020-09-11 14:47:42,42148.8158,96.2604,0,0,2020-09-11
118,2020-09-12 01:44:49,42148.8511,96.2128,0,0,2020-09-12
119,2020-09-12 18:03:20,42148.922,95.9076,0,0,2020-09-12
120,2020-09-13 01:51:43,42148.9472,96.3724,0,0,2020-09-13
121,2020-09-13 15:38:39,42149.018,96.4045,0,0,2020-09-13
122,2020-09-14 15:45:54,42149.118,96.5588,0,0,2020-09-14
123,2020-09-14 17:55:48,42149.1309,96.3094,0,0,2020-09-14
124,2020-09-15 19:53:51,42149.2441,96.7679,0,0,2020-09-15
125,2020-09-16 13:54:02,42149.3272,97.3908,0,0,2020-09-16
126,2020-09-16 20:41:07,42149.3592,97.1498,0,0,2020-09-16
127,2020-09-16 23:29:56,42149.3707,97.46,0,0,2020-09-16
128,2020-09-17 16:16:56,42149.4373,97.0058,0,0,2020-09-17
129,2020-09-18 14:31:23,42149.5376,97.5777,0,0,2020-09-18
130,2020-09-19 14:21:44,42149.6446,97.7928,0,0,2020-09-19
131,2020-09-19 20:07:22,42149.6785,97.664,0,0,2020-09-19
132,2020-09-20 00:58:44,42149.7009,97.8104,0,0,2020-09-20
133,2020-09-20 17:52:55,42149.7793,97.5018,0,0,2020-09-20
134,2020-09-21 13:09:35,42149.8751,98.4403,0,0,2020-09-21
135,2020-09-21 21:02:30,42149.9014,98.2649,0,0,2020-09-21
136,2020-09-22 13:16:46,42149.9812,98.5827,0,0,2020-09-22
137,2020-09-23 13:23:56,42150.0989,98.7202,0,0,2020-09-23
138,2020-09-23 15:07:12,42150.107,98.2848,0,0,2020-09-23
139,2020-09-24 13:31:09,42150.219,98.8546,0,0,2020-09-24
140,2020-09-24 20:03:28,42150.251,98.6785,0,0,2020-09-24
141,2020-09-25 14:34:19,42150.3414,98.746,0,0,2020-09-25
142,2020-09-25 20:28:38,42150.3756,98.9627,0,0,2020-09-25
143,2020-09-26 20:36:10,42150.4921,99.1834,0,0,2020-09-26
144,2020-09-27 13:52:40,42150.577,99.2466,0,0,2020-09-27
145,2020-09-28 01:24:42,42150.6325,99.0509,0,0,2020-09-28
146,2020-09-28 12:16:39,42150.6952,99.8016,0,0,2020-09-28
147,2020-09-28 19:47:09,42150.7336,99.413,0,0,2020-09-28
148,2020-09-29 12:23:48,42150.8157,99.9368,0,0,2020-09-29
149,2020-09-29 14:07:04,42150.8229,99.5017,0,0,2020-09-29
150,2020-09-30 12:30:58,42150.9299,100.0684,0,0,2020-09-30
151,2020-09-30 14:14:13,42150.9389,99.6303,0,0,2020-09-30
152,2020-10-01 01:07:42,42150.9913,99.5913,0,0,2020-10-01
153,2020-10-01 14:21:26,42151.0599,99.7586,0,0,2020-10-01
154,2020-10-02 00:41:35,42151.1134,99.8477,0,0,2020-10-02
155,2020-10-02 19:26:16,42151.212,100.106,0,0,2020-10-02
156,2020-10-03 00:48:47,42151.2353,99.9727,0,0,2020-10-03
157,2020-10-03 19:39:13,42151.3327,100.3369,0,0,2020-10-03
158,2020-10-04 12:59:40,42151.4151,100.5575,0,0,2020-10-04
159,2020-10-04 15:27:35,42151.4266,100.0482,0,0,2020-10-04
160,2020-10-05 01:03:05,42151.4762,100.2191,0,0,2020-10-05
161,2020-10-05 13:06:47,42151.5322,100.675,0,0,2020-10-05
162,2020-10-06 01:10:21,42151.5977,100.3407,0,0,2020-10-06
163,2020-10-06 13:14:03,42151.6636,100.7887,0,0,2020-10-06
164,2020-10-07 01:17:30,42151.7162,100.4632,0,0,2020-10-07
165,2020-10-07 13:21:12,42151.7804,100.9044,0,0,2020-10-07
166,2020-10-08 11:45:03,42151.8899,101.4537,0,0,2020-10-08
167,2020-10-08 13:28:18,42151.8977,101.0201,0,0,2020-10-08
168,2020-10-09 01:31:37,42151.9566,100.7102,0,0,2020-10-09
169,2020-10-09 11:52:04,42152.0109,101.5714,0,0,2020-10-09
170,2020-10-09 13:35:19,42152.0182,101.1365,0,0,2020-10-09
171,2020-10-10 00:21:42,42152.0753,101.1103,0,0,2020-10-10
172,2020-10-10 20:08:19,42152.1793,101.6623,0,0,2020-10-10
173,2020-10-11 12:06:25,42152.2538,101.7956,0,0,2020-10-11
174,2020-10-12 12:13:34,42152.3888,101.9018,0,0,2020-10-12
175,2020-10-12 20:44:38,42152.4277,102.0415,0,0,2020-10-12
176,2020-10-13 00:04:53,42152.4445,101.5959,0,0,2020-10-13
177,2020-10-13 21:06:09,42152.5563,102.2028,0,0,2020-10-13
178,2020-10-14 00:24:15,42152.565,101.6581,0,0,2020-10-14
179,2020-10-14 12:27:57,42152.6342,102.1118,0,0,2020-10-14
180,2020-10-15 00:29:50,42152.6899,101.773,0,0,2020-10-15
181,2020-10-15 12:35:06,42152.7631,102.2142,0,0,2020-10-15
182,2020-10-16 12:42:15,42152.8796,102.318,0,0,2020-10-16
183,2020-10-16 20:20:23,42152.9236,102.6523,0,0,2020-10-16
184,2020-10-17 00:45:42,42152.9454,101.9851,0,0,2020-10-17
185,2020-10-17 12:49:24,42153.009,102.4201,0,0,2020-10-17
186,2020-10-18 13:50:25,42153.1432,102.3451,0,0,2020-10-18
187,2020-10-18 19:29:50,42153.1765,102.8899,0,0,2020-10-18
188,2020-10-18 23:16:47,42153.1987,102.5846,0,0,2020-10-18
189,2020-10-19 21:14:52,42153.3231,103.0741,0,0,2020-10-19
190,2020-10-20 11:27:33,42153.3959,103.1493,0,0,2020-10-20
191,2020-10-21 00:34:08,42153.4629,102.5482,0,0,2020-10-21
192,2020-10-22 11:41:52,42153.6609,103.3346,0,0,2020-10-22
193,2020-10-22 20:40:39,42153.715,103.5264,0,0,2020-10-22
194,2020-10-22 23:45:19,42153.7234,102.9744,0,0,2020-10-22
195,2020-10-23 11:49:00,42153.8027,103.4232,0,0,2020-10-23
196,2020-10-23 20:53:32,42153.8497,103.647,0,0,2020-10-23
197,2020-10-23 23:52:31,42153.8668,103.0675,0,0,2020-10-23
198,2020-10-24 11:56:16,42153.9358,103.5115,0,0,2020-10-24
199,2020-10-24 23:59:42,42154.0064,103.1608,0,0,2020-10-24
200,2020-10-25 12:03:24,42154.0727,103.599,0,0,2020-10-25
201,2020-10-25 17:28:26,42154.103,103.6191,0,0,2020-10-25
202,2020-10-26 12:10:29,42154.2019,103.6874,0,0,2020-10-26
203,2020-10-26 20:11:58,42154.2501,104.0799,0,0,2020-10-26
204,2020-10-27 00:14:01,42154.2731,103.3509,0,0,2020-10-27
205,2020-10-27 12:17:43,42154.3414,103.7739,0,0,2020-10-27
206,2020-10-28 10:41:37,42154.4703,104.2845,0,0,2020-10-28
207,2020-10-29 10:48:40,42154.6006,104.3663,0,0,2020-10-29
208,2020-10-29 19:28:25,42154.6527,104.4689,0,0,2020-10-29
209,2020-10-29 23:13:42,42154.6681,103.9074,0,0,2020-10-29
210,2020-10-30 10:55:50,42154.7376,104.444,0,0,2020-10-30
211,2020-10-31 11:03:03,42154.8729,104.5194,0,0,2020-10-31
212,2020-11-01 11:10:07,42155.0119,104.5933,0,0,2020-11-01
213,2020-11-01 22:38:18,42155.0777,104.3663,0,0,2020-11-01
214,2020-11-02 11:17:22,42155.1399,104.667,0,0,2020-11-02
215,2020-11-02 21:37:31,42155.2055,104.7061,0,0,2020-11-02
216,2020-11-02 23:20:47,42155.215,104.3069,0,0,2020-11-02
217,2020-11-03 11:24:29,42155.273,104.74,0,0,2020-11-03
218,2020-11-04 11:31:35,42155.4108,104.8122,0,0,2020-11-04
219,2020-11-04 21:51:54,42155.4728,104.8564,0,0,2020-11-04
220,2020-11-05 11:38:44,42155.554,104.8839,0,0,2020-11-05
221,2020-11-05 21:34:36,42155.6073,105.0216,0,0,2020-11-05
222,2020-11-06 11:45:46,42155.6823,104.9588,0,0,2020-11-06
223,2020-11-07 10:09:36,42155.809,105.4443,0,0,2020-11-07
224,2020-11-07 12:32:18,42155.8252,104.9238,0,0,2020-11-07
225,2020-11-10 20:51:12,42156.2707,105.6571,0,0,2020-11-10
226,2020-11-11 10:38:15,42156.352,105.6887,0,0,2020-11-11
227,2020-11-11 23:21:26,42156.4254,105.1927,0,0,2020-11-11
228,2020-11-12 09:58:43,42157.8088,105.9406,0,0,2020-11-12
229,2020-11-13 10:52:27,42156.6314,105.805,0,0,2020-11-13
230,2020-11-13 21:12:42,42156.691,105.8417,0,0,2020-11-13
231,2020-11-14 21:19:50,42156.8219,105.8989,0,0,2020-11-14
232,2020-11-15 11:06:39,42156.9076,105.9233,0,0,2020-11-15
233,2020-11-15 21:26:54,42156.9698,105.9515,0,0,2020-11-15
234,2020-11-16 09:30:35,42157.0396,106.3891,0,0,2020-11-16
235,2020-11-17 09:37:44,42157.1845,106.4373,0,0,2020-11-17
236,2020-11-18 09:44:53,42157.3156,106.4855,0,0,2020-11-18
237,2020-11-18 21:48:20,42157.4011,106.1006,0,0,2020-11-18
238,2020-11-19 20:12:13,42157.5378,106.5518,0,0,2020-11-19
239,2020-11-20 09:59:09,42157.6199,106.5712,0,0,2020-11-20
240,2020-11-20 20:19:20,42157.683,106.601,0,0,2020-11-20
241,2020-11-20 22:02:36,42157.6931,106.1958,0,0,2020-11-20
242,2020-11-21 20:26:30,42157.82,106.6474,0,0,2020-11-21
243,2020-11-22 10:13:25,42157.9116,106.6555,0,0,2020-11-22
244,2020-11-22 20:33:36,42157.9739,106.6882,0,0,2020-11-22
245,2020-11-23 11:36:32,42158.07,106.4847,0,0,2020-11-23
246,2020-11-23 22:24:02,42158.1291,106.341,0,0,2020-11-23
247,2020-11-24 10:27:40,42158.1972,106.7404,0,0,2020-11-24
248,2020-11-24 20:47:53,42158.2597,106.7635,0,0,2020-11-24
249,2020-11-25 08:51:36,42158.3275,107.1866,0,0,2020-11-25
250,2020-11-25 21:21:46,42158.4065,106.6907,0,0,2020-11-25
251,2020-11-26 08:58:44,42158.4735,107.2181,0,0,2020-11-26
252,2020-11-26 21:02:09,42158.5492,106.8301,0,0,2020-11-26
253,2020-11-26 23:11:24,42158.5607,106.4609,0,0,2020-11-26
254,2020-11-27 09:05:51,42158.615,107.2482,0,0,2020-11-27
255,2020-11-27 21:54:38,42158.6943,106.6974,0,0,2020-11-27
256,2020-11-28 09:12:55,42158.7593,107.2764,0,0,2020-11-28
257,2020-11-29 09:20:07,42158.902,107.303,0,0,2020-11-29
258,2020-11-29 21:23:34,42158.9732,106.9235,0,0,2020-11-29
259,2020-11-30 09:27:14,42159.0494,107.3285,0,0,2020-11-30
260,2020-11-30 19:47:21,42159.1136,107.3586,0,0,2020-11-30
261,2020-12-01 09:34:23,42159.1923,107.3542,0,0,2020-12-01
262,2020-12-01 21:37:38,42159.2655,106.9855,0,0,2020-12-01
263,2020-12-02 20:01:27,42159.3969,107.4072,0,0,2020-12-02
264,2020-12-02 21:44:43,42159.4031,107.019,0,0,2020-12-02
265,2020-12-03 09:48:24,42159.4653,107.4092,0,0,2020-12-03
266,2020-12-04 20:15:39,42159.6771,107.4463,0,0,2020-12-04
267,2020-12-05 19:50:52,42159.8153,107.593,0,0,2020-12-05
268,2020-12-05 21:14:32,42159.8209,107.2681,0,0,2020-12-05
269,2020-12-05 22:46:09,42159.8279,107.0765,0,0,2020-12-05
270,2020-12-06 14:25:51,42159.9156,107.769,0,0,2020-12-06
271,2020-12-06 20:00:09,42159.9521,107.6,0,0,2020-12-06
272,2020-12-07 20:13:53,42160.0986,107.5855,0,0,2020-12-07
273,2020-12-08 23:42:16,42160.2564,107.3061,0,0,2020-12-08
274,2020-12-09 21:02:21,42160.3828,107.4865,0,0,2020-12-09
275,2020-12-09 23:59:31,42160.4097,107.413,0,0,2020-12-09
276,2020-12-10 19:47:49,42160.5213,107.8088,0,0,2020-12-10
277,2020-12-11 21:13:20,42160.6791,107.5326,0,0,2020-12-11
278,2020-12-12 19:29:16,42160.8144,107.953,0,0,2020-12-12
279,2020-12-13 20:51:22,42160.9641,107.6728,0,0,2020-12-13
280,2020-12-14 07:40:09,42161.0314,108.3466,0,0,2020-12-14
281,2020-12-15 07:47:09,42161.1729,108.3467,0,0,2020-12-15
282,2020-12-15 19:50:37,42161.2483,107.957,0,0,2020-12-15
283,2020-12-16 07:54:18,42161.3251,108.3431,0,0,2020-12-16
284,2020-12-16 19:57:44,42161.419,107.9524,0,0,2020-12-16
285,2020-12-17 08:01:22,42161.4857,108.3371,0,0,2020-12-17
286,2020-12-17 20:04:50,42161.5533,107.9526,0,0,2020-12-17
287,2020-12-18 08:08:32,42161.6208,108.3333,0,0,2020-12-18
288,2020-12-18 20:11:48,42161.697,107.9518,0,0,2020-12-18
289,2020-12-19 08:15:28,42161.7839,108.3256,0,0,2020-12-19
290,2020-12-19 21:08:15,42161.8756,107.8115,0,0,2020-12-19
291,2020-12-20 08:22:38,42161.9277,108.3196,0,0,2020-12-20
292,2020-12-20 22:14:16,42162.0054,107.7964,0,0,2020-12-20
293,2020-12-21 08:29:41,42162.069,108.3142,0,0,2020-12-21
294,2020-12-21 22:32:37,42162.1623,107.8504,0,0,2020-12-21
295,2020-12-22 18:56:54,42162.2857,108.3184,0,0,2020-12-22
296,2020-12-24 19:11:05,42162.5758,108.284,0,0,2020-12-24
297,2020-12-24 23:48:27,42162.6001,108.1978,0,0,2020-12-24
298,2020-12-25 19:18:16,42162.7224,108.2645,0,0,2020-12-25
299,2020-12-26 07:21:51,42162.7966,108.6292,0,0,2020-12-26
300,2020-12-26 21:18:46,42162.8774,107.9664,0,0,2020-12-26
301,2020-12-26 22:49:03,42162.8922,108.0627,0,0,2020-12-26
302,2020-12-27 07:29:00,42162.9477,108.6055,0,0,2020-12-27
303,2020-12-27 23:12:38,42163.0405,108.172,0,0,2020-12-27
304,2020-12-28 21:50:10,42163.1641,108.0126,0,0,2020-12-28
305,2020-12-28 23:26:08,42163.1723,108.2609,0,0,2020-12-28
306,2020-12-29 07:43:09,42163.2244,108.5611,0,0,2020-12-29
307,2020-12-29 20:46:12,42163.3046,108.0476,0,0,2020-12-29
308,2020-12-30 07:50:12,42163.373,108.5375,0,0,2020-12-30
309,2020-12-30 20:55:03,42163.4554,108.0478,0,0,2020-12-30
310,2020-12-30 22:29:04,42163.4635,108.1273,0,0,2020-12-30
311,2020-12-31 18:17:32,42163.5804,108.5285,0,0,2020-12-31
312,2021-01-01 21:29:14,42163.7357,108.0697,0,0,2021-01-01
313,2021-01-01 23:04:33,42163.7486,108.2976,0,0,2021-01-01
314,2021-01-02 19:00:35,42163.8711,108.3475,0,0,2021-01-02
315,2021-01-02 21:46:32,42163.8879,108.1022,0,0,2021-01-02
316,2021-01-03 22:07:08,42164.0278,108.1593,0,0,2021-01-03
317,2021-01-04 21:08:19,42164.1508,108.0942,0,0,2021-01-04
318,2021-01-05 21:15:17,42164.2963,108.1052,0,0,2021-01-05
319,2021-01-06 20:15:51,42164.4424,108.1267,0,0,2021-01-06
320,2021-01-06 23:00:47,42164.4612,108.3981,0,0,2021-01-06
321,2021-01-07 19:22:08,42164.5831,108.2375,0,0,2021-01-07
322,2021-01-08 07:10:32,42164.6535,108.6198,0,0,2021-01-08
323,2021-01-08 20:26:42,42164.7373,108.1092,0,0,2021-01-08
324,2021-01-08 23:37:58,42164.7572,108.6074,0,0,2021-01-08
325,2021-01-09 15:00:01,42164.8461,109.0601,0,0,2021-01-09
326,2021-01-09 20:50:49,42164.882,108.1037,0,0,2021-01-09
327,2021-01-09 23:58:30,42164.9055,108.7254,0,0,2021-01-09
328,2021-01-10 19:40:15,42165.0258,108.1584,0,0,2021-01-10
329,2021-01-11 17:42:42,42165.1561,108.5394,0,0,2021-01-11
330,2021-01-11 18:14:42,42165.1586,108.4095,0,0,2021-01-11
331,2021-01-12 17:59:22,42165.3106,108.4473,0,0,2021-01-12
332,2021-01-13 18:06:20,42165.4603,108.3951,0,0,2021-01-13
333,2021-01-13 21:57:46,42165.4791,108.2358,0,0,2021-01-13
334,2021-01-14 22:18:28,42165.6237,108.3152,0,0,2021-01-14
335,2021-01-15 12:16:09,42165.716,108.8286,0,0,2021-01-15
336,2021-01-15 19:46:41,42165.7709,108.0709,0,0,2021-01-15
337,2021-01-16 00:12:33,42165.7877,108.8513,0,0,2021-01-16
338,2021-01-16 19:59:14,42165.9209,108.0415,0,0,2021-01-16
339,2021-01-16 22:53:25,42165.9355,108.4717,0,0,2021-01-16
340,2021-01-17 20:01:04,42166.0619,108.0229,0,0,2021-01-17
341,2021-01-17 21:35:35,42166.074,108.1566,0,0,2021-01-17
342,2021-01-18 20:22:28,42166.2122,108.0069,0,0,2021-01-18
343,2021-01-19 20:50:42,42166.3577,108.0257,0,0,2021-01-19
344,2021-01-20 22:15:21,42166.5108,108.2882,0,0,2021-01-20
345,2021-01-21 21:17:19,42166.6451,108.062,0,0,2021-01-21
346,2021-01-22 17:26:40,42166.7659,108.2483,0,0,2021-01-22
347,2021-01-23 17:54:29,42166.914,108.1008,0,0,2021-01-23
348,2021-01-24 05:12:42,42166.9796,108.5746,0,0,2021-01-24
349,2021-01-24 17:40:47,42167.0542,108.1067,0,0,2021-01-24
350,2021-01-25 19:45:51,42167.2159,107.8197,0,0,2021-01-25
351,2021-01-26 17:54:56,42167.3449,107.9653,0,0,2021-01-26
352,2021-01-26 21:21:18,42167.3659,107.9875,0,0,2021-01-26
353,2021-01-27 17:44:42,42167.4655,107.9547,0,0,2021-01-27
354,2021-01-28 20:14:18,42167.6334,107.7543,0,0,2021-01-28
355,2021-01-29 18:02:47,42167.761,107.7978,0,0,2021-01-29
356,2021-01-30 14:55:38,42167.897,108.4402,0,0,2021-01-30
357,2021-01-31 16:33:42,42168.0512,108.0064,0,0,2021-01-31
358,2021-02-01 16:54:05,42168.1723,107.8685,0,0,2021-02-01
359,2021-02-02 19:20:30,42168.3257,107.507,0,0,2021-02-02
360,2021-02-03 04:15:26,42168.3518,108.2576,0,0,2021-02-03
361,2021-02-03 17:07:42,42168.4325,107.6991,0,0,2021-02-03
362,2021-02-06 03:17:42,42168.7979,108.276,0,0,2021-02-06
363,2021-02-06 17:29:14,42168.8893,107.4362,0,0,2021-02-06
364,2021-02-06 19:25:48,42168.9022,107.3214,0,0,2021-02-06
365,2021-02-07 17:06:42,42169.0332,107.4402,0,0,2021-02-07
366,2021-02-07 21:39:48,42169.0584,107.7163,0,0,2021-02-07
367,2021-02-08 16:00:02,42169.1686,107.625,0,0,2021-02-08
368,2021-02-08 18:41:08,42169.1798,107.1954,0,0,2021-02-08
369,2021-02-09 16:07:05,42169.3167,107.5224,0,0,2021-02-09
370,2021-02-10 16:14:11,42169.4569,107.4197,0,0,2021-02-10
371,2021-02-11 20:02:40,42169.6217,107.1487,0,0,2021-02-11
372,2021-02-12 16:28:15,42169.7477,107.2112,0,0,2021-02-12
373,2021-02-13 16:35:22,42169.8943,107.1059,0,0,2021-02-13
374,2021-02-14 16:42:19,42170.0323,107.0028,0,0,2021-02-14
375,2021-02-15 15:06:10,42170.1632,107.2943,0,0,2021-02-15
376,2021-02-16 15:24:13,42170.3068,107.1334,0,0,2021-02-16
377,2021-02-17 19:55:44,42170.477,106.7847,0,0,2021-02-17
378,2021-02-18 20:15:44,42170.6122,106.7987,0,0,2021-02-18
379,2021-02-20 15:41:26,42170.8694,106.7,0,0,2021-02-20
