序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
87,2020-08-24 18:18:48,42132.9122,70.7681,0,0,2020-08-24
88,2020-08-24 23:21:45,42132.9102,71.189,0,0,2020-08-24
89,2020-08-25 13:04:17,42132.8937,71.5863,0,0,2020-08-25
90,2020-08-25 18:26:03,42132.8875,71.1396,0,0,2020-08-25
91,2020-08-26 01:12:24,42132.8817,72.0661,0,0,2020-08-26
92,2020-08-27 00:03:52,42132.8691,72.2486,0,0,2020-08-27
93,2020-08-27 22:46:54,42132.8556,72.3244,0,0,2020-08-27
94,2020-08-28 19:09:15,42132.8433,72.2445,0,0,2020-08-28
95,2020-08-29 05:13:42,42132.8313,72.8811,0,0,2020-08-29
96,2020-08-29 20:54:51,42132.8204,72.744,0,0,2020-08-29
97,2020-08-30 17:46:45,42132.8151,73.2085,0,0,2020-08-30
98,2020-08-31 02:30:30,42132.8173,74.1793,0,0,2020-08-31
99,2020-08-31 16:37:40,42132.8128,73.8183,0,0,2020-08-31
100,2020-08-31 18:50:30,42132.8145,73.4698,0,0,2020-08-31
101,2020-09-01 16:43:54,42132.8106,74.1857,0,0,2020-09-01
102,2020-09-01 22:24:31,42132.8114,74.3881,0,0,2020-09-01
103,2020-09-02 18:37:55,42132.8075,74.2864,0,0,2020-09-02
104,2020-09-03 14:05:32,42132.8011,75.3647,0,0,2020-09-03
105,2020-09-03 17:48:04,42132.8028,74.7751,0,0,2020-09-03
106,2020-09-04 23:08:43,42132.8033,75.8933,0,0,2020-09-04
107,2020-09-05 02:28:12,42132.805,76.1703,0,0,2020-09-05
108,2020-09-05 18:03:51,42132.8033,75.5344,0,0,2020-09-05
109,2020-09-06 03:06:32,42132.8044,76.4572,0,0,2020-09-06
110,2020-09-06 18:14:50,42132.8072,75.9174,0,0,2020-09-06
111,2020-09-07 16:33:45,42132.8084,76.5534,0,0,2020-09-07
112,2020-09-08 02:54:06,42132.8145,77.2745,0,0,2020-09-08
113,2020-09-09 03:01:24,42132.8226,77.6371,0,0,2020-09-09
114,2020-09-09 15:04:54,42132.8274,77.6191,0,0,2020-09-09
115,2020-09-10 03:08:21,42132.8291,77.9984,0,0,2020-09-10
116,2020-09-10 16:55:26,42132.8363,77.6608,0,0,2020-09-10
117,2020-09-11 03:15:52,42132.8433,78.3542,0,0,2020-09-11
118,2020-09-11 17:02:43,42132.85,78.0352,0,0,2020-09-11
119,2020-09-12 15:26:30,42132.8632,78.7184,0,0,2020-09-12
120,2020-09-12 20:34:52,42132.8643,78.6512,0,0,2020-09-12
121,2020-09-13 15:33:45,42132.8744,79.0837,0,0,2020-09-13
122,2020-09-14 15:41:01,42132.8957,79.4477,0,0,2020-09-14
123,2020-09-15 02:17:16,42132.9066,80.1122,0,0,2020-09-15
124,2020-09-15 19:02:18,42132.9203,79.6263,0,0,2020-09-15
125,2020-09-16 02:08:37,42132.9264,80.5285,0,0,2020-09-16
126,2020-09-16 16:16:42,42132.9424,80.1168,0,0,2020-09-16
127,2020-09-17 03:04:42,42132.9541,80.7013,0,0,2020-09-17
128,2020-09-17 18:57:05,42132.9704,80.4525,0,0,2020-09-17
129,2020-09-19 02:30:23,42133.0065,81.6056,0,0,2020-09-19
130,2020-09-19 14:33:54,42133.0266,81.6064,0,0,2020-09-19
131,2020-09-20 03:24:42,42133.0406,81.7653,0,0,2020-09-20
132,2020-09-20 21:57:53,42133.0717,82.474,0,0,2020-09-20
133,2020-09-21 02:44:49,42133.0795,82.3107,0,0,2020-09-21
134,2020-09-21 14:48:19,42133.0994,82.3316,0,0,2020-09-21
135,2020-09-22 19:35:03,42133.15,82.6941,0,0,2020-09-22
136,2020-09-23 02:59:14,42133.1629,83.012,0,0,2020-09-23
137,2020-09-23 19:55:23,42133.1917,83.2095,0,0,2020-09-23
138,2020-09-24 14:15:22,42133.2284,83.5947,0,0,2020-09-24
139,2020-09-25 03:13:44,42133.2477,83.7144,0,0,2020-09-25
140,2020-09-25 14:20:03,42133.2734,83.9638,0,0,2020-09-25
141,2020-09-25 15:17:18,42133.2773,83.7825,0,0,2020-09-25
142,2020-09-26 03:21:00,42133.3045,84.0655,0,0,2020-09-26
143,2020-09-26 16:33:05,42133.3344,84.0215,0,0,2020-09-26
144,2020-09-27 20:53:24,42133.4018,85.185,0,0,2020-09-27
145,2020-09-28 01:40:42,42133.4153,85.2256,0,0,2020-09-28
146,2020-09-28 21:15:12,42133.4595,85.6977,0,0,2020-09-28
147,2020-09-29 01:54:22,42133.4707,85.5477,0,0,2020-09-29
148,2020-09-29 14:03:03,42133.497,85.5456,0,0,2020-09-29
149,2020-09-30 01:33:42,42133.5261,86.0073,0,0,2020-09-30
150,2020-09-30 14:25:42,42133.5555,85.8524,0,0,2020-09-30
151,2020-10-01 13:18:42,42133.6086,86.449,0,0,2020-10-01
152,2020-10-02 02:21:12,42133.64,86.5626,0,0,2020-10-02
153,2020-10-02 14:24:46,42133.6719,86.6154,0,0,2020-10-02
154,2020-10-03 02:28:24,42133.7043,86.9071,0,0,2020-10-03
155,2020-10-03 14:32:01,42133.7368,86.973,0,0,2020-10-03
156,2020-10-04 13:36:42,42133.7992,87.5236,0,0,2020-10-04
157,2020-10-04 14:39:17,42133.8039,87.3319,0,0,2020-10-04
158,2020-10-05 12:52:52,42133.8607,88.0412,0,0,2020-10-05
159,2020-10-05 14:46:31,42133.8666,87.6941,0,0,2020-10-05
160,2020-10-06 01:06:50,42133.8977,88.3549,0,0,2020-10-06
161,2020-10-06 20:38:35,42133.9536,88.8938,0,0,2020-10-06
162,2020-10-07 01:14:07,42133.9688,88.6951,0,0,2020-10-07
163,2020-10-07 13:17:41,42134.0018,88.711,0,0,2020-10-07
164,2020-10-08 13:26:42,42134.0734,89.0554,0,0,2020-10-08
165,2020-10-08 19:43:38,42134.0944,89.4964,0,0,2020-10-08
166,2020-10-09 01:40:43,42134.1092,89.3231,0,0,2020-10-09
167,2020-10-09 13:45:42,42134.149,89.3685,0,0,2020-10-09
168,2020-10-10 01:35:37,42134.1848,89.7113,0,0,2020-10-10
169,2020-10-10 21:37:39,42134.2458,90.6578,0,0,2020-10-10
170,2020-10-11 12:03:09,42134.2872,90.4379,0,0,2020-10-11
171,2020-10-11 20:29:32,42134.3152,90.9106,0,0,2020-10-11
172,2020-10-12 13:53:41,42134.3717,90.4669,0,0,2020-10-12
173,2020-10-12 22:10:56,42134.3991,91.4464,0,0,2020-10-12
174,2020-10-13 01:18:45,42134.4103,90.8783,0,0,2020-10-13
175,2020-10-14 02:04:30,42134.4951,91.072,0,0,2020-10-14
176,2020-10-14 21:16:13,42134.5628,92.2078,0,0,2020-10-14
177,2020-10-15 01:20:42,42134.5765,91.5981,0,0,2020-10-15
178,2020-10-15 11:52:42,42134.6132,91.95,0,0,2020-10-15
179,2020-10-16 12:25:42,42134.7002,92.2121,0,0,2020-10-16
180,2020-10-16 22:09:23,42134.7428,92.9669,0,0,2020-10-16
181,2020-10-17 00:57:06,42134.7478,92.4166,0,0,2020-10-17
182,2020-10-17 12:33:42,42134.792,92.5511,0,0,2020-10-17
183,2020-10-18 11:10:27,42134.8802,93.1714,0,0,2020-10-18
184,2020-10-18 18:15:17,42134.9054,93.2115,0,0,2020-10-18
185,2020-10-19 00:57:20,42134.9294,93.1353,0,0,2020-10-19
186,2020-10-19 21:31:22,42135.0114,94.1324,0,0,2020-10-19
187,2020-10-20 13:51:23,42135.0822,93.4431,0,0,2020-10-20
188,2020-10-21 00:36:04,42135.1236,93.9353,0,0,2020-10-21
189,2020-10-22 13:22:37,42135.282,94.2327,0,0,2020-10-22
190,2020-10-22 20:39:27,42135.3148,95.2607,0,0,2020-10-22
191,2020-10-22 23:43:03,42135.329,94.8617,0,0,2020-10-22
192,2020-10-23 12:49:12,42135.3822,94.6768,0,0,2020-10-23
193,2020-10-23 20:54:24,42135.4164,95.6443,0,0,2020-10-23
194,2020-10-23 23:50:16,42135.4289,95.1849,0,0,2020-10-23
195,2020-10-24 19:54:31,42135.521,95.9623,0,0,2020-10-24
196,2020-10-24 23:51:14,42135.5381,95.5312,0,0,2020-10-24
197,2020-10-25 12:01:01,42135.5915,95.5337,0,0,2020-10-25
198,2020-10-25 20:06:46,42135.6307,96.3639,0,0,2020-10-25
199,2020-10-26 12:08:14,42135.7032,95.865,0,0,2020-10-26
200,2020-10-26 21:47:24,42135.7446,96.6747,0,0,2020-10-26
201,2020-10-27 00:11:53,42135.7544,96.1447,0,0,2020-10-27
202,2020-10-27 12:15:27,42135.8073,96.1976,0,0,2020-10-27
203,2020-10-28 13:39:28,42135.9248,96.3902,0,0,2020-10-28
204,2020-10-29 00:26:19,42135.9755,96.7841,0,0,2020-10-29
205,2020-10-29 12:29:55,42136.0309,96.8641,0,0,2020-10-29
206,2020-10-29 16:19:23,42136.0502,97.0743,0,0,2020-10-29
207,2020-10-30 00:33:35,42136.0894,97.105,0,0,2020-10-30
208,2020-10-30 12:37:12,42136.1437,97.1995,0,0,2020-10-30
209,2020-10-31 11:01:10,42136.2498,97.8247,0,0,2020-10-31
210,2020-11-01 11:08:22,42136.3631,98.1464,0,0,2020-11-01
211,2020-11-01 21:58:07,42136.4152,98.7385,0,0,2020-11-01
212,2020-11-02 11:15:29,42136.4742,98.4679,0,0,2020-11-02
213,2020-11-02 20:52:04,42136.5179,99.2645,0,0,2020-11-02
214,2020-11-02 23:19:09,42136.5333,98.7567,0,0,2020-11-02
215,2020-11-03 12:51:32,42136.6027,98.584,0,0,2020-11-03
216,2020-11-04 11:29:57,42136.7141,99.1076,0,0,2020-11-04
217,2020-11-04 21:50:24,42136.7644,99.7845,0,0,2020-11-04
218,2020-11-05 11:37:13,42136.8299,99.4289,0,0,2020-11-05
219,2020-11-05 21:36:20,42136.8775,100.1717,0,0,2020-11-05
220,2020-11-06 11:44:16,42136.948,99.7518,0,0,2020-11-06
221,2020-11-07 10:08:13,42137.0597,100.3794,0,0,2020-11-07
222,2020-11-07 11:51:28,42137.0689,100.0759,0,0,2020-11-07
223,2020-11-10 21:34:27,42137.484,101.8383,0,0,2020-11-10
224,2020-11-11 12:16:02,42137.5607,101.4017,0,0,2020-11-11
225,2020-11-12 10:06:47,42138.7942,102.0427,0,0,2020-11-12
226,2020-11-13 10:51:27,42137.8126,102.2373,0,0,2020-11-13
227,2020-11-14 21:19:04,42137.9993,103.1933,0,0,2020-11-14
228,2020-11-15 11:05:54,42138.0748,102.8584,0,0,2020-11-15
229,2020-11-15 21:26:16,42138.1317,103.484,0,0,2020-11-15
230,2020-11-16 09:29:50,42138.1988,103.4626,0,0,2020-11-16
231,2020-11-16 11:48:55,42138.2128,103.1175,0,0,2020-11-16
232,2020-11-17 09:36:59,42138.3346,103.7607,0,0,2020-11-17
233,2020-11-18 09:44:08,42138.4762,104.0564,0,0,2020-11-18
234,2020-11-18 21:47:50,42138.5462,104.3403,0,0,2020-11-18
235,2020-11-19 20:11:50,42138.6778,105.0278,0,0,2020-11-19
236,2020-11-20 09:58:39,42138.7561,104.6458,0,0,2020-11-20
237,2020-11-20 21:37:13,42138.8258,105.0058,0,0,2020-11-20
238,2020-11-21 08:22:33,42138.8894,105.2558,0,0,2020-11-21
239,2020-11-21 20:26:15,42138.9627,105.6012,0,0,2020-11-21
240,2020-11-22 10:30:42,42139.0413,105.193,0,0,2020-11-22
241,2020-11-22 20:33:21,42139.1029,105.8822,0,0,2020-11-22
242,2020-11-23 10:27:32,42139.1891,105.514,0,0,2020-11-23
243,2020-11-23 20:40:39,42139.2479,106.1578,0,0,2020-11-23
244,2020-11-23 22:23:54,42139.2563,105.7499,0,0,2020-11-23
245,2020-11-24 20:47:46,42139.3876,106.4319,0,0,2020-11-24
246,2020-11-25 08:51:21,42139.4542,106.4058,0,0,2020-11-25
247,2020-11-25 21:21:46,42139.527,106.5925,0,0,2020-11-25
248,2020-11-26 08:58:36,42139.5973,106.6872,0,0,2020-11-26
249,2020-11-26 21:02:09,42139.6698,106.9718,0,0,2020-11-26
250,2020-11-27 09:05:43,42139.7431,106.9673,0,0,2020-11-27
251,2020-11-27 21:54:38,42139.8226,107.0638,0,0,2020-11-27
252,2020-11-28 09:12:55,42139.8917,107.2459,0,0,2020-11-28
253,2020-11-29 09:20:07,42140.0325,107.5258,0,0,2020-11-29
254,2020-11-29 22:47:14,42140.1112,107.5209,0,0,2020-11-29
255,2020-11-30 00:07:09,42140.1185,107.4751,0,0,2020-11-30
256,2020-11-30 09:27:21,42140.1736,107.8058,0,0,2020-11-30
257,2020-11-30 19:47:43,42140.2391,108.4529,0,0,2020-11-30
258,2020-12-01 09:34:31,42140.3192,108.0864,0,0,2020-12-01
259,2020-12-01 21:38:01,42140.392,108.3057,0,0,2020-12-01
260,2020-12-02 20:24:21,42140.528,108.8828,0,0,2020-12-02
261,2020-12-02 22:46:27,42140.5451,108.4297,0,0,2020-12-02
262,2020-12-03 08:05:24,42140.5983,108.9351,0,0,2020-12-03
263,2020-12-04 20:16:17,42140.8161,109.4872,0,0,2020-12-04
264,2020-12-05 17:34:46,42140.9426,110.2816,0,0,2020-12-05
265,2020-12-05 20:23:25,42140.9588,109.7406,0,0,2020-12-05
266,2020-12-06 14:23:44,42141.0613,110.2144,0,0,2020-12-06
267,2020-12-06 20:10:19,42141.101,110.0763,0,0,2020-12-06
268,2020-12-07 20:14:19,42141.2517,110.3385,0,0,2020-12-07
269,2020-12-08 18:16:03,42141.3852,111.0674,0,0,2020-12-08
270,2020-12-09 21:03:39,42141.5487,110.7091,0,0,2020-12-09
271,2020-12-09 23:58:34,42141.5649,110.5878,0,0,2020-12-09
272,2020-12-10 19:37:32,42141.6878,111.3187,0,0,2020-12-10
273,2020-12-11 21:25:40,42141.8468,111.2038,0,0,2020-12-11
274,2020-12-12 21:42:27,42141.9997,111.4475,0,0,2020-12-12
275,2020-12-12 23:17:58,42142.0095,111.423,0,0,2020-12-12
276,2020-12-13 22:04:10,42142.1576,111.6985,0,0,2020-12-13
277,2020-12-14 07:41:09,42142.2195,112.1065,0,0,2020-12-14
278,2020-12-15 07:48:25,42142.3765,112.3554,0,0,2020-12-15
279,2020-12-15 19:52:00,42142.456,112.6017,0,0,2020-12-15
280,2020-12-16 07:55:33,42142.5344,112.6044,0,0,2020-12-16
281,2020-12-16 22:22:07,42142.6333,112.5395,0,0,2020-12-16
282,2020-12-17 08:02:45,42142.6926,112.8535,0,0,2020-12-17
283,2020-12-17 22:36:19,42142.7833,112.8312,0,0,2020-12-17
284,2020-12-18 08:09:55,42142.8446,113.1043,0,0,2020-12-18
285,2020-12-18 20:13:26,42142.9185,113.3113,0,0,2020-12-18
286,2020-12-19 08:16:59,42142.9981,113.3561,0,0,2020-12-19
287,2020-12-19 16:02:34,42143.0465,114.3659,0,0,2020-12-19
288,2020-12-19 23:51:22,42143.0963,113.564,0,0,2020-12-19
289,2020-12-20 20:19:15,42143.2307,113.8129,0,0,2020-12-20
290,2020-12-21 19:44:21,42143.3825,114.1868,0,0,2020-12-21
291,2020-12-22 06:55:06,42143.4525,114.3538,0,0,2020-12-22
292,2020-12-22 21:34:58,42143.5519,114.2013,0,0,2020-12-22
293,2020-12-23 07:02:19,42143.6104,114.5861,0,0,2020-12-23
294,2020-12-24 19:13:06,42143.8428,115.0558,0,0,2020-12-24
295,2020-12-25 07:16:39,42143.9189,115.0509,0,0,2020-12-25
296,2020-12-25 19:20:16,42143.997,115.2745,0,0,2020-12-25
297,2020-12-26 07:23:51,42144.0763,115.2831,0,0,2020-12-26
298,2020-12-26 22:26:52,42144.1706,115.3212,0,0,2020-12-26
299,2020-12-27 07:31:01,42144.2258,115.5177,0,0,2020-12-27
300,2020-12-27 19:34:36,42144.3036,115.7143,0,0,2020-12-27
301,2020-12-28 21:49:41,42144.4716,115.8014,0,0,2020-12-28
302,2020-12-29 20:38:20,42144.6158,116.0626,0,0,2020-12-29
303,2020-12-30 18:12:47,42144.7502,116.7417,0,0,2020-12-30
304,2020-12-30 22:29:30,42144.7749,116.4051,0,0,2020-12-30
305,2021-01-01 19:53:04,42145.0638,116.875,0,0,2021-01-01
306,2021-01-02 17:57:14,42145.1996,117.5008,0,0,2021-01-02
307,2021-01-03 20:29:03,42145.3637,117.3092,0,0,2021-01-03
308,2021-01-05 06:52:11,42145.5824,117.7778,0,0,2021-01-05
309,2021-01-05 21:05:45,42145.6701,117.8054,0,0,2021-01-05
310,2021-01-06 17:58:42,42145.8042,118.3961,0,0,2021-01-06
311,2021-01-07 17:52:42,42145.954,118.6416,0,0,2021-01-07
312,2021-01-08 15:50:43,42146.0954,119.3385,0,0,2021-01-08
313,2021-01-08 23:38:24,42146.1458,118.9937,0,0,2021-01-08
314,2021-01-09 20:47:26,42146.283,118.7646,0,0,2021-01-09
315,2021-01-10 17:48:11,42146.4197,119.3116,0,0,2021-01-10
316,2021-01-10 22:38:12,42146.4516,119.2825,0,0,2021-01-10
317,2021-01-11 17:33:42,42146.5743,119.5828,0,0,2021-01-11
318,2021-01-12 17:26:42,42146.7252,119.823,0,0,2021-01-12
319,2021-01-13 18:09:43,42146.8907,119.8736,0,0,2021-01-13
320,2021-01-14 16:43:42,42147.0375,120.4157,0,0,2021-01-14
321,2021-01-15 16:40:36,42147.1906,120.6335,0,0,2021-01-15
322,2021-01-16 19:44:20,42147.364,120.3536,0,0,2021-01-16
323,2021-01-17 16:54:50,42147.5012,120.9781,0,0,2021-01-17
324,2021-01-18 19:02:28,42147.6684,120.812,0,0,2021-01-18
325,2021-01-19 17:09:04,42147.8079,121.3186,0,0,2021-01-19
326,2021-01-19 20:41:26,42147.8297,121.088,0,0,2021-01-19
327,2021-01-20 16:49:42,42147.9583,121.5905,0,0,2021-01-20
328,2021-01-21 16:41:42,42148.1075,121.8162,0,0,2021-01-21
329,2021-01-22 18:41:51,42148.2717,121.669,0,0,2021-01-22
330,2021-01-23 15:54:25,42148.4036,122.3916,0,0,2021-01-23
331,2021-01-24 16:01:33,42148.5526,122.5491,0,0,2021-01-24
332,2021-01-24 20:48:25,42148.5814,122.2195,0,0,2021-01-24
333,2021-01-25 16:08:39,42148.701,122.7052,0,0,2021-01-25
334,2021-01-26 16:15:51,42148.8478,122.8601,0,0,2021-01-26
335,2021-01-27 20:57:46,42149.022,122.9014,0,0,2021-01-27
336,2021-01-28 20:22:36,42149.1637,123.0106,0,0,2021-01-28
337,2021-01-29 20:32:43,42149.3127,123.25,0,0,2021-01-29
338,2021-01-30 14:15:05,42149.4163,124.0585,0,0,2021-01-30
339,2021-01-31 15:22:42,42149.5662,123.9715,0,0,2021-01-31
340,2021-01-31 21:10:18,42149.6028,123.7945,0,0,2021-01-31
341,2021-02-01 21:25:42,42149.7476,124.057,0,0,2021-02-01
342,2021-02-02 15:22:28,42149.8569,124.3165,0,0,2021-02-02
343,2021-02-03 13:46:21,42149.9936,124.857,0,0,2021-02-03
344,2021-02-03 15:29:37,42150.0048,124.4562,0,0,2021-02-03
345,2021-02-04 13:53:29,42150.1426,125.0049,0,0,2021-02-04
346,2021-02-05 15:43:53,42150.3022,124.7332,0,0,2021-02-05
347,2021-02-05 19:34:09,42150.3258,124.5131,0,0,2021-02-05
348,2021-02-06 20:53:17,42150.4787,124.9575,0,0,2021-02-06
349,2021-02-07 19:27:59,42150.6215,124.8852,0,0,2021-02-07
350,2021-02-08 12:13:49,42150.7243,125.9268,0,0,2021-02-08
351,2021-02-08 16:05:04,42150.7473,125.1507,0,0,2021-02-08
352,2021-02-09 14:28:59,42150.886,125.6854,0,0,2021-02-09
353,2021-02-10 15:06:12,42151.0344,125.6889,0,0,2021-02-10
354,2021-02-10 21:01:43,42151.0717,125.7627,0,0,2021-02-10
355,2021-02-11 14:48:42,42151.182,125.9148,0,0,2021-02-11
356,2021-02-12 13:07:01,42151.3176,126.464,0,0,2021-02-12
357,2021-02-12 15:30:16,42151.3344,125.906,0,0,2021-02-12
358,2021-02-13 13:14:13,42151.4663,126.5938,0,0,2021-02-13
359,2021-02-13 14:57:21,42151.4756,126.184,0,0,2021-02-13
360,2021-02-14 15:04:29,42151.6232,126.3057,0,0,2021-02-14
361,2021-02-15 13:28:26,42151.7571,126.8415,0,0,2021-02-15
362,2021-02-15 15:11:42,42151.7672,126.4273,0,0,2021-02-15
363,2021-02-16 13:35:32,42151.9,126.9601,0,0,2021-02-16
364,2021-02-17 12:33:07,42152.0364,127.3267,0,0,2021-02-17
365,2021-02-17 14:31:42,42152.0473,126.8737,0,0,2021-02-17
366,2021-02-18 13:49:46,42152.1877,127.1873,0,0,2021-02-18
367,2021-02-19 19:06:15,42152.3594,127.0064,0,0,2021-02-19
368,2021-02-20 19:22:57,42152.5037,127.2308,0,0,2021-02-20
369,2021-02-21 12:27:50,42152.6034,127.9155,0,0,2021-02-21
370,2021-02-21 19:33:33,42152.646,127.4362,0,0,2021-02-21
371,2021-02-22 14:18:15,42152.753,127.6201,0,0,2021-02-22
372,2021-02-23 18:56:05,42152.9132,127.6488,0,0,2021-02-23
373,2021-02-24 12:16:47,42153.0213,128.361,0,0,2021-02-24
374,2021-02-25 12:56:14,42153.1569,128.3479,0,0,2021-02-25
375,2021-02-25 19:28:49,42153.1914,128.0851,0,0,2021-02-25
376,2021-02-26 13:14:42,42153.2928,128.4015,0,0,2021-02-26
377,2021-02-27 13:10:26,42153.4278,128.5452,0,0,2021-02-27
378,2021-02-27 18:33:38,42153.4556,128.2245,0,0,2021-02-27
