Timestamp,Value,Category
2020/12/7 20:50,42164.1895,0
2020/12/8 16:42,42164.1251,0
2020/12/9 3:06,42164.0962,0
2020/12/10 3:18,42164.0348,0
2020/12/11 3:43,42163.9686,0
2020/12/12 2:16,42163.9162,0
2020/12/13 3:52,42163.8871,0
2020/12/14 5:42,42163.8355,0
2020/12/15 14:26,42163.7786,0
2020/12/16 23:07,42163.729,0
2020/12/17 12:57,42163.6863,2
2020/12/18 21:02,42163.5692,2
2020/12/19 13:11,42163.4988,2
2020/12/20 23:38,42165.67,2
2020/12/21 14:11,42165.647,2
2020/12/22 3:12,42165.8528,2
2020/12/23 14:52,42165.7718,0
2020/12/24 3:26,42165.7308,0
2020/12/25 15:27,42165.5778,0
2020/12/26 14:11,42165.4925,0
2020/12/27 14:08,42165.4028,0
2020/12/28 5:38,42165.3504,0
2020/12/29 14:22,42165.2327,0
2020/12/30 14:29,42165.1533,0
2020/12/31 4:16,42165.111,0
2021/1/1 21:37,42165.0981,0
2021/1/2 20:57,42164.9122,0
2021/1/3 13:25,42164.8654,0
2021/1/4 20:15,42164.7878,0
2021/1/5 3:25,42164.769,0
2021/1/6 4:58,42164.7059,0
2021/1/7 22:19,42164.633,0
2021/1/8 3:29,42164.6187,0
2021/1/9 3:36,42164.5394,0
2021/1/10 3:44,42164.531,0
2021/1/11 21:04,42164.4457,0
2021/1/12 14:18,42164.3874,0
2021/1/13 15:50,42164.2742,0
2021/1/14 19:42,42164.1761,0
2021/1/15 15:52,42164.1051,0
2021/1/16 21:40,42164.0211,2
2021/1/17 15:54,42163.9608,2
2021/1/18 9:50,42163.8758,2
2021/1/19 19:32,42165.5085,2
2021/1/20 20:40,42165.4396,2
2021/1/21 14:10,42165.3765,2
2021/1/22 14:31,42165.2873,0
2021/1/23 15:19,42165.192,0
2021/1/24 13:59,42165.1115,0
2021/1/25 14:07,42165.0221,0
2021/1/26 15:51,42164.9417,0
2021/1/27 14:41,42164.8668,0
2021/1/28 14:46,42164.7894,0
2021/1/29 21:11,42164.702,0
2021/1/30 15:41,42164.6442,0
2021/1/31 4:29,42164.6067,0
2021/2/1 11:29,42164.5248,0
2021/2/2 20:13,42164.4309,0
2021/2/3 22:04,42164.3552,0
2021/2/4 20:27,42164.2868,0
2021/2/5 20:34,42164.2389,0
2021/2/6 10:21,42164.1988,0
2021/2/7 3:58,42164.1629,0
2021/2/8 0:15,42164.0931,0
2021/2/9 21:03,42164.0087,0
2021/2/10 21:10,42163.9392,0
2021/2/11 12:40,42163.8862,0
2021/2/12 15:09,42163.8153,0
2021/2/13 19:48,42163.72,0
2021/2/14 19:55,42163.6294,0
2021/2/15 13:08,42163.5554,0
2021/2/16 13:16,42163.4613,0
2021/2/17 14:31,42163.3542,0
2021/2/18 18:02,42163.2328,2
2021/2/19 10:10,42163.1582,2
2021/2/20 2:26,42163.0826,2
2021/2/23 23:23,42165.744,2
2021/2/25 21:53,42165.601,2
2021/2/26 19:36,42165.5567,2
2021/2/27 23:23,42165.4903,0
2021/2/28 14:32,42165.4732,0
2021/3/1 13:14,42165.4225,0
2021/3/2 19:10,42165.3493,0
2021/3/3 19:19,42165.2795,0
2021/3/4 20:53,42165.2077,0
2021/3/5 21:09,42165.153,0
2021/3/6 14:58,42165.1082,0
2021/3/7 18:57,42165.0266,0
2021/3/8 13:50,42164.9576,0
2021/3/9 20:54,42164.852,0
2021/3/10 14:08,42164.7875,0
2021/3/11 21:08,42164.6695,0
2021/3/12 21:15,42164.5797,0
2021/3/13 21:22,42164.4872,0
2021/3/14 12:53,42164.4295,0
2021/3/15 6:00,42164.3689,0
2021/3/16 14:51,42164.2335,0
2021/3/17 14:57,42164.1276,0
2021/3/18 18:07,42164.0003,0
2021/3/19 18:42,42163.8815,0
2021/3/20 20:57,42163.7545,0
2021/3/21 13:42,42163.6704,0
2021/3/22 15:07,42163.5739,0
2021/3/23 23:45,42163.4523,0
2021/3/24 20:57,42163.3567,0
2021/3/25 14:10,42163.2976,0
2021/3/26 14:17,42163.2163,2
2021/3/27 14:24,42163.1355,2
2021/3/28 3:15,42163.098,2
2021/3/30 18:12,42165.3221,2
2021/4/4 23:12,42165.6807,2
2021/4/5 21:04,42165.5923,2
2021/4/6 5:32,42165.5573,0
2021/4/7 3:39,42165.4539,0
2021/4/8 14:06,42165.3128,0
2021/4/9 21:06,42165.1783,0
2021/4/10 23:21,42165.0757,0
2021/4/11 14:57,42164.9913,0
2021/4/12 14:34,42164.8825,0
2021/4/13 12:58,42164.7723,0
2021/4/14 13:05,42164.6577,0
2021/4/15 14:25,42164.5388,0
2021/4/16 21:21,42164.4194,0
2021/4/17 13:30,42164.3546,0
2021/4/18 13:47,42164.263,0
2021/4/19 14:07,42164.1724,0
2021/4/20 13:47,42164.0861,0
2021/4/21 23:27,42163.9655,0
2021/4/22 14:01,42163.8893,0
2021/4/23 23:27,42163.7867,0
2021/4/24 14:15,42163.741,0
2021/4/25 14:30,42163.6779,0
2021/4/26 2:19,42163.6536,2
2021/4/27 0:50,42163.5938,2
2021/4/28 1:56,42163.5131,2
2021/4/29 23:05,42165.675,2
2021/4/30 22:01,42165.6167,2
2021/5/1 14:46,42165.5674,2
2021/5/2 15:02,42165.4808,0
2021/5/3 13:36,42165.3905,0
2021/5/4 14:06,42165.2893,0
2021/5/5 22:26,42165.1536,0
2021/5/6 17:23,42165.0695,0
2021/5/7 22:40,42164.9408,0
2021/5/8 22:20,42164.8466,0
2021/5/9 14:17,42164.7737,0
2021/5/10 14:24,42164.6546,0
2021/5/11 23:03,42164.4875,0
2021/5/12 14:55,42164.4003,0
2021/5/13 13:02,42164.2952,0
2021/5/14 13:48,42164.2033,0
2021/5/15 14:13,42164.0819,0
2021/5/16 13:23,42163.9995,0
2021/5/17 13:30,42163.9151,0
2021/5/18 11:54,42163.8386,0
2021/5/19 13:45,42163.7539,0
2021/5/20 14:14,42163.6757,0
2021/5/21 20:39,42163.5947,0
2021/5/22 21:09,42163.5291,0
2021/5/23 21:54,42163.4641,0
2021/5/24 14:20,42163.4116,0
2021/5/25 21:28,42163.3749,0
2021/5/26 2:30,42163.3766,0
2021/5/27 14:42,42163.3208,2
2021/5/28 23:23,42163.2535,2
2021/5/29 19:51,42163.184,2
2021/5/31 3:05,42165.2803,2
2021/6/1 22:11,42165.8438,2
2021/6/2 14:51,42165.7676,2
2021/6/3 22:23,42165.6226,0
2021/6/4 22:30,42165.0384,0
2021/6/6 21:01,42165.3154,0
2021/6/7 14:15,42165.2425,0
2021/6/8 14:22,42165.1564,0
2021/6/9 21:41,42165.0319,0
2021/6/10 5:49,42164.6072,0
2021/6/11 21:36,42164.6375,0
2021/6/12 21:43,42164.7496,0
2021/6/13 21:34,42164.6683,0
2021/6/14 13:46,42164.6083,0
2021/6/15 14:13,42164.5284,0
2021/6/16 13:35,42164.4539,0
2021/6/17 13:42,42164.3773,0
2021/6/18 15:01,42164.3033,0
2021/6/19 22:33,42164.2052,0
2021/6/20 12:19,42164.1834,0
2021/6/21 14:19,42164.0956,0
2021/6/22 21:10,42164.0323,0
2021/6/23 14:54,42163.9776,0
2021/6/24 21:24,42163.9176,0
2021/6/25 14:01,42163.8742,0
2021/6/26 22:24,42163.8027,0
2021/6/27 20:40,42163.7376,0
2021/6/28 14:50,42163.6813,0
2021/6/29 3:02,42163.644,0
2021/6/30 14:04,42163.5339,0
2021/7/1 11:53,42163.4607,0
2021/7/2 13:44,42163.373,0
2021/7/3 13:51,42163.2897,0
2021/7/4 17:24,42163.1756,2
2021/7/5 12:21,42163.059,2
2021/7/6 7:00,42163.0091,2
2021/7/8 23:42,42165.7749,2
2021/7/9 19:43,42165.714,2
2021/7/10 21:33,42165.6296,2
2021/7/11 14:47,42165.5724,0
2021/7/12 14:23,42165.4981,0
2021/7/13 14:54,42165.4241,0
2021/7/14 14:57,42165.3644,0
2021/7/15 10:05,42165.2985,0
2021/7/16 13:39,42165.2273,0
2021/7/17 14:27,42165.1511,0
2021/7/18 20:46,42165.0771,0
2021/7/19 22:36,42165.021,0
2021/7/20 14:07,42164.9705,0
2021/7/21 14:14,42164.9229,0
2021/7/22 14:21,42164.8822,0
2021/7/23 22:23,42164.8079,0
2021/7/24 14:50,42164.7552,0
2021/7/25 13:35,42164.6787,0
2021/7/26 13:53,42164.594,0
2021/7/27 11:29,42164.517,0
2021/7/28 21:56,42164.432,0
2021/7/29 20:17,42164.3423,0
2021/7/30 15:32,42164.2321,0
2021/7/31 20:34,42164.0698,0
2021/8/1 20:41,42163.9597,0
2021/8/2 22:54,42163.8548,0
2021/8/3 14:45,42163.7604,0
2021/8/4 15:24,42163.6527,0
2021/8/5 14:15,42163.5697,0
2021/8/6 15:20,42163.4677,2
2021/8/7 14:29,42163.3839,2
2021/8/8 2:49,42163.3393,2
2021/8/9 22:05,42165.7681,2
2021/8/10 21:44,42165.7151,2
2021/8/11 15:01,42165.649,2
2021/8/12 13:21,42165.5968,0
2021/8/13 13:28,42165.5438,0
2021/8/14 20:28,42165.4707,0
2021/8/15 13:42,42165.4309,0
2021/8/16 13:49,42165.3622,0
2021/8/17 15:04,42165.2845,0
2021/8/18 22:40,42165.1836,0
2021/8/19 14:36,42165.1337,0
2021/8/20 14:17,42165.0524,0
2021/8/21 19:34,42164.9464,0
2021/8/22 19:41,42164.8581,0
2021/8/23 19:48,42164.7676,0
2021/8/24 14:30,42164.7076,0
2021/8/25 21:20,42164.5921,0
2021/8/26 15:31,42164.5181,0
2021/8/27 11:39,42164.4432,0
2021/8/28 13:30,42164.3319,0
2021/8/29 14:34,42164.2019,0
2021/8/30 14:55,42164.1049,0
2021/8/31 13:51,42163.9555,0
2021/9/1 13:02,42163.843,0
2021/9/2 15:01,42163.7368,0
2021/9/3 22:30,42163.6006,0
2021/9/4 14:51,42163.5229,0
2021/9/5 13:59,42163.4262,0
2021/9/6 13:50,42163.339,0
2021/9/7 14:40,42163.2746,0
2021/9/8 12:51,42163.2081,0
2021/9/9 14:45,42163.1467,0
2021/9/10 19:03,42163.0977,0
2021/9/11 14:33,42163.0719,0
2021/9/12 14:11,42163.0371,0
2021/9/13 20:49,42162.994,2
2021/9/14 1:48,42162.987,2
2021/9/15 0:06,42162.9023,2
2021/9/17 22:43,42166.1825,2
2021/9/18 14:21,42166.1317,2
2021/9/19 21:34,42165.9761,2
2021/9/20 18:09,42165.8873,0
2021/9/21 12:51,42165.8082,0
2021/9/22 22:00,42165.656,0
2021/9/23 3:44,42165.4359,0
2021/9/24 14:34,42165.4539,0
2021/9/25 2:59,42165.4398,0
2021/9/26 3:05,42165.3283,0
2021/9/27 13:59,42165.1931,0
2021/9/28 14:14,42165.0827,0
2021/9/29 12:55,42164.9829,0
2021/9/30 13:15,42164.8873,0
2021/10/1 15:47,42164.8043,0
2021/10/2 19:14,42164.6958,0
2021/10/3 21:08,42164.6083,0
2021/10/4 14:29,42164.5329,0
2021/10/5 21:22,42164.4486,0
2021/10/6 13:28,42164.409,0
2021/10/7 3:14,42164.3773,0
2021/10/8 22:00,42164.3174,0
2021/10/9 22:23,42164.282,0
2021/10/10 13:33,42164.2509,0
2021/10/11 13:27,42164.21,0
2021/10/12 22:11,42164.1733,0
2021/10/13 20:37,42164.0948,0
2021/10/14 22:25,42164.0253,0
2021/10/15 14:39,42163.9644,0
2021/10/16 21:21,42163.8276,0
2021/10/17 21:52,42163.7144,0
2021/10/18 14:16,42163.6451,0
2021/10/19 12:45,42163.5271,0
2021/10/20 14:36,42163.3962,0
2021/10/21 10:18,42163.2987,2
2021/10/22 0:07,42163.2261,2
2021/10/23 3:21,42164.6549,2
2021/10/24 23:35,42165.5009,2
2021/10/25 12:57,42165.469,2
2021/10/26 14:52,42165.3611,2
2021/10/27 13:35,42165.2842,0
2021/10/28 20:35,42165.1802,0
2021/10/29 20:42,42165.0973,0
2021/10/30 20:52,42165.0308,0
2021/10/31 11:58,42164.9725,0
2021/11/1 3:50,42164.9234,0
2021/11/2 21:10,42164.8172,0
2021/11/3 14:05,42164.762,0
2021/11/4 14:23,42164.7168,0
2021/11/5 14:48,42164.6992,0
2021/11/6 15:03,42164.6695,0
2021/11/7 21:45,42164.6263,0
2021/11/8 20:28,42164.5556,0
2021/11/9 14:20,42164.4999,0
2021/11/10 22:06,42164.404,0
2021/11/11 13:36,42164.3527,0
2021/11/12 13:54,42164.2711,0
2021/11/13 14:01,42164.1876,0
2021/11/14 12:42,42164.1021,0
2021/11/15 14:36,42163.9902,0
2021/11/16 14:53,42163.8237,0
2021/11/17 22:19,42163.6507,0
2021/11/18 14:24,42163.5644,0
2021/11/19 14:19,42163.4478,2
2021/11/20 12:55,42163.3514,2
2021/11/22 21:46,42164.2366,2
2021/11/23 4:39,42164.2055,2
2021/11/25 21:32,42164.4833,2
2021/11/26 20:25,42164.6327,2
2021/11/27 3:23,42165.2335,2
2021/11/28 3:30,42165.1769,2
2021/11/29 3:37,42165.2736,2
2021/11/30 22:15,42165.1623,2
2021/12/1 12:31,42165.1132,0
2021/12/2 21:19,42165.0488,0
2021/12/3 10:58,42165.0134,0
2021/12/4 12:49,42164.9649,0
2021/12/5 20:42,42164.9178,0
2021/12/6 21:39,42164.8665,0
2021/12/7 20:03,42164.7931,0
2021/12/8 20:10,42164.7143,0
2021/12/9 22:00,42164.631,0
2021/12/10 20:38,42164.594,0
2021/12/11 22:14,42164.5301,0
2021/12/12 13:17,42164.4657,0
2021/12/13 13:51,42164.3631,0
2021/12/14 13:58,42164.2613,0
2021/12/15 14:05,42164.1497,0
2021/12/16 15:24,42164.0569,0
2021/12/17 21:12,42163.6586,0
2021/12/18 15:20,42163.6009,0
2021/12/19 14:40,42163.5168,0
2021/12/20 14:12,42163.4341,0
2021/12/21 14:31,42163.3488,0
2021/12/22 14:43,42163.265,0
2021/12/23 15:29,42163.2182,0
2021/12/24 14:37,42163.1364,2
2021/12/25 18:52,42163.0282,2
2021/12/26 0:22,42163.0021,2
2021/12/28 22:28,42166.0541,2
2021/12/29 20:04,42166.0176,2
2021/12/30 14:02,42165.9677,2
2021/12/31 22:50,42165.8817,0
2022/1/1 21:12,42165.8144,0
2022/1/2 21:19,42165.737,0
2022/1/3 13:45,42165.6784,0
2022/1/4 19:50,42165.5808,0
2022/1/5 19:56,42165.4948,0
2022/1/6 20:03,42165.407,0
2022/1/7 20:10,42165.3126,0
2022/1/8 20:17,42165.2156,0
2022/1/9 20:24,42165.1166,0
2022/1/10 22:14,42165.0297,0
2022/1/11 14:32,42164.9652,0
2022/1/12 13:51,42164.8564,0
2022/1/13 13:58,42164.7387,0
2022/1/14 14:05,42164.6252,0
2022/1/15 14:21,42164.5057,0
2022/1/16 14:33,42164.3891,0
2022/1/17 14:54,42164.2798,0
2022/1/18 21:47,42164.1408,0
2022/1/19 12:56,42164.0721,0
2022/1/20 13:03,42163.9563,0
2022/1/21 14:29,42163.8464,0
2022/1/22 20:10,42163.7449,0
2022/1/23 13:24,42163.6774,0
2022/1/24 13:30,42163.6039,0
2022/1/25 5:10,42163.5554,0
2022/1/26 20:37,42163.4349,0
2022/1/27 4:21,42163.42,2
2022/1/28 3:38,42163.3578,2
2022/1/29 3:45,42163.3118,2
2022/1/31 4:31,42165.0375,2
2022/2/4 21:39,42165.8096,2
2022/2/5 20:03,42165.7199,2
2022/2/6 20:10,42165.619,0
2022/2/7 15:49,42165.534,0
2022/2/8 20:23,42165.4006,0
2022/2/9 20:30,42165.2977,0
2022/2/10 13:44,42165.2315,0
2022/2/11 12:07,42165.1399,0
2022/2/12 14:38,42165.0291,0
2022/2/13 14:04,42164.9299,0
2022/2/14 3:51,42164.871,0
2022/2/15 14:18,42164.7381,0
2022/2/16 14:25,42164.6414,0
2022/2/17 14:39,42164.5433,0
2022/2/18 14:55,42164.4326,0
2022/2/19 19:55,42164.3283,0
